id,user_id,scenario_type,input_type,input_state,event_datetime
0,"ALE","T2_BasicEmergency","IA_Grab_Right","started","2024-10-21 16:45:3.646"
1,"ALE","T2_BasicEmergency","IA_Grab_Right","completed","2024-10-21 16:45:3.705"
2,"ALE","T2_BasicEmergency","IA_Menu_Interact_Right","started","2024-10-21 16:45:9.83"
3,"ALE","T2_BasicEmergency","IA_Menu_Interact_Right","completed","2024-10-21 16:45:9.166"
4,"ALE","T2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:45:11.451"
5,"ALE","T2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:45:11.565"
6,"ALE","T2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:45:11.916"
7,"ALE","T2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:45:12.39"
8,"ALE","T2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:45:12.297"
9,"ALE","T2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:45:12.426"
10,"ALE","T2_BasicEmergency","IA_Menu_Interact_Right","started","2024-10-21 16:45:13.457"
11,"ALE","T2_BasicEmergency","IA_Menu_Interact_Right","completed","2024-10-21 16:45:13.581"
12,"ALE","T2_BasicEmergency","IA_Menu_Interact_Right","started","2024-10-21 16:45:13.901"
13,"ALE","T2_BasicEmergency","IA_Menu_Interact_Right","completed","2024-10-21 16:45:14.0"
14,"ALE","T2_BasicEmergency","IA_Menu_Interact_Right","started","2024-10-21 16:45:14.738"
15,"ALE","T2_BasicEmergency","IA_Menu_Interact_Right","completed","2024-10-21 16:45:14.844"
16,"ALE","T2_BasicEmergency","IA_Menu_Interact_Right","started","2024-10-21 16:45:15.125"
17,"ALE","T2_BasicEmergency","IA_Menu_Interact_Right","completed","2024-10-21 16:45:15.248"
18,"ALE","T2_BasicEmergency","IA_Menu_Interact_Right","started","2024-10-21 16:45:16.103"
19,"ALE","T2_BasicEmergency","IA_Menu_Interact_Right","completed","2024-10-21 16:45:16.240"
20,"ALE","T2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:45:17.380"
21,"ALE","T2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:45:17.493"
22,"ALE","T2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:45:17.780"
23,"ALE","T2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:45:17.933"
24,"ALE","T2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:45:18.249"
25,"ALE","T2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:45:18.400"
26,"ALE","T2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:45:18.660"
27,"ALE","T2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:45:18.789"
28,"ALE","T2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:45:19.125"
