id,user_id,scenario_type,move_type,start_datetime,end_datetime,start_position,end_position,distance
0,"ALE","T2_BasicEmergency","real_life","1-1-1 0:0:0.0","2024-10-21 16:44:48.622","(0.0;0.0)","(70.824303;18.955702)","0.733171"
1,"ALE","T2_BasicEmergency","real_life","2024-10-21 16:44:48.634","2024-10-21 16:44:49.147","(70.824303;18.955702)","(60.384552;36.413269)","0.20341"
2,"ALE","T2_BasicEmergency","real_life","2024-10-21 16:44:49.159","2024-10-21 16:44:49.651","(60.384552;36.413269)","(57.559307;47.920429)","0.118489"
3,"ALE","T2_BasicEmergency","real_life","2024-10-21 16:44:49.665","2024-10-21 16:44:50.673","(57.559307;47.920429)","(30.778767;65.875298)","0.322424"
4,"ALE","T2_BasicEmergency","real_life","2024-10-21 16:44:50.685","2024-10-21 16:44:51.175","(30.778767;65.875298)","(22.961412;73.469749)","0.108989"
5,"ALE","T2_BasicEmergency","real_life","2024-10-21 16:44:51.187","2024-10-21 16:44:51.677","(22.961412;73.469749)","(27.609098;62.900406)","0.115461"
6,"ALE","T2_BasicEmergency","real_life","2024-10-21 16:44:51.690","2024-10-21 16:44:52.211","(27.609098;62.900406)","(49.726395;51.197678)","0.250226"
7,"ALE","T2_BasicEmergency","real_life","2024-10-21 16:44:52.224","2024-10-21 16:44:53.236","(49.726395;51.197678)","(44.554424;13.807395)","0.377463"
8,"ALE","T2_BasicEmergency","real_life","2024-10-21 16:44:53.261","2024-10-21 16:44:53.751","(44.554424;13.807395)","(38.353336;22.808222)","0.109302"
9,"ALE","T2_BasicEmergency","real_life","2024-10-21 16:44:53.774","2024-10-21 16:44:54.764","(38.353336;22.808222)","(31.994734;12.651117)","0.119833"
10,"ALE","T2_BasicEmergency","real_life","2024-10-21 16:44:54.788","2024-10-21 16:45:5.89","(31.994734;12.651117)","(-2089.810547;170.074081)","21.276607"
11,"ALE","T2_BasicEmergency","real_life","2024-10-21 16:45:5.112","2024-10-21 16:45:7.122","(-2089.810547;170.074081)","(-2069.318604;174.691376)","0.210057"
12,"ALE","T2_BasicEmergency","real_life","2024-10-21 16:45:7.147","2024-10-21 16:45:8.244","(-2069.318604;174.691376)","(-2085.217529;163.747742)","0.193013"
13,"ALE","T2_BasicEmergency","real_life","2024-10-21 16:45:8.267","2024-10-21 16:45:8.645","(-2085.217529;163.747742)","(-2096.536133;153.32283)","0.15388"
14,"ALE","T2_BasicEmergency","real_life","2024-10-21 16:45:8.669","2024-10-21 16:45:9.214","(-2096.536133;153.32283)","(-2094.288086;165.545349)","0.124276"
15,"ALE","T2_BasicEmergency","real_life","2024-10-21 16:45:9.237","2024-10-21 16:45:9.688","(-2094.288086;165.545349)","(-2094.374756;186.940094)","0.213949"
16,"ALE","T2_BasicEmergency","real_life","2024-10-21 16:45:9.712","2024-10-21 16:45:10.201","(-2094.374756;186.940094)","(-2080.991699;167.108444)","0.239249"
