id,user_id,scenario_type,actor_id,actor_name,dose_rate,dose_absortion,event_datetime
27,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000443","2024-10-22 14:9:33.110"
28,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000444","2024-10-22 14:9:33.638"
29,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000445","2024-10-22 14:9:34.181"
30,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000446","2024-10-22 14:9:34.686"
31,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000446","2024-10-22 14:9:35.233"
32,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000447","2024-10-22 14:9:35.720"
33,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000448","2024-10-22 14:9:36.251"
34,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000448","2024-10-22 14:9:36.786"
35,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000449","2024-10-22 14:9:37.305"
36,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.00045","2024-10-22 14:9:37.807"
37,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000451","2024-10-22 14:9:38.336"
38,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000451","2024-10-22 14:9:38.881"
39,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000452","2024-10-22 14:9:39.378"
40,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000453","2024-10-22 14:9:39.935"
41,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000453","2024-10-22 14:9:40.429"
42,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000454","2024-10-22 14:9:40.943"
43,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000455","2024-10-22 14:9:41.446"
44,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000455","2024-10-22 14:9:41.969"
45,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000456","2024-10-22 14:9:42.496"
46,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000457","2024-10-22 14:9:43.23"
47,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000458","2024-10-22 14:9:43.530"
48,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000458","2024-10-22 14:9:44.57"
49,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000459","2024-10-22 14:9:44.588"
50,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.00046","2024-10-22 14:9:45.117"
51,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.00046","2024-10-22 14:9:45.620"
52,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000461","2024-10-22 14:9:46.165"
53,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000462","2024-10-22 14:9:46.646"
54,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000462","2024-10-22 14:9:47.196"
55,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000463","2024-10-22 14:9:47.700"
56,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000464","2024-10-22 14:9:48.294"
57,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000465","2024-10-22 14:9:48.759"
58,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000465","2024-10-22 14:9:49.302"
59,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000466","2024-10-22 14:9:49.825"
60,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000467","2024-10-22 14:9:50.339"
61,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000467","2024-10-22 14:9:50.838"
62,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000468","2024-10-22 14:9:51.351"
63,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000469","2024-10-22 14:9:51.868"
64,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.00047","2024-10-22 14:9:52.401"
65,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.00047","2024-10-22 14:9:52.906"
66,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000471","2024-10-22 14:9:53.431"
67,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000472","2024-10-22 14:9:53.955"
68,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000472","2024-10-22 14:9:54.469"
69,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000473","2024-10-22 14:9:55.9"
70,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000474","2024-10-22 14:9:55.505"
71,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000474","2024-10-22 14:9:56.39"
72,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000475","2024-10-22 14:9:56.555"
73,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000476","2024-10-22 14:9:57.67"
74,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000477","2024-10-22 14:9:57.575"
75,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000477","2024-10-22 14:9:58.96"
76,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000478","2024-10-22 14:9:58.580"
77,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000479","2024-10-22 14:9:59.131"
78,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000479","2024-10-22 14:9:59.628"
79,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.00048","2024-10-22 14:10:0.153"
80,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000481","2024-10-22 14:10:0.682"
81,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000481","2024-10-22 14:10:1.197"
82,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000482","2024-10-22 14:10:1.718"
83,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000483","2024-10-22 14:10:2.231"
84,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000484","2024-10-22 14:10:2.797"
85,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000484","2024-10-22 14:10:3.308"
86,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000485","2024-10-22 14:10:3.799"
87,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000486","2024-10-22 14:10:4.366"
88,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000486","2024-10-22 14:10:4.849"
89,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000487","2024-10-22 14:10:5.372"
90,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000488","2024-10-22 14:10:5.882"
91,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000489","2024-10-22 14:10:6.388"
92,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000489","2024-10-22 14:10:6.908"
93,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.00049","2024-10-22 14:10:7.392"
94,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000491","2024-10-22 14:10:7.906"
95,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000491","2024-10-22 14:10:8.438"
96,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000492","2024-10-22 14:10:8.943"
97,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000493","2024-10-22 14:10:9.459"
98,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000493","2024-10-22 14:10:9.962"
99,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000494","2024-10-22 14:10:10.480"
100,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000495","2024-10-22 14:10:11.19"
101,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000496","2024-10-22 14:10:11.535"
102,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000496","2024-10-22 14:10:12.40"
103,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000497","2024-10-22 14:10:12.542"
104,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000498","2024-10-22 14:10:13.56"
105,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000498","2024-10-22 14:10:13.570"
106,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000499","2024-10-22 14:10:14.103"
107,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.0005","2024-10-22 14:10:14.635"
108,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.0005","2024-10-22 14:10:15.163"
109,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000501","2024-10-22 14:10:15.662"
110,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000502","2024-10-22 14:10:16.167"
111,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000502","2024-10-22 14:10:16.681"
112,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000503","2024-10-22 14:10:17.213"
113,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000504","2024-10-22 14:10:17.744"
114,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000505","2024-10-22 14:10:18.252"
115,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000505","2024-10-22 14:10:18.779"
116,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000506","2024-10-22 14:10:19.305"
117,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000507","2024-10-22 14:10:19.818"
118,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000507","2024-10-22 14:10:20.356"
119,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000508","2024-10-22 14:10:20.867"
120,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000509","2024-10-22 14:10:21.353"
121,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.00051","2024-10-22 14:10:21.880"
122,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.00051","2024-10-22 14:10:22.408"
123,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000511","2024-10-22 14:10:22.914"
124,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000512","2024-10-22 14:10:23.437"
125,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000512","2024-10-22 14:10:23.937"
126,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000513","2024-10-22 14:10:24.455"
127,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000514","2024-10-22 14:10:24.993"
128,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000514","2024-10-22 14:10:25.507"
129,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000515","2024-10-22 14:10:26.18"
130,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000516","2024-10-22 14:10:26.544"
131,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000517","2024-10-22 14:10:27.52"
132,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000517","2024-10-22 14:10:27.572"
133,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000518","2024-10-22 14:10:28.76"
134,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000519","2024-10-22 14:10:28.576"
135,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000519","2024-10-22 14:10:29.102"
136,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.00052","2024-10-22 14:10:29.629"
137,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000521","2024-10-22 14:10:30.149"
138,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000521","2024-10-22 14:10:30.662"
139,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000522","2024-10-22 14:10:31.188"
140,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000523","2024-10-22 14:10:31.667"
141,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000524","2024-10-22 14:10:32.198"
142,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000524","2024-10-22 14:10:32.722"
143,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000525","2024-10-22 14:10:33.248"
144,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000526","2024-10-22 14:10:33.779"
145,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000526","2024-10-22 14:10:34.306"
146,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000527","2024-10-22 14:10:34.819"
147,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000528","2024-10-22 14:10:35.309"
148,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000528","2024-10-22 14:10:35.853"
149,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000529","2024-10-22 14:10:36.359"
150,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.00053","2024-10-22 14:10:36.879"
151,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000531","2024-10-22 14:10:37.404"
152,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000531","2024-10-22 14:10:37.935"
153,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000532","2024-10-22 14:10:38.425"
154,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000533","2024-10-22 14:10:38.964"
155,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000533","2024-10-22 14:10:39.468"
156,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000534","2024-10-22 14:10:39.993"
157,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000535","2024-10-22 14:10:40.522"
158,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000536","2024-10-22 14:10:41.54"
159,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000536","2024-10-22 14:10:41.550"
160,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000537","2024-10-22 14:10:42.50"
161,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000538","2024-10-22 14:10:42.582"
162,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000538","2024-10-22 14:10:43.113"
163,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000539","2024-10-22 14:10:43.630"
164,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.00054","2024-10-22 14:10:44.158"
165,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.00054","2024-10-22 14:10:44.691"
166,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000541","2024-10-22 14:10:45.216"
167,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000542","2024-10-22 14:10:45.722"
168,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000543","2024-10-22 14:10:46.243"
169,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000543","2024-10-22 14:10:46.769"
170,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000544","2024-10-22 14:10:47.252"
171,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000545","2024-10-22 14:10:47.794"
172,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000545","2024-10-22 14:10:48.321"
173,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000546","2024-10-22 14:10:48.838"
174,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000547","2024-10-22 14:10:49.354"
175,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000547","2024-10-22 14:10:49.876"
176,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000548","2024-10-22 14:10:50.414"
177,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000549","2024-10-22 14:10:50.905"
178,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.00055","2024-10-22 14:10:51.412"
179,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.00055","2024-10-22 14:10:51.945"
180,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000551","2024-10-22 14:10:52.479"
181,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000552","2024-10-22 14:10:52.984"
182,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000552","2024-10-22 14:10:53.533"
183,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000553","2024-10-22 14:10:54.21"
184,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000554","2024-10-22 14:10:54.568"
185,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000555","2024-10-22 14:10:55.77"
186,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000555","2024-10-22 14:10:55.572"
187,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000556","2024-10-22 14:10:56.64"
188,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000557","2024-10-22 14:10:56.567"
189,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000557","2024-10-22 14:10:57.108"
190,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000558","2024-10-22 14:10:57.623"
191,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000559","2024-10-22 14:10:58.130"
192,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000559","2024-10-22 14:10:58.678"
193,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.00056","2024-10-22 14:10:59.209"
194,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000561","2024-10-22 14:10:59.710"
195,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000562","2024-10-22 14:11:0.247"
196,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000562","2024-10-22 14:11:0.769"
197,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000563","2024-10-22 14:11:1.306"
198,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000564","2024-10-22 14:11:1.843"
199,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000564","2024-10-22 14:11:2.346"
200,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000565","2024-10-22 14:11:2.874"
201,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000566","2024-10-22 14:11:3.397"
202,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000567","2024-10-22 14:11:3.925"
203,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000567","2024-10-22 14:11:4.421"
204,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000568","2024-10-22 14:11:4.966"
205,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000569","2024-10-22 14:11:5.474"
206,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000569","2024-10-22 14:11:5.998"
207,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.00057","2024-10-22 14:11:6.512"
208,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000571","2024-10-22 14:11:7.26"
209,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000571","2024-10-22 14:11:7.546"
210,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000572","2024-10-22 14:11:8.41"
211,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000573","2024-10-22 14:11:8.573"
212,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000574","2024-10-22 14:11:9.100"
213,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000574","2024-10-22 14:11:9.639"
214,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000575","2024-10-22 14:11:10.163"
215,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000576","2024-10-22 14:11:10.674"
216,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000576","2024-10-22 14:11:11.180"
217,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000577","2024-10-22 14:11:11.709"
218,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000578","2024-10-22 14:11:12.231"
219,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000578","2024-10-22 14:11:12.735"
220,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000579","2024-10-22 14:11:13.270"
221,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.00058","2024-10-22 14:11:13.774"
222,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000581","2024-10-22 14:11:14.319"
223,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000581","2024-10-22 14:11:14.846"
224,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000582","2024-10-22 14:11:15.350"
225,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000583","2024-10-22 14:11:15.904"
226,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000583","2024-10-22 14:11:16.425"
227,"AA","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","0.004881","0.000584","2024-10-22 14:11:16.988"
