id,user_id,scenario_type,dose_rate,dose_absortion,event_position,event_datetime
10,"AA","S2_BasicEmergency","[0.00542;0.005423;0.005422;0.005423;0.005427;0.005426;0.005422;0.005419;0.005417;0.005415;]","[0.000086;0.000087;0.000088;0.000089;0.000089;0.00009;0.000091;0.000092;0.000093;0.000094;]","[(11797.087891;-18368.332031);(11797.911133;-18368.09375);(11798.079102;-18367.466797);(11798.708008;-18366.210938);(11799.135742;-18367.607422);(11798.609375;-18368.675781);(11797.895508;-18367.689453);(11797.62207;-18365.925781);(11797.181641;-18365.943359);(11796.525391;-18365.931641);]","[2024-10-22 14:3:9.584;2024-10-22 14:3:10.105;2024-10-22 14:3:10.659;2024-10-22 14:3:11.196;2024-10-22 14:3:11.717;2024-10-22 14:3:12.217;2024-10-22 14:3:12.741;2024-10-22 14:3:13.272;2024-10-22 14:3:13.792;2024-10-22 14:3:14.312;]"
11,"AA","S2_BasicEmergency","[0.005416;0.005417;0.005419;0.00542;0.005415;0.005416;0.005418;0.005419;0.005425;0.005422;]","[0.000095;0.000095;0.000096;0.000097;0.000098;0.000099;0.0001;0.000101;0.000101;0.000102;]","[(11796.729492;-18366.484375);(11796.970703;-18366.171875);(11797.887695;-18365.070312);(11797.803711;-18366.589844);(11796.297852;-18367.095703);(11796.443359;-18367.248047);(11797.316406;-18366.492188);(11797.631836;-18366.044922);(11799.579102;-18365.466797);(11798.189453;-18366.667969);]","[2024-10-22 14:3:14.844;2024-10-22 14:3:15.347;2024-10-22 14:3:15.878;2024-10-22 14:3:16.382;2024-10-22 14:3:16.930;2024-10-22 14:3:17.461;2024-10-22 14:3:17.987;2024-10-22 14:3:18.515;2024-10-22 14:3:19.44;2024-10-22 14:3:19.553;]"
12,"AA","S2_BasicEmergency","[0.005417;0.005416;0.005418;0.005419;0.005422;0.005422;0.005419;0.005421;0.00542;0.005425;]","[0.000103;0.000104;0.000105;0.000106;0.000107;0.000108;0.000109;0.000109;0.00011;0.000111;]","[(11797.207031;-18365.900391);(11797.321289;-18364.685547);(11797.818359;-18364.427734);(11797.808594;-18365.419922);(11798.123047;-18366.894531);(11798.900391;-18364.634766);(11798.453125;-18363.908203);(11798.419922;-18365.169922);(11797.733398;-18366.875);(11799.132812;-18366.427734);]","[2024-10-22 14:3:20.101;2024-10-22 14:3:20.600;2024-10-22 14:3:21.127;2024-10-22 14:3:21.676;2024-10-22 14:3:22.209;2024-10-22 14:3:22.764;2024-10-22 14:3:23.321;2024-10-22 14:3:23.824;2024-10-22 14:3:24.346;2024-10-22 14:3:24.875;]"
13,"AA","S2_BasicEmergency","[0.005422;0.00542;0.005423;0.00542;0.005419;0.00542;0.005423;0.005424;0.005425;0.005427;]","[0.000112;0.000113;0.000114;0.000115;0.000115;0.000116;0.000117;0.000118;0.000119;0.00012;]","[(11798.654297;-18365.214844);(11798.370117;-18364.439453);(11799.25;-18364.332031);(11798.273438;-18364.830078);(11798.182617;-18364.177734);(11798.686523;-18363.480469);(11799.34375;-18364.228516);(11799.283203;-18364.783203);(11799.464844;-18365.091797);(11799.942383;-18365.265625);]","[2024-10-22 14:3:25.405;2024-10-22 14:3:25.930;2024-10-22 14:3:26.436;2024-10-22 14:3:26.963;2024-10-22 14:3:27.465;2024-10-22 14:3:28.17;2024-10-22 14:3:28.541;2024-10-22 14:3:29.47;2024-10-22 14:3:29.600;2024-10-22 14:3:30.100;]"
14,"AA","S2_BasicEmergency","[0.005428;0.005428;0.005428;0.005434;0.00544;0.005428;0.00542;0.005421;0.005417;0.005422;]","[0.000121;0.000122;0.000122;0.000123;0.000124;0.000125;0.000126;0.000127;0.000128;0.000129;]","[(11800.303711;-18365.259766);(11800.188477;-18365.345703);(11799.705078;-18367.353516);(11800.166016;-18370.396484);(11801.268555;-18371.998047);(11798.818359;-18369.654297);(11797.411133;-18367.478516);(11797.998047;-18366.332031);(11795.419922;-18370.679688);(11796.917969;-18370.189453);]","[2024-10-22 14:3:30.680;2024-10-22 14:3:31.184;2024-10-22 14:3:31.711;2024-10-22 14:3:32.264;2024-10-22 14:3:32.767;2024-10-22 14:3:33.315;2024-10-22 14:3:33.847;2024-10-22 14:3:34.364;2024-10-22 14:3:34.869;2024-10-22 14:3:35.426;]"
15,"AA","S2_BasicEmergency","[0.005397;0.005379;0.005428;0.005424;0.005418;0.005418;0.00542;0.005424;0.005425;0.005427;]","[0.000129;0.00013;0.000131;0.000132;0.000133;0.000134;0.000135;0.000136;0.000136;0.000137;]","[(11788.426758;-18375.064453);(11784.214844;-18373.664062);(11799.614258;-18367.740234);(11799.223633;-18365.416016);(11797.5625;-18365.111328);(11797.392578;-18365.757812);(11798.119141;-18365.431641);(11799.053711;-18365.599609);(11799.547852;-18365.271484);(11800.057617;-18364.957031);]","[2024-10-22 14:3:35.978;2024-10-22 14:3:36.462;2024-10-22 14:3:37.5;2024-10-22 14:3:37.507;2024-10-22 14:3:38.6;2024-10-22 14:3:38.562;2024-10-22 14:3:39.89;2024-10-22 14:3:39.619;2024-10-22 14:3:40.99;2024-10-22 14:3:40.651;]"
16,"AA","S2_BasicEmergency","[0.005427;0.005392;0.00543;0.005425;0.005416;0.00542;0.005424;0.005426;0.005424;0.005427;]","[0.000138;0.000139;0.00014;0.000141;0.000142;0.000142;0.000143;0.000144;0.000145;0.000146;]","[(11800.487305;-18364.0);(11794.96582;-18352.279297);(11802.852539;-18359.554688);(11799.835938;-18364.300781);(11798.011719;-18362.615234);(11798.568359;-18363.859375);(11799.551758;-18364.548828);(11800.255859;-18364.146484);(11799.663086;-18364.216797);(11800.412109;-18364.046875);]","[2024-10-22 14:3:41.202;2024-10-22 14:3:41.724;2024-10-22 14:3:42.246;2024-10-22 14:3:42.762;2024-10-22 14:3:43.266;2024-10-22 14:3:43.782;2024-10-22 14:3:44.313;2024-10-22 14:3:44.815;2024-10-22 14:3:45.344;2024-10-22 14:3:45.869;]"
17,"AA","S2_BasicEmergency","[0.005428;0.00543;0.005432;0.005432;0.005433;0.005432;0.005428;0.005407;0.005408;0.005442;]","[0.000147;0.000148;0.000148;0.000149;0.00015;0.000151;0.000152;0.000153;0.000154;0.000155;]","[(11800.478516;-18364.849609);(11800.958984;-18364.6875);(11801.527344;-18365.347656);(11801.623047;-18364.931641);(11801.737305;-18365.482422);(11801.50293;-18365.253906);(11801.657227;-18361.494141);(11798.038086;-18355.550781);(11798.270508;-18355.576172);(11981.189453;-17958.605469);]","[2024-10-22 14:3:46.420;2024-10-22 14:3:46.923;2024-10-22 14:3:47.458;2024-10-22 14:3:48.10;2024-10-22 14:3:48.537;2024-10-22 14:3:49.41;2024-10-22 14:3:49.596;2024-10-22 14:3:50.100;2024-10-22 14:3:50.601;2024-10-22 14:3:51.152;]"
18,"AA","S2_BasicEmergency","[0.005569;0.005564;0.00556;0.005559;0.005559;0.005556;0.005555;0.005556;0.005557;0.005554;]","[0.000155;0.000156;0.000157;0.000158;0.000159;0.00016;0.000161;0.000161;0.000162;0.000163;]","[(12074.038086;-17859.0);(12072.705078;-17858.541016);(12070.603516;-17860.064453);(12070.475586;-17860.09375);(12070.56543;-17859.693359);(12069.855469;-17859.542969);(12069.603516;-17859.730469);(12069.882812;-17859.726562);(12070.097656;-17859.787109);(12069.62207;-17858.789062);]","[2024-10-22 14:3:51.687;2024-10-22 14:3:52.184;2024-10-22 14:3:52.683;2024-10-22 14:3:53.234;2024-10-22 14:3:53.760;2024-10-22 14:3:54.307;2024-10-22 14:3:54.815;2024-10-22 14:3:55.316;2024-10-22 14:3:55.828;2024-10-22 14:3:56.317;]"
19,"AA","S2_BasicEmergency","[0.005552;0.005553;0.00555;0.005551;0.00555;0.00555;0.005547;0.005543;0.005531;0.005545;]","[0.000164;0.000165;0.000166;0.000167;0.000168;0.000168;0.000169;0.00017;0.000171;0.000172;]","[(12069.166992;-17858.947266);(12069.46875;-17858.890625);(12068.921875;-17858.316406);(12069.337891;-17857.998047);(12069.310547;-17857.666016);(12069.204102;-17857.751953);(12068.157227;-17857.845703);(12067.306641;-17857.552734);(12064.833008;-17855.853516);(12069.225586;-17855.291016);]","[2024-10-22 14:3:56.844;2024-10-22 14:3:57.366;2024-10-22 14:3:57.876;2024-10-22 14:3:58.428;2024-10-22 14:3:58.930;2024-10-22 14:3:59.438;2024-10-22 14:3:59.960;2024-10-22 14:4:0.486;2024-10-22 14:4:0.991;2024-10-22 14:4:1.511;]"
20,"AA","S2_BasicEmergency","[0.005608;0.00559;0.005592;0.005564;0.005596;0.0048;0.004755;0.004708;0.004676;0.004727;]","[0.000173;0.000174;0.000174;0.000175;0.000176;0.000177;0.000178;0.000179;0.000179;0.00018;]","[(12076.106445;-17873.939453);(12069.916016;-17875.974609);(12067.390625;-17881.28125);(12058.017578;-17883.75);(12069.229492;-17880.205078);(11845.021484;-17831.189453);(11833.152344;-17823.919922);(11821.195312;-17814.544922);(11811.049805;-17811.845703);(11821.277344;-17826.960938);]","[2024-10-22 14:4:2.76;2024-10-22 14:4:2.586;2024-10-22 14:4:3.109;2024-10-22 14:4:3.615;2024-10-22 14:4:4.178;2024-10-22 14:4:4.676;2024-10-22 14:4:5.223;2024-10-22 14:4:5.730;2024-10-22 14:4:6.335;2024-10-22 14:4:6.784;]"
21,"AA","S2_BasicEmergency","[0.004862;0.00487;0.00486;0.004857;0.004845;0.004848;0.004856;0.004861;0.004859;0.004862;]","[0.000181;0.000182;0.000182;0.000183;0.000184;0.000185;0.000185;0.000186;0.000187;0.000188;]","[(11860.693359;-17842.414062);(11864.709961;-17840.095703);(11862.228516;-17837.861328);(11861.448242;-17837.433594);(11857.777344;-17836.976562);(11858.03418;-17837.873047);(11859.713867;-17840.3125);(11860.882812;-17840.849609);(11860.827148;-17840.105469);(11861.947266;-17840.058594);]","[2024-10-22 14:4:7.295;2024-10-22 14:4:7.836;2024-10-22 14:4:8.364;2024-10-22 14:4:8.892;2024-10-22 14:4:9.424;2024-10-22 14:4:9.980;2024-10-22 14:4:10.482;2024-10-22 14:4:10.986;2024-10-22 14:4:11.495;2024-10-22 14:4:12.43;]"
22,"AA","S2_BasicEmergency","[0.004863;0.004858;0.004858;0.004862;0.00486;0.004859;0.004858;0.004859;0.004867;0.004888;]","[0.000189;0.000189;0.00019;0.000191;0.000192;0.000192;0.000193;0.000194;0.000195;0.000195;]","[(11862.108398;-17839.964844);(11860.692383;-17839.363281);(11860.730469;-17839.634766);(11861.5625;-17840.644531);(11861.128906;-17840.228516);(11861.071289;-17839.707031);(11860.692383;-17839.5);(11860.853516;-17839.828125);(11862.985352;-17841.109375);(11870.192383;-17841.183594);]","[2024-10-22 14:4:12.565;2024-10-22 14:4:13.117;2024-10-22 14:4:13.627;2024-10-22 14:4:14.181;2024-10-22 14:4:14.706;2024-10-22 14:4:15.208;2024-10-22 14:4:15.710;2024-10-22 14:4:16.239;2024-10-22 14:4:16.732;2024-10-22 14:4:17.286;]"
23,"AA","S2_BasicEmergency","[0.004889;0.004882;0.004864;0.004864;0.004871;0.004895;0.004891;0.004876;0.004872;0.004872;]","[0.000196;0.000197;0.000198;0.000199;0.000199;0.0002;0.000201;0.000202;0.000202;0.000203;]","[(11870.697266;-17841.082031);(11867.988281;-17841.289062);(11862.119141;-17840.474609);(11862.035156;-17840.884766);(11864.220703;-17841.203125);(11876.52832;-17834.417969);(11876.77832;-17830.925781);(11867.933594;-17837.931641);(11866.133789;-17838.357422);(11866.094727;-17838.619141);]","[2024-10-22 14:4:17.826;2024-10-22 14:4:18.362;2024-10-22 14:4:18.849;2024-10-22 14:4:19.371;2024-10-22 14:4:19.899;2024-10-22 14:4:20.421;2024-10-22 14:4:20.959;2024-10-22 14:4:21.467;2024-10-22 14:4:21.989;2024-10-22 14:4:22.533;]"
24,"AA","S2_BasicEmergency","[0.004871;0.004891;0.00489;0.00489;0.004871;0.004872;0.004875;0.004875;0.004873;0.004874;]","[0.000204;0.000205;0.000206;0.000206;0.000207;0.000208;0.000209;0.000209;0.00021;0.000211;]","[(11866.213867;-17837.898438);(11875.714844;-17833.074219);(11876.060547;-17831.632812);(11875.458984;-17832.78125);(11865.926758;-17838.544922);(11865.924805;-17839.189453);(11866.93457;-17838.947266);(11866.883789;-17839.123047);(11865.979492;-17839.246094);(11866.056641;-17839.664062);]","[2024-10-22 14:4:23.55;2024-10-22 14:4:23.561;2024-10-22 14:4:24.115;2024-10-22 14:4:24.639;2024-10-22 14:4:25.164;2024-10-22 14:4:25.673;2024-10-22 14:4:26.236;2024-10-22 14:4:26.752;2024-10-22 14:4:27.264;2024-10-22 14:4:27.789;]"
25,"AA","S2_BasicEmergency","[0.004871;0.004872;0.004867;0.004866;0.004868;0.004867;0.004866;0.004896;0.004881;0.004871;]","[0.000212;0.000213;0.000213;0.000214;0.000215;0.000215;0.000216;0.000217;0.000218;0.000219;]","[(11865.208008;-17839.662109);(11864.723633;-17841.037109);(11863.138672;-17840.710938);(11862.90918;-17840.375);(11863.796875;-17840.011719);(11863.775391;-17839.658203);(11863.382812;-17839.994141);(11875.492188;-17836.59375);(11868.360352;-17839.912109);(11865.472656;-17838.902344);]","[2024-10-22 14:4:28.300;2024-10-22 14:4:28.818;2024-10-22 14:4:29.337;2024-10-22 14:4:29.838;2024-10-22 14:4:30.342;2024-10-22 14:4:30.868;2024-10-22 14:4:31.374;2024-10-22 14:4:31.923;2024-10-22 14:4:32.423;2024-10-22 14:4:32.953;]"
26,"AA","S2_BasicEmergency","[0.004872;0.004874;0.004876;0.004875;0.004873;0.004874;0.004891;0.004893;0.004886;0.00487;]","[0.000219;0.00022;0.000221;0.000222;0.000222;0.000223;0.000224;0.000225;0.000226;0.000226;]","[(11865.503906;-17839.513672);(11866.595703;-17839.035156);(11867.277344;-17838.833984);(11866.583008;-17839.703125);(11865.724609;-17840.199219);(11865.192383;-17841.414062);(11873.091797;-17837.572266);(11877.201172;-17831.935547);(11870.457031;-17839.28125);(11865.248047;-17838.632812);]","[2024-10-22 14:4:33.492;2024-10-22 14:4:34.10;2024-10-22 14:4:34.549;2024-10-22 14:4:35.62;2024-10-22 14:4:35.565;2024-10-22 14:4:36.87;2024-10-22 14:4:36.634;2024-10-22 14:4:37.160;2024-10-22 14:4:37.665;2024-10-22 14:4:38.185;]"
27,"AA","S2_BasicEmergency","[0.004868;0.00487;0.004869;0.004869;0.00487;0.00487;0.004871;0.004871;0.004874;0.004891;]","[0.000227;0.000228;0.000229;0.000229;0.00023;0.000231;0.000232;0.000232;0.000233;0.000234;]","[(11863.996094;-17840.048828);(11863.958008;-17840.966797);(11864.056641;-17840.472656);(11864.027344;-17840.488281);(11864.27832;-17840.386719);(11864.199219;-17840.728516);(11864.576172;-17840.662109);(11864.938477;-17840.09375);(11866.172852;-17839.916016);(11875.916992;-17832.951172);]","[2024-10-22 14:4:38.691;2024-10-22 14:4:39.214;2024-10-22 14:4:39.741;2024-10-22 14:4:40.268;2024-10-22 14:4:40.785;2024-10-22 14:4:41.312;2024-10-22 14:4:41.811;2024-10-22 14:4:42.338;2024-10-22 14:4:42.863;2024-10-22 14:4:43.370;]"
28,"AA","S2_BasicEmergency","[0.004887;0.004885;0.00488;0.004868;0.004868;0.004867;0.004868;0.004869;0.00487;0.004873;]","[0.000235;0.000236;0.000236;0.000237;0.000238;0.000239;0.000239;0.00024;0.000241;0.000242;]","[(11875.522461;-17831.048828);(11874.118164;-17832.46875);(11869.15918;-17837.775391);(11865.021484;-17837.839844);(11864.75293;-17838.236328);(11864.592773;-17838.289062);(11864.950195;-17837.900391);(11865.259766;-17838.044922);(11865.766602;-17838.105469);(11866.56543;-17838.246094);]","[2024-10-22 14:4:43.923;2024-10-22 14:4:44.455;2024-10-22 14:4:44.980;2024-10-22 14:4:45.509;2024-10-22 14:4:46.33;2024-10-22 14:4:46.536;2024-10-22 14:4:47.63;2024-10-22 14:4:47.583;2024-10-22 14:4:48.117;2024-10-22 14:4:48.620;]"
29,"AA","S2_BasicEmergency","[0.004873;0.004873;0.004873;0.004872;0.004872;0.004872;0.004872;0.004873;0.004873;0.004875;]","[0.000243;0.000243;0.000244;0.000245;0.000246;0.000246;0.000247;0.000248;0.000249;0.000249;]","[(11866.490234;-17838.546875);(11866.334961;-17838.724609);(11866.035156;-17839.140625);(11866.308594;-17838.449219);(11866.097656;-17838.675781);(11866.102539;-17838.660156);(11866.348633;-17838.294922);(11866.426758;-17838.363281);(11866.482422;-17838.714844);(11866.672852;-17839.427734);]","[2024-10-22 14:4:49.148;2024-10-22 14:4:49.665;2024-10-22 14:4:50.183;2024-10-22 14:4:50.740;2024-10-22 14:4:51.246;2024-10-22 14:4:51.743;2024-10-22 14:4:52.263;2024-10-22 14:4:52.738;2024-10-22 14:4:53.243;2024-10-22 14:4:53.798;]"
30,"AA","S2_BasicEmergency","[0.004878;0.004878;0.004876;0.004875;0.004873;0.004873;0.004874;0.004874;0.004873;0.004875;]","[0.00025;0.000251;0.000252;0.000253;0.000253;0.000254;0.000255;0.000256;0.000256;0.000257;]","[(11867.294922;-17839.892578);(11867.155273;-17840.230469);(11866.625;-17840.369141);(11866.370117;-17840.019531);(11865.577148;-17840.023438);(11865.739258;-17840.023438);(11865.692383;-17840.388672);(11866.069336;-17840.029297);(11865.391602;-17840.244141);(11866.133789;-17840.605469);]","[2024-10-22 14:4:54.319;2024-10-22 14:4:54.859;2024-10-22 14:4:55.387;2024-10-22 14:4:55.946;2024-10-22 14:4:56.447;2024-10-22 14:4:56.982;2024-10-22 14:4:57.478;2024-10-22 14:4:57.990;2024-10-22 14:4:58.504;2024-10-22 14:4:59.32;]"
31,"AA","S2_BasicEmergency","[0.004875;0.004875;0.004871;0.004873;0.004872;0.004867;0.004866;0.004867;0.004869;0.004875;]","[0.000258;0.000259;0.00026;0.00026;0.000261;0.000262;0.000263;0.000263;0.000264;0.000265;]","[(11866.191406;-17840.503906);(11866.335938;-17840.267578);(11864.349609;-17840.826172);(11864.603516;-17841.695312);(11864.632812;-17841.380859);(11862.833008;-17841.576172);(11862.357422;-17841.734375);(11863.191406;-17840.953125);(11863.914062;-17840.716797);(11865.756836;-17841.300781);]","[2024-10-22 14:4:59.578;2024-10-22 14:5:0.105;2024-10-22 14:5:0.666;2024-10-22 14:5:1.183;2024-10-22 14:5:1.699;2024-10-22 14:5:2.232;2024-10-22 14:5:2.781;2024-10-22 14:5:3.308;2024-10-22 14:5:3.834;2024-10-22 14:5:4.331;]"
32,"AA","S2_BasicEmergency","[0.004874;0.00487;0.00487;0.004872;0.00488;0.004882;0.004874;0.004861;0.004869;0.004888;]","[0.000266;0.000267;0.000267;0.000268;0.000269;0.00027;0.000271;0.000271;0.000272;0.000273;]","[(11864.789062;-17842.222656);(11862.992188;-17842.722656);(11863.260742;-17842.222656);(11863.925781;-17842.5);(11866.797852;-17842.439453);(11867.907227;-17841.820312);(11863.291992;-17845.0);(11857.368164;-17847.453125);(11861.02832;-17845.576172);(11869.013672;-17842.976562);]","[2024-10-22 14:5:4.862;2024-10-22 14:5:5.417;2024-10-22 14:5:5.949;2024-10-22 14:5:6.476;2024-10-22 14:5:6.981;2024-10-22 14:5:7.537;2024-10-22 14:5:8.63;2024-10-22 14:5:8.591;2024-10-22 14:5:9.90;2024-10-22 14:5:9.615;]"
