id,user_id,scenario_type,move_type,start_datetime,end_datetime,start_position,end_position,distance
13,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:3:48.887","2024-10-22 14:3:50.751","(11801.581055;-18365.607422)","(11981.950195;-17959.148438)","4.446832"
14,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:3:51.504","2024-10-22 14:3:51.667","(11981.352539;-17958.832031)","(12074.023438;-17858.992188)","1.362212"
15,"AA","S2_BasicEmergency","real_life","2024-10-22 14:3:42.246","2024-10-22 14:4:2.56","(0.0;0.0)","(-2.082785;14.947563)","0.15092"
16,"AA","S2_BasicEmergency","real_life","2024-10-22 14:4:2.76","2024-10-22 14:4:3.91","(-2.082785;14.947563)","(6.633066;22.290421)","0.113966"
17,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:4:3.941","2024-10-22 14:4:4.383","(12066.130859;-17882.208984)","(11847.047852;-17833.025391)","2.245354"
18,"AA","S2_BasicEmergency","real_life","2024-10-22 14:4:3.109","2024-10-22 14:4:5.203","(0.0;0.0)","(13.895346;-9.104988)","0.166127"
19,"AA","S2_BasicEmergency","real_life","2024-10-22 14:4:5.223","2024-10-22 14:4:5.730","(13.895346;-9.104988)","(25.852484;-18.479836)","0.151941"
20,"AA","S2_BasicEmergency","real_life","2024-10-22 14:4:5.748","2024-10-22 14:4:6.317","(25.852484;-18.479836)","(35.997757;-21.178551)","0.104981"
21,"AA","S2_BasicEmergency","real_life","2024-10-22 14:4:6.335","2024-10-22 14:4:6.802","(35.997757;-21.178551)","(25.770216;-6.063156)","0.182504"
22,"AA","S2_BasicEmergency","real_life","2024-10-22 14:4:6.821","2024-10-22 14:4:7.276","(25.770216;-6.063156)","(-13.645492;9.390114)","0.423368"
23,"AA","S2_BasicEmergency","real_life","2024-10-22 14:4:7.295","2024-10-22 14:4:17.809","(-13.645492;9.390114)","(-23.649206;8.057816)","0.10092"
24,"AA","S2_BasicEmergency","real_life","2024-10-22 14:4:17.826","2024-10-22 14:4:20.938","(-23.649206;8.057816)","(-29.729929;-2.098251)","0.118373"
25,"AA","S2_BasicEmergency","real_life","2024-10-22 14:4:20.959","2024-10-22 14:4:21.467","(-29.729929;-2.098251)","(-20.885551;4.906364)","0.112822"
26,"AA","S2_BasicEmergency","real_life","2024-10-22 14:4:21.486","2024-10-22 14:4:24.98","(-20.885551;4.906364)","(-29.012808;-1.390915)","0.102814"
27,"AA","S2_BasicEmergency","real_life","2024-10-22 14:4:24.115","2024-10-22 14:4:25.145","(-29.012808;-1.390915)","(-18.878269;5.519699)","0.122664"
28,"AA","S2_BasicEmergency","real_life","2024-10-22 14:4:25.163","2024-10-22 14:4:37.160","(-18.878269;5.519699)","(-30.152946;-1.088287)","0.130684"
29,"AA","S2_BasicEmergency","real_life","2024-10-22 14:4:37.181","2024-10-22 14:4:38.203","(-30.152946;-1.088287)","(-18.199734;5.607651)","0.137009"
30,"AA","S2_BasicEmergency","real_life","2024-10-22 14:4:38.219","2024-10-22 14:4:43.388","(-18.199734;5.607651)","(-28.86861;-0.073174)","0.12087"
31,"AA","S2_BasicEmergency","real_life","2024-10-22 14:4:43.405","2024-10-22 14:4:45.509","(-28.86861;-0.073174)","(-17.973082;4.815842)","0.119422"
32,"AA","S2_BasicEmergency","real_life","2024-10-22 14:4:45.525","2024-10-22 14:5:8.591","(-17.973082;4.815842)","(-10.32;14.428253)","0.122869"
33,"AA","S2_BasicEmergency","real_life","2024-10-22 14:5:8.609","2024-10-22 14:5:9.633","(-10.32;14.428253)","(-21.965532;9.951569)","0.124763"
34,"AA","S2_BasicEmergency","real_life","2024-10-22 14:5:9.654","2024-10-22 14:5:11.182","(-21.965532;9.951569)","(-10.851114;17.897697)","0.136628"
35,"AA","S2_BasicEmergency","real_life","2024-10-22 14:5:11.199","2024-10-22 14:5:12.245","(-10.851114;17.897697)","(-1.392975;8.362709)","0.134303"
36,"AA","S2_BasicEmergency","real_life","2024-10-22 14:5:12.261","2024-10-22 14:5:13.276","(-1.392975;8.362709)","(-21.269665;10.281883)","0.199691"
37,"AA","S2_BasicEmergency","real_life","2024-10-22 14:5:13.294","2024-10-22 14:5:16.921","(-21.269665;10.281883)","(-7.667145;3.794502)","0.150703"
38,"AA","S2_BasicEmergency","real_life","2024-10-22 14:5:16.939","2024-10-22 14:5:17.951","(-7.667145;3.794502)","(-1.565748;-8.628578)","0.138405"
39,"AA","S2_BasicEmergency","real_life","2024-10-22 14:5:17.967","2024-10-22 14:5:18.457","(-1.565748;-8.628578)","(8.917196;-17.129433)","0.134965"
40,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:5:17.88","2024-10-22 14:5:18.611","(11853.925781;-17834.685547)","(11814.891602;-17825.414062)","0.4012"
41,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:5:18.917","2024-10-22 14:5:19.18","(11809.712891;-17822.0)","(11811.53418;-17846.511719)","0.245788"
42,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:5:19.981","2024-10-22 14:5:20.183","(11817.925781;-17845.173828)","(11812.003906;-17796.302734)","0.492291"
43,"AA","S2_BasicEmergency","real_life","2024-10-22 14:5:18.476","2024-10-22 14:5:21.559","(0.0;0.0)","(-11.445801;26.847939)","0.291859"
44,"AA","S2_BasicEmergency","real_life","2024-10-22 14:5:21.579","2024-10-22 14:5:22.94","(-11.445801;26.847939)","(-39.168007;33.708054)","0.285584"
45,"AA","S2_BasicEmergency","real_life","2024-10-22 14:5:22.111","2024-10-22 14:5:23.147","(-39.168007;33.708054)","(-32.343697;26.391571)","0.100051"
46,"AA","S2_BasicEmergency","real_life","2024-10-22 14:5:23.167","2024-10-22 14:5:24.739","(-32.343697;26.391571)","(-43.929176;21.004097)","0.127769"
47,"AA","S2_BasicEmergency","real_life","2024-10-22 14:5:24.755","2024-10-22 14:5:26.882","(-43.929176;21.004097)","(-36.946018;30.567322)","0.118414"
48,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:5:26.297","2024-10-22 14:5:27.134","(11857.305664;-17821.294922)","(12266.144531;-18120.199219)","5.064512"
49,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:5:27.825","2024-10-22 14:5:28.210","(12258.365234;-18121.115234)","(12609.533203;-18470.15625)","4.951254"
50,"AA","S2_BasicEmergency","real_life","2024-10-22 14:5:26.906","2024-10-22 14:5:29.543","(0.0;0.0)","(-9.688048;3.295692)","0.102333"
51,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:5:29.266","2024-10-22 14:5:29.853","(12614.446289;-18475.251953)","(12854.469727;-18577.044922)","2.607163"
52,"AA","S2_BasicEmergency","real_life","2024-10-22 14:5:29.565","2024-10-22 14:5:34.178","(0.0;0.0)","(11.785673;1.181984)","0.118448"
53,"AA","S2_BasicEmergency","real_life","2024-10-22 14:5:34.203","2024-10-22 14:5:35.210","(11.785673;1.181984)","(-0.16302;-7.770973)","0.149307"
54,"AA","S2_BasicEmergency","real_life","2024-10-22 14:5:35.231","2024-10-22 14:5:44.620","(-0.16302;-7.770973)","(7.911774;3.584946)","0.139341"
55,"AA","S2_BasicEmergency","real_life","2024-10-22 14:5:44.642","2024-10-22 14:5:49.788","(7.911774;3.584946)","(0.187069;-4.532791)","0.112057"
56,"AA","S2_BasicEmergency","real_life","2024-10-22 14:5:49.810","2024-10-22 14:5:57.669","(0.187069;-4.532791)","(15.870017;0.236053)","0.16392"
57,"AA","S2_BasicEmergency","real_life","2024-10-22 14:5:57.691","2024-10-22 14:5:58.209","(15.870017;0.236053)","(21.832779;-7.990372)","0.101601"
58,"AA","S2_BasicEmergency","real_life","2024-10-22 14:5:58.232","2024-10-22 14:6:0.747","(21.832779;-7.990372)","(11.135428;-0.531799)","0.130408"
59,"AA","S2_BasicEmergency","real_life","2024-10-22 14:6:0.769","2024-10-22 14:6:1.266","(11.135428;-0.531799)","(-5.83206;-4.919357)","0.175256"
60,"AA","S2_BasicEmergency","real_life","2024-10-22 14:6:1.291","2024-10-22 14:6:2.893","(-5.83206;-4.919357)","(8.194139;0.883781)","0.151793"
61,"AA","S2_BasicEmergency","real_life","2024-10-22 14:6:2.919","2024-10-22 14:6:3.399","(8.194139;0.883781)","(18.882679;-7.200325)","0.134014"
62,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:5:58.204","2024-10-22 14:6:4.33","(12832.422852;-18569.667969)","(12503.772461;-18488.869141)","3.384371"
63,"AA","S2_BasicEmergency","real_life","2024-10-22 14:6:3.421","2024-10-22 14:6:5.511","(0.0;0.0)","(-20.881252;5.726929)","0.216524"
64,"AA","S2_BasicEmergency","real_life","2024-10-22 14:6:5.536","2024-10-22 14:6:11.879","(-20.881252;5.726929)","(-5.14978;9.634682)","0.162096"
65,"AA","S2_BasicEmergency","real_life","2024-10-22 14:6:11.900","2024-10-22 14:6:14.451","(-5.14978;9.634682)","(-17.514889;9.427773)","0.123668"
66,"AA","S2_BasicEmergency","real_life","2024-10-22 14:6:14.474","2024-10-22 14:6:15.983","(-17.514889;9.427773)","(-22.554964;-3.74453)","0.141036"
67,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:6:16.596","2024-10-22 14:6:17.253","(12525.822266;-18483.382812)","(12652.235352;-18260.025391)","2.566486"
68,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:6:18.171","2024-10-22 14:6:18.708","(12654.181641;-18263.365234)","(12758.668945;-18057.486328)","2.308761"
69,"AA","S2_BasicEmergency","real_life","2024-10-22 14:6:16.4","2024-10-22 14:6:23.811","(0.0;0.0)","(9.130884;14.431877)","0.170778"
70,"AA","S2_BasicEmergency","real_life","2024-10-22 14:6:23.833","2024-10-22 14:6:24.313","(9.130884;14.431877)","(18.251339;9.443413)","0.103956"
71,"AA","S2_BasicEmergency","real_life","2024-10-22 14:6:24.334","2024-10-22 14:6:25.868","(18.251339;9.443413)","(1.489202;10.289223)","0.167835"
72,"AA","S2_BasicEmergency","real_life","2024-10-22 14:6:25.890","2024-10-22 14:6:30.66","(1.489202;10.289223)","(17.176472;11.561279)","0.157388"
73,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:6:27.85","2024-10-22 14:6:30.696","(12758.889648;-18067.361328)","(12560.34082;-18328.410156)","3.279751"
74,"AA","S2_BasicEmergency","real_life","2024-10-22 14:6:30.87","2024-10-22 14:6:31.621","(0.0;0.0)","(-16.870003;-6.712044)","0.181562"
75,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:6:31.914","2024-10-22 14:6:32.145","(12576.217773;-18318.416016)","(12861.456055;-18397.818359)","2.960827"
76,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:6:32.933","2024-10-22 14:6:33.528","(12859.995117;-18397.3125)","(13135.991211;-18503.917969)","2.958683"
77,"AA","S2_BasicEmergency","real_life","2024-10-22 14:6:31.646","2024-10-22 14:6:36.333","(0.0;0.0)","(-0.250545;-11.328972)","0.113317"
78,"AA","S2_BasicEmergency","real_life","2024-10-22 14:6:36.353","2024-10-22 14:6:37.881","(-0.250545;-11.328972)","(-5.744406;-0.925316)","0.117651"
79,"AA","S2_BasicEmergency","real_life","2024-10-22 14:6:37.901","2024-10-22 14:6:38.916","(-5.744406;-0.925316)","(16.636034;6.280167)","0.235118"
80,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:6:39.943","2024-10-22 14:6:40.509","(13117.219727;-18504.888672)","(12685.71582;-18509.179688)","4.315258"
81,"AA","S2_BasicEmergency","real_life","2024-10-22 14:6:38.936","2024-10-22 14:6:42.541","(0.0;0.0)","(-21.843952;4.350563)","0.22273"
82,"AA","S2_BasicEmergency","real_life","2024-10-22 14:6:42.560","2024-10-22 14:6:44.121","(-21.843952;4.350563)","(-4.338768;6.286263)","0.176119"
83,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:6:45.879","2024-10-22 14:6:47.629","(12684.695312;-18508.359375)","(12403.140625;-18520.189453)","2.818034"
84,"AA","S2_BasicEmergency","real_life","2024-10-22 14:6:44.141","2024-10-22 14:6:48.834","(0.0;0.0)","(-17.358709;6.057251)","0.183852"
85,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:6:50.953","2024-10-22 14:6:51.258","(12425.006836;-18520.289062)","(12763.211914;-18410.583984)","3.555528"
86,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:6:51.688","2024-10-22 14:6:51.984","(12763.599609;-18411.222656)","(13169.182617;-18601.738281)","4.480998"
87,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:6:52.510","2024-10-22 14:6:52.946","(13169.05957;-18601.535156)","(13617.027344;-18668.513672)","4.529468"
88,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:6:53.444","2024-10-22 14:6:53.906","(13616.898438;-18669.714844)","(14075.664062;-18708.863281)","4.604333"
89,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:6:54.465","2024-10-22 14:6:56.47","(14075.921875;-18708.332031)","(14408.885742;-18772.458984)","3.390831"
90,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:6:57.139","2024-10-22 14:6:57.744","(14413.80957;-18766.046875)","(14575.464844;-18800.658203)","1.653187"
91,"AA","S2_BasicEmergency","real_life","2024-10-22 14:6:48.853","2024-10-22 14:7:7.118","(0.0;0.0)","(-9.725194;-12.846085)","0.161121"
92,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:7:18.5","2024-10-22 14:7:18.144","(14588.459961;-18780.007812)","(14619.433594;-18649.771484)","1.338691"
93,"AA","S2_BasicEmergency","real_life","2024-10-22 14:7:7.139","2024-10-22 14:7:18.487","(0.0;0.0)","(-2.549891;11.267189)","0.115521"
94,"AA","S2_BasicEmergency","real_life","2024-10-22 14:7:18.508","2024-10-22 14:7:19.27","(-2.549891;11.267189)","(13.0434;32.205193)","0.261065"
95,"AA","S2_BasicEmergency","real_life","2024-10-22 14:7:19.46","2024-10-22 14:7:20.599","(13.0434;32.205193)","(23.701916;32.693329)","0.106697"
96,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:7:22.425","2024-10-22 14:7:27.429","(14594.5625;-18678.150391)","(14417.526367;-18641.826172)","1.807238"
97,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:7:27.955","2024-10-22 14:7:28.458","(14416.588867;-18641.042969)","(14212.780273;-18597.447266)","2.08419"
98,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:7:29.110","2024-10-22 14:7:30.95","(14213.891602;-18597.646484)","(13827.083008;-18671.228516)","3.937449"
99,"AA","S2_BasicEmergency","real_life","2024-10-22 14:7:20.616","2024-10-22 14:7:31.564","(0.0;0.0)","(-7.904339;8.498466)","0.116061"
100,"AA","S2_BasicEmergency","real_life","2024-10-22 14:7:31.583","2024-10-22 14:7:32.633","(-7.904339;8.498466)","(3.933961;-6.838737)","0.193746"
101,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:7:32.569","2024-10-22 14:7:33.40","(13822.15625;-18664.398438)","(13476.911133;-18584.005859)","3.544809"
102,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:7:34.16","2024-10-22 14:7:34.350","(13480.94043;-18578.703125)","(13435.397461;-18496.689453)","0.938109"
103,"AA","S2_BasicEmergency","real_life","2024-10-22 14:7:32.650","2024-10-22 14:7:43.56","(0.0;0.0)","(10.885305;8.840919)","0.140233"
104,"AA","S2_BasicEmergency","real_life","2024-10-22 14:7:43.74","2024-10-22 14:7:43.559","(10.885305;8.840919)","(3.034392;2.598953)","0.100299"
105,"AA","S2_BasicEmergency","real_life","2024-10-22 14:7:43.577","2024-10-22 14:7:45.618","(3.034392;2.598953)","(-7.166445;5.81044)","0.106944"
106,"AA","S2_BasicEmergency","real_life","2024-10-22 14:7:45.639","2024-10-22 14:7:54.425","(-7.166445;5.81044)","(4.153224;5.412354)","0.113267"
107,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:8:11.14","2024-10-22 14:8:11.540","(13438.254883;-18506.634766)","(13032.944336;-18455.591797)","4.085115"
108,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:8:12.58","2024-10-22 14:8:12.260","(13032.768555;-18460.998047)","(12734.685547;-18389.652344)","3.065024"
109,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:8:12.947","2024-10-22 14:8:14.14","(12733.521484;-18390.849609)","(12467.9375;-18138.615234)","3.662741"
110,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:8:14.557","2024-10-22 14:8:15.129","(12471.449219;-18130.654297)","(12157.128906;-18045.212891)","3.257264"
111,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:8:15.787","2024-10-22 14:8:16.634","(12157.72168;-18042.294922)","(11915.296875;-17897.056641)","2.826022"
112,"AA","S2_BasicEmergency","real_life","2024-10-22 14:7:54.447","2024-10-22 14:8:17.749","(0.0;0.0)","(-12.291546;-2.242805)","0.124945"
113,"AA","S2_BasicEmergency","real_life","2024-10-22 14:8:17.766","2024-10-22 14:8:18.276","(-12.291546;-2.242805)","(9.401783;2.34314)","0.221728"
114,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:8:18.132","2024-10-22 14:8:18.410","(11907.882812;-17899.107422)","(11833.605469;-17879.734375)","0.76762"
115,"AA","S2_BasicEmergency","real_life","2024-10-22 14:8:18.296","2024-10-22 14:8:19.311","(0.0;0.0)","(11.542521;0.778496)","0.115687"
116,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:8:19.488","2024-10-22 14:8:19.750","(11822.751953;-17881.896484)","(11753.780273;-17887.363281)","0.691875"
117,"AA","S2_BasicEmergency","real_life","2024-10-22 14:8:19.329","2024-10-22 14:8:20.380","(0.0;0.0)","(7.856749;-7.046455)","0.105537"
118,"AA","S2_BasicEmergency","real_life","2024-10-22 14:8:20.398","2024-10-22 14:8:21.502","(7.856749;-7.046455)","(17.864729;0.026642)","0.122551"
119,"AA","S2_BasicEmergency","real_life","2024-10-22 14:8:21.521","2024-10-22 14:8:22.565","(17.864729;0.026642)","(-17.012089;19.952591)","0.401676"
120,"AA","S2_BasicEmergency","real_life","2024-10-22 14:8:22.583","2024-10-22 14:8:23.69","(-17.012089;19.952591)","(-31.837555;18.081093)","0.149431"
121,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:8:22.508","2024-10-22 14:8:23.316","(11765.631836;-17907.039062)","(12053.227539;-18329.867188)","5.113654"
122,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:8:23.824","2024-10-22 14:8:24.117","(12052.074219;-18329.589844)","(12400.893555;-18559.765625)","4.179182"
123,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:8:24.558","2024-10-22 14:8:24.988","(12400.791992;-18559.505859)","(12810.638672;-18713.107422)","4.376847"
124,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:8:25.551","2024-10-22 14:8:25.920","(12807.823242;-18713.841797)","(13108.876953;-19015.193359)","4.25966"
125,"AA","S2_BasicEmergency","real_life","2024-10-22 14:8:23.89","2024-10-22 14:8:26.714","(0.0;0.0)","(11.972253;-6.802727)","0.1377"
126,"AA","S2_BasicEmergency","real_life","2024-10-22 14:8:26.734","2024-10-22 14:8:27.224","(11.972253;-6.802727)","(1.083056;0.896149)","0.133359"
127,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:8:27.219","2024-10-22 14:8:27.805","(13107.930664;-19015.939453)","(13320.126953;-19301.724609)","3.559509"
128,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:8:28.429","2024-10-22 14:8:28.728","(13318.711914;-19302.765625)","(13433.889648;-19459.259766)","1.943101"
129,"AA","S2_BasicEmergency","real_life","2024-10-22 14:8:27.244","2024-10-22 14:8:29.862","(0.0;0.0)","(7.4168;8.811615)","0.115175"
130,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:8:30.62","2024-10-22 14:8:30.342","(13428.102539;-19467.001953)","(13507.005859;-19560.376953)","1.222484"
131,"AA","S2_BasicEmergency","real_life","2024-10-22 14:8:29.879","2024-10-22 14:8:31.447","(0.0;0.0)","(12.853518;17.935417)","0.220656"
132,"AA","S2_BasicEmergency","real_life","2024-10-22 14:8:31.465","2024-10-22 14:8:32.0","(12.853518;17.935417)","(10.919607;31.485348)","0.136872"
133,"AA","S2_BasicEmergency","real_life","2024-10-22 14:8:32.19","2024-10-22 14:8:32.493","(10.919607;31.485348)","(14.036976;18.440094)","0.134126"
134,"AA","S2_BasicEmergency","real_life","2024-10-22 14:8:32.511","2024-10-22 14:8:33.28","(14.036976;18.440094)","(-1.322243;-14.905273)","0.367127"
135,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:8:33.510","2024-10-22 14:8:33.847","(13514.546875;-19540.863281)","(13193.367188;-19125.275391)","5.252332"
136,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:8:34.218","2024-10-22 14:8:34.425","(13192.556641;-19126.224609)","(12845.092773;-18691.640625)","5.564116"
137,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:8:34.982","2024-10-22 14:8:35.124","(12844.274414;-18692.759766)","(12515.243164;-18370.664062)","4.604426"
138,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:8:37.209","2024-10-22 14:8:38.765","(12516.130859;-18366.964844)","(12147.496094;-18055.75)","4.824378"
139,"AA","S2_BasicEmergency","real_life","2024-10-22 14:8:33.44","2024-10-22 14:8:39.343","(0.0;0.0)","(-2.034342;-10.04422)","0.102482"
140,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:8:39.261","2024-10-22 14:8:39.515","(12149.663086;-18046.501953)","(11934.660156;-17828.214844)","3.063906"
141,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:8:40.930","2024-10-22 14:8:41.199","(11926.551758;-17826.519531)","(11898.498047;-17783.767578)","0.511345"
142,"AA","S2_BasicEmergency","real_life","2024-10-22 14:8:39.360","2024-10-22 14:8:41.952","(0.0;0.0)","(11.197774;-15.960236)","0.194966"
143,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:8:41.912","2024-10-22 14:8:42.58","(11888.349609;-17768.007812)","(11890.31543;-17750.107422)","0.180067"
144,"AA","S2_BasicEmergency","real_life","2024-10-22 14:8:41.971","2024-10-22 14:8:42.978","(0.0;0.0)","(10.722218;2.667343)","0.11049"
145,"AA","S2_BasicEmergency","real_life","2024-10-22 14:8:42.996","2024-10-22 14:8:45.558","(10.722218;2.667343)","(5.568884;21.159439)","0.191967"
146,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:8:45.524","2024-10-22 14:8:45.954","(11882.987305;-17768.556641)","(11704.931641;-17924.457031)","2.366619"
147,"AA","S2_BasicEmergency","real_life","2024-10-22 14:8:45.577","2024-10-22 14:8:48.109","(0.0;0.0)","(-20.966156;14.27829)","0.253663"
148,"AA","S2_BasicEmergency","real_life","2024-10-22 14:8:48.127","2024-10-22 14:8:48.636","(-20.966156;14.27829)","(-34.742634;19.630859)","0.147798"
149,"AA","S2_BasicEmergency","real_life","2024-10-22 14:8:48.656","2024-10-22 14:8:49.141","(-34.742634;19.630859)","(-25.020697;15.965096)","0.103901"
150,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:8:49.209","2024-10-22 14:8:49.621","(11729.952148;-17940.421875)","(12150.214844;-18178.427734)","4.829777"
151,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:8:50.14","2024-10-22 14:8:50.254","(12154.256836;-18181.662109)","(12649.117188;-18390.984375)","5.373112"
152,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:8:50.612","2024-10-22 14:8:50.852","(12651.124023;-18390.144531)","(13157.109375;-18581.597656)","5.409951"
153,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:8:51.131","2024-10-22 14:8:51.433","(13157.165039;-18581.488281)","(13662.024414;-18780.480469)","5.426609"
154,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:8:52.74","2024-10-22 14:8:52.456","(13662.65332;-18779.148438)","(14104.473633;-18955.007812)","4.755335"
155,"AA","S2_BasicEmergency","real_life","2024-10-22 14:8:49.160","2024-10-22 14:8:53.844","(0.0;0.0)","(15.061173;0.431313)","0.150673"
156,"AA","S2_BasicEmergency","real_life","2024-10-22 14:8:53.862","2024-10-22 14:8:54.363","(15.061173;0.431313)","(14.21724;-11.869705)","0.123299"
157,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:8:54.310","2024-10-22 14:8:54.593","(14089.470703;-18943.607422)","(13831.919922;-18691.714844)","3.602523"
158,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:8:54.980","2024-10-22 14:8:55.233","(13831.225586;-18694.433594)","(13495.762695;-18533.634766)","3.720107"
159,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:8:56.87","2024-10-22 14:8:56.467","(13498.720703;-18531.822266)","(13357.182617;-18484.041016)","1.493857"
160,"AA","S2_BasicEmergency","real_life","2024-10-22 14:8:54.383","2024-10-22 14:8:57.971","(0.0;0.0)","(-10.858274;-5.682983)","0.122555"
161,"AA","S2_BasicEmergency","virtual_reality","2024-10-22 14:9:2.900","2024-10-22 14:9:3.359","(13364.296875;-18487.537109)","(12922.141602;-18512.71875)","4.428719"
162,"AA","S2_BasicEmergency","real_life","2024-10-22 14:8:57.991","2024-10-22 14:9:4.732","(0.0;0.0)","(-2.814196;10.030602)","0.104179"
