user_id,actor_id,scenary_type,event_type,event_datetime
67,10,Sandbox,start_look_at,1686821827
67,10,Sandbox,stop_look_at,1686821828
67,10,Sandbox,start_point_to,1686821828
67,10,Sandbox,stop_point_to,1686821828
67,11,Sandbox,start_look_at,1686821829
67,11,Sandbox,stop_look_at,1686821830
67,11,Sandbox,start_look_at,1686821830
67,11,Sandbox,stop_look_at,1686821830
67,11,Sandbox,pick_up,1686821831
67,11,Sandbox,start_look_at,1686821831
67,11,Sandbox,start_look_at,1686821831
67,11,Sandbox,stop_look_at,1686821831
67,11,Sandbox,stop_look_at,1686821832
67,11,Sandbox,start_look_at,1686821832
67,11,Sandbox,stop_look_at,1686821832
67,11,Sandbox,start_look_at,1686821832
67,11,Sandbox,stop_look_at,1686821832
67,11,Sandbox,measure_radiation,1686821832
67,11,Sandbox,start_look_at,1686821833
67,11,Sandbox,stop_look_at,1686821834
67,11,Sandbox,start_look_at,1686821834
67,10,Sandbox,stop_look_at,1686821834
67,10,Sandbox,start_look_at,1686821834
67,11,Sandbox,stop_look_at,1686821834
67,11,Sandbox,start_look_at,1686821835
67,11,Sandbox,stop_look_at,1686821835
67,11,Sandbox,drop,1686821836
67,11,Sandbox,pick_up,1686821836
67,11,Sandbox,drop,1686821836
67,10,Sandbox,start_point_to,1686821836
67,10,Sandbox,stop_point_to,1686821836
67,10,Sandbox,start_look_at,1686821836
67,10,Sandbox,stop_look_at,1686821837
67,10,Sandbox,start_look_at,1686821837
67,10,Sandbox,start_point_to,1686821837
67,10,Sandbox,stop_point_to,1686821837
67,10,Sandbox,stop_look_at,1686821837
67,10,Sandbox,start_look_at,1686821838
67,10,Sandbox,start_point_to,1686821838
67,10,Sandbox,pick_up,1686821838
67,10,Sandbox,stop_look_at,1686821838
67,10,Sandbox,start_point_to,1686821838
67,10,Sandbox,stop_point_to,1686821839
67,10,Sandbox,start_look_at,1686821839
67,10,Sandbox,start_point_to,1686821839
67,10,Sandbox,stop_point_to,1686821839
67,10,Sandbox,start_point_to,1686821840
67,10,Sandbox,stop_point_to,1686821840
67,10,Sandbox,stop_look_at,1686821841
67,10,Sandbox,start_look_at,1686821841
67,10,Sandbox,stop_look_at,1686821841
67,10,Sandbox,start_point_to,1686821841
67,10,Sandbox,stop_point_to,1686821842
67,11,Sandbox,stop_point_to,1686821843
67,11,Sandbox,start_point_to,1686821843
67,10,Sandbox,start_look_at,1686821844
67,10,Sandbox,stop_look_at,1686821844
67,10,Sandbox,start_point_to,1686821844
67,10,Sandbox,stop_point_to,1686821844
67,10,Sandbox,start_point_to,1686821845
67,10,Sandbox,stop_point_to,1686821845
67,10,Sandbox,start_look_at,1686821845
67,10,Sandbox,stop_point_to,1686821845
67,10,Sandbox,start_point_to,1686821845
67,10,Sandbox,start_look_at,1686821845
67,10,Sandbox,stop_look_at,1686821845
67,10,Sandbox,start_point_to,1686821846
67,10,Sandbox,stop_look_at,1686821846
67,10,Sandbox,start_look_at,1686821846
67,10,Sandbox,stop_point_to,1686821846
67,10,Sandbox,start_point_to,1686821846
67,10,Sandbox,drop,1686821846
67,11,Sandbox,stop_look_at,1686821847
67,11,Sandbox,start_look_at,1686821847
67,10,Sandbox,stop_point_to,1686821847
67,10,Sandbox,stop_look_at,1686821847
67,10,Sandbox,stop_point_to,1686821847
67,10,Sandbox,stop_point_to,1686821847
67,10,Sandbox,start_point_to,1686821847
67,7,Sandbox,start_look_at,1686821884
67,7,Sandbox,start_point_to,1686821884
67,7,Sandbox,start_point_to,1686821884
67,7,Sandbox,stop_point_to,1686821884
67,7,Sandbox,start_point_to,1686821885
67,7,Sandbox,start_point_to,1686821885
67,7,Sandbox,stop_point_to,1686821885
67,7,Sandbox,start_point_to,1686821886
67,7,Sandbox,stop_point_to,1686821886
67,7,Sandbox,stop_point_to,1686821888
67,7,Sandbox,stop_look_at,1686821888
67,7,Sandbox,stop_point_to,1686821888
67,7,Sandbox,start_point_to,1686821888
67,7,Sandbox,stop_point_to,1686821888
67,7,Sandbox,start_point_to,1686821888
67,7,Sandbox,start_point_to,1686821888
67,7,Sandbox,start_point_to,1686821889
67,7,Sandbox,stop_point_to,1686821889
67,7,Sandbox,start_point_to,1686821889
67,7,Sandbox,stop_point_to,1686821889
67,7,Sandbox,start_look_at,1686821889
67,7,Sandbox,stop_point_to,1686821890
67,7,Sandbox,start_point_to,1686821890
67,7,Sandbox,stop_point_to,1686821890
67,7,Sandbox,start_point_to,1686821890
67,7,Sandbox,stop_point_to,1686821891
67,7,Sandbox,stop_look_at,1686821891
67,7,Sandbox,stop_point_to,1686821891
67,7,Sandbox,start_point_to,1686821891
67,7,Sandbox,start_point_to,1686821891
67,7,Sandbox,stop_point_to,1686821891
67,7,Sandbox,stop_point_to,1686821891
67,7,Sandbox,start_look_at,1686821893
67,7,Sandbox,start_point_to,1686821894
67,7,Sandbox,stop_look_at,1686821894
67,7,Sandbox,stop_point_to,1686821894
67,7,Sandbox,start_point_to,1686821894
67,7,Sandbox,stop_point_to,1686821894
67,7,Sandbox,stop_look_at,1686821895
67,7,Sandbox,stop_point_to,1686821895
67,7,Sandbox,start_look_at,1686821895
67,7,Sandbox,start_point_to,1686821895
67,7,Sandbox,start_look_at,1686821896
67,7,Sandbox,start_point_to,1686821896
67,7,Sandbox,start_point_to,1686821896
67,7,Sandbox,stop_point_to,1686821896
67,7,Sandbox,start_point_to,1686821896
67,7,Sandbox,start_point_to,1686821897
67,7,Sandbox,stop_point_to,1686821897
67,7,Sandbox,stop_point_to,1686821897
67,7,Sandbox,start_point_to,1686821897
67,7,Sandbox,start_point_to,1686821899
67,7,Sandbox,stop_point_to,1686821899
67,7,Sandbox,stop_look_at,1686821900
67,7,Sandbox,stop_point_to,1686821900
67,7,Sandbox,start_point_to,1686821900
67,7,Sandbox,start_look_at,1686821900
67,7,Sandbox,interact_with,1686821902
67,7,Sandbox,stop_look_at,1686821902
67,7,Sandbox,stop_point_to,1686821902
67,7,Sandbox,start_point_to,1686821903
67,7,Sandbox,start_look_at,1686821903
67,7,Sandbox,stop_look_at,1686821903
67,7,Sandbox,start_point_to,1686821903
67,7,Sandbox,stop_point_to,1686821903
67,7,Sandbox,stop_point_to,1686821904
67,7,Sandbox,start_point_to,1686821904
67,7,Sandbox,stop_point_to,1686821904
67,7,Sandbox,start_point_to,1686821904
67,7,Sandbox,stop_point_to,1686821904
67,7,Sandbox,start_look_at,1686821904
67,7,Sandbox,start_point_to,1686821904
67,7,Sandbox,stop_look_at,1686821905
67,7,Sandbox,start_point_to,1686821906
67,7,Sandbox,stop_point_to,1686821906
67,7,Sandbox,stop_point_to,1686821906
67,7,Sandbox,start_point_to,1686821906
67,7,Sandbox,start_look_at,1686821907
67,7,Sandbox,stop_point_to,1686821907
67,7,Sandbox,start_point_to,1686821907
67,7,Sandbox,stop_point_to,1686821908
67,7,Sandbox,stop_look_at,1686821909
67,7,Sandbox,stop_point_to,1686821910
67,7,Sandbox,start_point_to,1686821910
67,7,Sandbox,start_look_at,1686821910
67,7,Sandbox,stop_look_at,1686821911
67,7,Sandbox,start_point_to,1686821911
67,7,Sandbox,stop_point_to,1686821912
67,7,Sandbox,start_point_to,1686821912
67,7,Sandbox,start_look_at,1686821913
67,7,Sandbox,stop_look_at,1686821913
67,7,Sandbox,stop_point_to,1686821913
67,7,Sandbox,stop_point_to,1686821914
67,7,Sandbox,start_point_to,1686821914
67,7,Sandbox,stop_point_to,1686821914
67,7,Sandbox,start_point_to,1686821914
67,7,Sandbox,start_look_at,1686821915
67,7,Sandbox,stop_look_at,1686821916
67,7,Sandbox,start_point_to,1686821917
67,7,Sandbox,stop_point_to,1686821917
67,7,Sandbox,start_point_to,1686821918
67,7,Sandbox,stop_point_to,1686821918
67,7,Sandbox,start_look_at,1686821919
67,7,Sandbox,start_point_to,1686821919
67,7,Sandbox,stop_point_to,1686821920
67,7,Sandbox,start_point_to,1686821920
67,7,Sandbox,stop_look_at,1686821920
67,7,Sandbox,stop_point_to,1686821920
67,7,Sandbox,start_point_to,1686821923
67,7,Sandbox,start_look_at,1686821923
67,7,Sandbox,interact_with,1686821923
67,7,Sandbox,interact_with,1686821924
67,7,Sandbox,stop_look_at,1686821924
67,7,Sandbox,interact_with,1686821924
