id,user_id,scenario_type,actor_id,actor_name,event_type,hand,event_datetime
54,"0","S1_BasicMechanics","2","TrafficCone_8","grab","Right","2024-3-14 14:52:8.644"
55,"0","S1_BasicMechanics","2","TrafficCone_8","release","Right","2024-3-14 14:52:14.805"
56,"0","S1_BasicMechanics","2","TrafficCone_8","start_detection","Right","2024-3-14 14:52:14.807"
57,"0","S1_BasicMechanics","2","TrafficCone_8","stop_detection","Right","2024-3-14 14:52:14.916"
58,"0","S1_BasicMechanics","2","TrafficCone_8","start_detection","Right","2024-3-14 14:52:15.734"
59,"0","S1_BasicMechanics","2","TrafficCone_8","grab","Right","2024-3-14 14:52:15.966"
60,"0","S1_BasicMechanics","2","TrafficCone_8","release","Right","2024-3-14 14:52:16.748"
61,"0","S1_BasicMechanics","2","TrafficCone_8","start_detection","Right","2024-3-14 14:52:16.750"
62,"0","S1_BasicMechanics","2","TrafficCone_8","grab","Right","2024-3-14 14:52:17.534"
63,"0","S1_BasicMechanics","2","TrafficCone_8","release","Right","2024-3-14 14:52:18.502"
64,"0","S1_BasicMechanics","2","TrafficCone_8","start_detection","Right","2024-3-14 14:52:18.504"
65,"0","S1_BasicMechanics","2","TrafficCone_8","stop_detection","Right","2024-3-14 14:52:18.557"
66,"0","S1_BasicMechanics","2","TrafficCone_8","start_detection","Right","2024-3-14 14:52:19.192"
67,"0","S1_BasicMechanics","2","TrafficCone_8","grab","Right","2024-3-14 14:52:19.350"
68,"0","S1_BasicMechanics","2","TrafficCone_3","release","Left","2024-3-14 14:52:20.440"
69,"0","S1_BasicMechanics","2","TrafficCone_8","release","Right","2024-3-14 14:52:21.796"
70,"0","S1_BasicMechanics","2","TrafficCone_9","start_detection","Right","2024-3-14 14:52:29.578"
71,"0","S1_BasicMechanics","2","TrafficCone_9","grab","Right","2024-3-14 14:52:29.912"
72,"0","S1_BasicMechanics","2","TrafficCone_9","start_detection","Left","2024-3-14 14:52:30.356"
73,"0","S1_BasicMechanics","2","TrafficCone_9","stop_detection","Left","2024-3-14 14:52:31.258"
74,"0","S1_BasicMechanics","2","TrafficCone_9","start_detection","Left","2024-3-14 14:52:31.288"
75,"0","S1_BasicMechanics","2","TrafficCone_9","stop_detection","Left","2024-3-14 14:52:31.335"
76,"0","S1_BasicMechanics","2","TrafficCone_9","start_detection","Left","2024-3-14 14:52:31.461"
77,"0","S1_BasicMechanics","2","TrafficCone_9","stop_detection","Left","2024-3-14 14:52:34.360"
78,"0","S1_BasicMechanics","2","TrafficCone_9","release","Right","2024-3-14 14:52:34.652"
79,"0","S1_BasicMechanics","2","TrafficCone_7","start_detection","Left","2024-3-14 14:52:40.830"
80,"0","S1_BasicMechanics","2","TrafficCone_7","grab","Left","2024-3-14 14:52:41.162"
81,"0","S1_BasicMechanics","2","TrafficCone_7","release","Left","2024-3-14 14:52:46.917"
82,"0","S1_BasicMechanics","3","Dosimeter_SABG100_4","start_detection","Right","2024-3-14 14:53:6.2"
83,"0","S1_BasicMechanics","3","Dosimeter_SABG100_4","grab","Right","2024-3-14 14:53:6.189"
84,"0","S1_BasicMechanics","4","Dosimeter_EPD_3","start_detection","Left","2024-3-14 14:53:9.206"
85,"0","S1_BasicMechanics","4","Dosimeter_EPD_3","grab","Left","2024-3-14 14:53:9.493"
86,"0","S1_BasicMechanics","3","Dosimeter_SABG100_4","release","Right","2024-3-14 14:53:14.725"
87,"0","S1_BasicMechanics","4","Dosimeter_EPD_3","release","Left","2024-3-14 14:53:18.605"
88,"0","S1_BasicMechanics","3","Dosimeter_SABG100_1","start_detection","Left","2024-3-14 14:53:22.931"
89,"0","S1_BasicMechanics","3","Dosimeter_SABG100_1","grab","Left","2024-3-14 14:53:23.215"
90,"0","S1_BasicMechanics","3","Dosimeter_SABG100_1","release","Left","2024-3-14 14:53:28.61"
