id,user_id,scenario_type,input_type,input_state,event_datetime
0,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:14:21.854"
1,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:14:21.967"
2,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:14:22.319"
3,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:14:22.454"
4,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:14:25.388"
5,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:14:25.469"
6,"TEST","S1_BasicMechanics","IA_Menu_Interact_Right","started","2024-10-17 12:14:26.268"
7,"TEST","S1_BasicMechanics","IA_Menu_Interact_Right","completed","2024-10-17 12:14:26.378"
8,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:14:32.692"
9,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:14:33.724"
10,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:14:34.135"
11,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:14:34.305"
12,"TEST","S1_BasicMechanics","IA_Grab_Left","started","2024-10-17 12:14:35.241"
13,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:14:35.856"
14,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:14:36.43"
15,"TEST","S1_BasicMechanics","IA_Grab_Left","completed","2024-10-17 12:14:36.747"
16,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:14:37.598"
17,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:14:37.725"
18,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:14:38.39"
19,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:14:38.139"
20,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:14:38.687"
21,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:14:38.862"
22,"TEST","S1_BasicMechanics","IA_Grab_Right","started","2024-10-17 12:14:39.758"
23,"TEST","S1_BasicMechanics","IA_Grab_Left","started","2024-10-17 12:14:41.271"
24,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:14:43.244"
25,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:14:43.395"
26,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:14:43.706"
27,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:14:43.818"
28,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:14:44.100"
29,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:14:44.236"
30,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:14:44.687"
31,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:14:45.77"
32,"TEST","S1_BasicMechanics","IA_Grab_Left","completed","2024-10-17 12:14:46.50"
33,"TEST","S1_BasicMechanics","IA_Grab_Right","completed","2024-10-17 12:14:47.0"
34,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:14:48.497"
35,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:14:48.642"
36,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:14:49.168"
37,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:14:49.275"
38,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:14:49.548"
39,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:14:49.704"
40,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:14:50.465"
41,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:14:50.625"
42,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:14:51.243"
43,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:14:51.373"
44,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:14:52.55"
45,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:14:52.193"
46,"TEST","S1_BasicMechanics","IA_Grab_Left","started","2024-10-17 12:14:53.695"
47,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:14:55.52"
48,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:14:55.216"
49,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:14:55.515"
50,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:14:55.629"
51,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:14:55.872"
52,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:14:56.11"
53,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:14:56.306"
54,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:14:56.469"
55,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:14:56.870"
56,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:14:57.98"
57,"TEST","S1_BasicMechanics","IA_Grab_Left","completed","2024-10-17 12:14:57.715"
58,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:14:59.611"
59,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:14:59.751"
60,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:15:0.360"
61,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:15:0.468"
62,"TEST","S1_BasicMechanics","IA_Grab_Right","started","2024-10-17 12:15:1.859"
63,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:15:3.184"
64,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:15:3.335"
65,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:15:3.723"
66,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:15:3.890"
67,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:15:4.264"
68,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:15:4.398"
69,"TEST","S1_BasicMechanics","IA_Grab_Right","completed","2024-10-17 12:15:5.347"
70,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:15:6.354"
71,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:15:6.460"
72,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:15:6.965"
73,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:15:7.440"
74,"TEST","S1_BasicMechanics","IA_Grab_Right","started","2024-10-17 12:15:7.971"
75,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:15:7.999"
76,"TEST","S1_BasicMechanics","IA_Grab_Right","completed","2024-10-17 12:15:8.332"
77,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:15:8.360"
78,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:15:9.109"
79,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:15:9.304"
80,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:15:10.334"
81,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:15:10.499"
82,"TEST","S1_BasicMechanics","IA_Grab_Left","started","2024-10-17 12:15:11.783"
83,"TEST","S1_BasicMechanics","IA_Grab_Right","started","2024-10-17 12:15:14.113"
84,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:15:15.248"
85,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:15:15.277"
86,"TEST","S1_BasicMechanics","IA_Grab_Left","completed","2024-10-17 12:15:17.84"
87,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:15:18.804"
88,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:15:18.969"
89,"TEST","S1_BasicMechanics","IA_Grab_Right","completed","2024-10-17 12:15:20.917"
90,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:15:23.755"
91,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:15:23.868"
92,"TEST","S1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:15:24.203"
93,"TEST","S1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:15:24.365"
