id,user_id,scenario_type,actor_id,actor_name,event_type,hand,event_datetime
30,"TEST","S1_BasicMechanics","2","TrafficCone_6","release","Right","2024-10-17 12:15:5.365"
31,"TEST","S1_BasicMechanics","2","TrafficCone_6","stop_detection","Left","2024-10-17 12:15:5.376"
32,"TEST","S1_BasicMechanics","3","Dosimeter_SABG100_3","start_detection","Left","2024-10-17 12:15:11.504"
33,"TEST","S1_BasicMechanics","3","Dosimeter_SABG100_3","grab","Left","2024-10-17 12:15:11.791"
34,"TEST","S1_BasicMechanics","3","Dosimeter_SABG100_3","stop_detection","Left","2024-10-17 12:15:11.800"
35,"TEST","S1_BasicMechanics","4","Dosimeter_EPD_2","start_detection","Right","2024-10-17 12:15:13.809"
36,"TEST","S1_BasicMechanics","4","Dosimeter_EPD_2","grab","Left","2024-10-17 12:15:14.122"
37,"TEST","S1_BasicMechanics","4","Dosimeter_EPD_2","stop_detection","Right","2024-10-17 12:15:14.131"
38,"TEST","S1_BasicMechanics","3","Dosimeter_SABG100_3","release","Left","2024-10-17 12:15:17.101"
39,"TEST","S1_BasicMechanics","4","Dosimeter_EPD_2","release","Right","2024-10-17 12:15:20.938"
40,"TEST","S1_BasicMechanics","4","Dosimeter_EPD_1","start_detection","Right","2024-10-17 12:15:26.134"
41,"TEST","S1_BasicMechanics","4","Dosimeter_EPD_1","grab","Left","2024-10-17 12:15:26.244"
42,"TEST","S1_BasicMechanics","4","Dosimeter_EPD_1","stop_detection","Right","2024-10-17 12:15:26.253"
43,"TEST","S1_BasicMechanics","3","Dosimeter_SABG100_1","start_detection","Left","2024-10-17 12:15:28.966"
44,"TEST","S1_BasicMechanics","3","Dosimeter_SABG100_1","grab","Left","2024-10-17 12:15:29.219"
45,"TEST","S1_BasicMechanics","3","Dosimeter_SABG100_1","stop_detection","Left","2024-10-17 12:15:29.227"
46,"TEST","S1_BasicMechanics","3","Dosimeter_SABG100_1","release","Left","2024-10-17 12:15:33.479"
47,"TEST","S1_BasicMechanics","4","Dosimeter_EPD_1","release","Right","2024-10-17 12:15:35.374"
48,"TEST","S1_BasicMechanics","3","Dosimeter_SABG100_4","start_detection","Right","2024-10-17 12:15:40.325"
49,"TEST","S1_BasicMechanics","3","Dosimeter_SABG100_4","grab","Right","2024-10-17 12:15:40.553"
50,"TEST","S1_BasicMechanics","3","Dosimeter_SABG100_4","stop_detection","Right","2024-10-17 12:15:40.561"
51,"TEST","S1_BasicMechanics","3","Dosimeter_SABG100_4","start_detection","Left","2024-10-17 12:15:45.19"
52,"TEST","S1_BasicMechanics","3","Dosimeter_SABG100_4","stop_detection","Left","2024-10-17 12:15:45.71"
53,"TEST","S1_BasicMechanics","3","Dosimeter_SABG100_4","release","Right","2024-10-17 12:15:46.55"
