user_id,scenary_type,move_type,start_datetime,end_datetime,start_position,end_position,distance
65,CarAccident,real_life,1686818423,1686818423,X=-10601.225 Y=-113.030 Z=98.322,X=37.204 Y=21.252 Z=0.000,0.143818
65,CarAccident,real_life,1686818424,1686818424,X=-10601.225 Y=-113.030 Z=98.322,X=45.396 Y=30.530 Z=0.000,0.123776
65,CarAccident,real_life,1686818424,1686818424,X=-10601.225 Y=-113.030 Z=98.322,X=58.824 Y=41.100 Z=0.000,0.17089
65,CarAccident,real_life,1686818425,1686818425,X=-10601.225 Y=-113.030 Z=98.322,X=70.355 Y=44.661 Z=0.000,0.120686
65,CarAccident,real_life,1686818427,1686818427,X=-10601.225 Y=-113.030 Z=98.322,X=54.606 Y=35.507 Z=0.000,0.182162
65,CarAccident,real_life,1686818429,1686818429,X=-10601.225 Y=-113.030 Z=98.322,X=36.079 Y=47.278 Z=0.000,0.219501
65,CarAccident,real_life,1686818431,1686818431,X=-10601.225 Y=-113.030 Z=98.322,X=41.666 Y=35.200 Z=0.000,0.133073
65,CarAccident,real_life,1686818432,1686818432,X=-10601.225 Y=-113.030 Z=98.322,X=42.854 Y=21.908 Z=0.000,0.133454
65,CarAccident,real_life,1686818436,1686818436,X=-10601.225 Y=-113.030 Z=98.322,X=34.751 Y=23.474 Z=0.000,0.950008
65,CarAccident,virtual_reality,1686818436,1686818442,X=-10566.192 Y=-89.832 Z=3.322,X=-10571.591 Y=-85.786 Z=3.322,0.067458
65,CarAccident,real_life,1686818442,1686818442,X=-10601.225 Y=-113.030 Z=98.322,X=29.523 Y=28.179 Z=0.000,0.950047
65,CarAccident,virtual_reality,1686818442,1686818442,X=-10571.591 Y=-85.786 Z=3.322,X=-10571.649 Y=-39.022 Z=3.322,0.467647
65,CarAccident,real_life,1686818442,1686818442,X=-10571.649 Y=-39.022 Z=98.322,X=6.182 Y=-6.882 Z=0.000,0.954493
65,CarAccident,virtual_reality,1686818442,1686818450,X=-10571.649 Y=-39.022 Z=3.322,X=-10471.209 Y=-482.107 Z=3.322,4.99823
65,CarAccident,real_life,1686818443,1686818443,X=-10571.649 Y=-39.022 Z=98.322,X=-11.713 Y=-21.236 Z=0.000,0.229406
65,CarAccident,real_life,1686818444,1686818444,X=-10571.649 Y=-39.022 Z=98.322,X=-23.401 Y=-42.261 Z=0.000,0.240548
65,CarAccident,real_life,1686818445,1686818445,X=-10571.649 Y=-39.022 Z=98.322,X=-19.995 Y=-55.569 Z=0.000,0.137376
65,CarAccident,real_life,1686818446,1686818446,X=-10571.649 Y=-39.022 Z=98.322,X=-21.757 Y=-66.600 Z=0.000,0.111705
65,CarAccident,real_life,1686818450,1686818450,X=-10471.209 Y=-482.107 Z=98.322,X=0.096 Y=0.048 Z=0.000,0.950001
65,CarAccident,virtual_reality,1686818450,1686818451,X=-10471.209 Y=-482.107 Z=3.322,X=-10353.612 Y=-876.041 Z=3.322,4.111123
65,CarAccident,real_life,1686818451,1686818451,X=-10353.612 Y=-876.041 Z=98.322,X=0.088 Y=0.052 Z=0.000,0.950001
65,CarAccident,virtual_reality,1686818451,1686818452,X=-10353.612 Y=-876.041 Z=3.322,X=-10276.688 Y=-1307.479 Z=3.322,4.382418
65,CarAccident,virtual_reality,1686818452,1686818454,X=-10276.688 Y=-1307.479 Z=3.322,X=-10222.000 Y=-1695.186 Z=3.322,3.915452
65,CarAccident,real_life,1686818453,1686818453,X=-10276.688 Y=-1307.479 Z=98.322,X=-0.619 Y=-0.424 Z=0.000,0.95003
65,CarAccident,virtual_reality,1686818454,1686818457,X=-10222.000 Y=-1695.186 Z=3.322,X=-10372.813 Y=-1921.341 Z=5.726,2.718394
65,CarAccident,real_life,1686818457,1686818457,X=-10372.813 Y=-1921.341 Z=100.726,X=-3.504 Y=-1.656 Z=0.000,0.95079
65,CarAccident,virtual_reality,1686818457,1686818465,X=-10372.813 Y=-1921.341 Z=5.726,X=-10401.152 Y=-1575.127 Z=5.726,4.159759
65,CarAccident,real_life,1686818458,1686818458,X=-10372.813 Y=-1921.341 Z=100.726,X=-4.932 Y=17.053 Z=0.000,0.187635
65,CarAccident,real_life,1686818459,1686818459,X=-10372.813 Y=-1921.341 Z=100.726,X=-3.415 Y=33.438 Z=0.000,0.164542
