# OpenSignals Text File Format. Version 1
# {"A4:34:F1:21:5F:73": {"sensor": ["RAW", "ECGBIT", "EDABITREV", "RAW", "RAW", "RAW"], "device name": "A4:34:F1:21:5F:73", "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "sync interval": 2, "time": "17:26:45.870", "comments": "", "device connection": "BLEA4:34:F1:21:5F:73", "channels": [1, 2, 3, 4, 5, 6], "keywords": "", "convertedValues": 0, "mode": 0, "digital IO": [0, 0, 1, 1], "firmware version": 1281, "device": "bitalino_rev", "position": 0, "sampling rate": 100, "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "date": "2019-11-5", "special": [{}, {}, {}, {}, {}, {}]}}
# EndOfHeader
14	0	0	0	0	0	272	615	3	0	0	
15	0	0	0	0	0	355	620	3	0	0	
0	0	0	0	0	3	427	612	3	0	0	
1	0	0	0	0	0	432	620	3	0	0	
2	0	0	0	0	0	448	613	3	0	0	
3	0	0	0	0	0	453	620	3	0	0	
4	0	0	0	0	1	472	614	3	0	0	
5	0	0	0	0	0	475	621	3	0	0	
6	0	0	0	0	0	492	615	3	0	0	
7	0	0	0	0	0	494	623	3	0	0	
8	0	0	0	0	3	507	615	3	0	0	
9	0	0	0	0	0	512	623	3	0	0	
10	0	0	0	0	0	526	616	3	0	0	
11	0	0	0	0	0	529	623	3	0	0	
12	0	0	0	0	3	548	615	3	0	0	
13	0	0	0	0	0	550	622	3	0	0	
14	0	0	0	0	0	567	616	3	0	0	
15	0	0	0	0	0	568	623	3	0	0	
0	0	0	0	0	3	579	616	3	0	0	
1	0	0	0	0	0	571	624	3	0	0	
2	0	0	0	0	0	570	617	3	0	0	
3	0	0	0	0	0	553	624	3	0	0	
4	0	0	0	0	3	543	617	3	0	0	
5	0	0	0	0	0	508	624	3	0	0	
6	0	0	0	0	0	484	617	3	0	0	
7	0	0	0	0	0	449	624	3	0	0	
8	0	0	0	0	3	436	616	3	0	0	
9	0	0	0	0	1	421	624	3	0	0	
10	0	0	0	0	0	428	616	3	0	0	
11	0	0	0	0	0	425	624	3	0	0	
12	0	0	0	0	3	443	616	3	0	0	
13	0	0	0	0	0	444	623	3	0	0	
14	0	0	0	0	0	462	615	3	0	0	
15	0	0	0	0	0	464	623	3	0	0	
0	0	0	0	0	3	482	615	3	0	0	
1	0	0	0	0	1	482	623	3	0	0	
2	0	0	0	0	0	498	616	3	0	0	
3	0	0	0	0	0	494	623	3	0	0	
4	0	0	0	0	3	505	615	3	0	0	
5	0	0	0	0	0	500	623	3	0	0	
6	0	0	0	0	0	508	616	3	0	0	
7	0	0	0	0	0	503	623	3	0	0	
8	0	0	0	0	3	514	615	3	0	0	
9	0	0	0	0	1	506	623	3	0	0	
10	0	0	0	0	0	515	615	3	0	0	
11	0	0	0	0	0	506	623	3	0	0	
12	0	0	0	0	3	513	614	3	0	0	
13	0	0	0	0	0	508	621	3	0	0	
14	0	0	0	0	0	514	614	3	0	0	
15	0	0	0	0	0	509	621	3	0	0	
0	0	0	0	0	0	515	614	3	0	0	
1	0	0	0	0	0	506	621	3	0	0	
2	0	0	0	0	0	512	616	3	0	0	
3	0	0	0	0	0	504	623	3	0	0	
4	0	0	0	0	3	514	616	3	0	0	
5	0	0	0	0	0	511	624	3	0	0	
6	0	0	0	0	0	521	618	3	0	0	
7	0	0	0	0	0	514	626	3	0	0	
8	0	0	0	0	3	522	618	3	0	0	
9	0	0	0	0	0	515	626	3	0	0	
10	0	0	0	0	0	526	619	3	0	0	
11	0	0	0	0	0	516	627	3	0	0	
12	0	0	0	0	3	524	620	3	0	0	
13	0	0	0	0	0	518	628	3	0	0	
14	0	0	0	0	0	524	621	3	0	0	
15	0	0	0	0	0	516	629	3	0	0	
0	0	0	0	0	3	522	622	3	0	0	
1	0	0	0	0	0	515	630	3	0	0	
2	0	0	0	0	0	522	623	3	0	0	
3	0	0	0	0	0	515	632	3	0	0	
4	0	0	0	0	3	523	623	3	0	0	
5	0	0	0	0	0	527	631	3	0	0	
6	0	0	0	0	0	536	621	3	0	0	
7	0	0	0	0	0	531	629	3	0	0	
8	0	0	0	0	3	541	619	3	0	0	
9	0	0	0	0	0	532	625	3	0	0	
10	0	0	0	0	0	533	616	3	0	0	
11	0	0	0	0	0	517	623	3	0	0	
12	0	0	0	0	3	512	613	3	0	0	
13	0	0	0	0	0	496	620	3	0	0	
14	0	0	0	0	0	506	611	3	0	0	
15	0	0	0	0	0	501	618	3	0	0	
0	0	0	0	0	3	481	609	3	0	0	
1	0	0	0	0	0	505	616	3	0	0	
2	0	0	0	0	0	741	607	3	0	0	
3	0	0	0	0	0	1022	613	3	0	0	
4	0	0	0	0	3	935	603	3	0	0	
5	0	0	0	0	0	435	609	3	0	0	
6	0	0	0	0	0	252	599	3	0	0	
7	0	0	0	0	0	334	606	3	0	0	
8	0	0	0	0	3	413	596	2	0	0	
9	0	0	0	0	0	427	604	3	0	0	
10	0	0	0	0	0	447	594	3	0	0	
11	0	0	0	0	0	450	601	3	0	0	
12	0	0	0	0	1	468	593	2	0	0	
13	0	0	0	0	0	473	600	3	0	0	
14	0	0	0	0	0	493	591	3	0	0	
15	0	0	0	0	0	495	600	3	0	0	
0	0	0	0	0	3	510	591	2	0	0	
1	0	0	0	0	0	511	599	3	0	0	
2	0	0	0	0	0	529	591	3	0	0	
3	0	0	0	0	0	530	598	3	0	0	
4	0	0	0	0	3	547	590	3	0	0	
5	0	0	0	0	0	552	599	3	0	0	
6	0	0	0	0	0	570	591	3	0	0	
7	0	0	0	0	0	569	600	3	0	0	
8	0	0	0	0	3	582	593	3	0	0	
9	0	0	0	0	0	568	602	3	0	0	
10	0	0	0	0	0	572	595	3	0	0	
11	0	0	0	0	0	554	603	3	0	0	
12	0	0	0	0	3	545	594	2	0	0	
13	0	0	0	0	0	513	602	3	0	0	
14	0	0	0	0	0	487	594	3	0	0	
15	0	0	0	0	0	447	603	3	0	0	
0	0	0	0	0	3	433	595	3	0	0	
1	0	0	0	0	0	412	604	3	0	0	
2	0	0	0	0	0	416	596	3	0	0	
3	0	0	0	0	0	412	607	3	0	0	
4	0	0	0	0	3	427	599	3	0	0	
5	0	0	0	0	0	429	608	3	0	0	
6	0	0	0	0	0	447	600	3	0	0	
7	0	0	0	0	0	450	609	3	0	0	
8	0	0	0	0	3	470	601	3	0	0	
9	0	0	0	0	0	473	610	3	0	0	
10	0	0	0	0	0	487	602	3	0	0	
11	0	0	0	0	0	485	612	3	0	0	
12	0	0	0	0	3	496	605	3	0	0	
13	0	0	0	0	0	493	614	3	0	0	
14	0	0	0	0	0	502	604	3	0	0	
15	0	0	0	0	0	496	614	3	0	0	
0	0	0	0	0	3	504	606	3	0	0	
1	0	0	0	0	0	500	616	3	0	0	
2	0	0	0	0	0	506	607	3	0	0	
3	0	0	0	0	0	500	616	3	0	0	
4	0	0	0	0	3	511	608	2	0	0	
5	0	0	0	0	0	501	615	3	0	0	
6	0	0	0	0	0	514	605	3	0	0	
7	0	0	0	0	0	508	612	3	0	0	
8	0	0	0	0	1	519	601	3	0	0	
9	0	0	0	0	0	513	608	3	0	0	
10	0	0	0	0	0	524	597	3	0	0	
11	0	0	0	0	0	519	605	3	0	0	
12	0	0	0	0	3	525	594	2	0	0	
13	0	0	0	0	0	516	602	3	0	0	
14	0	0	0	0	0	524	591	3	0	0	
15	0	0	0	0	0	517	600	3	0	0	
0	0	0	0	0	3	525	590	2	0	0	
1	0	0	0	0	0	516	600	3	0	0	
2	0	0	0	0	0	524	590	3	0	0	
3	0	0	0	0	0	517	599	3	0	0	
4	0	0	0	0	3	525	589	2	0	0	
5	0	0	0	0	0	518	598	3	0	0	
6	0	0	0	0	0	523	588	3	0	0	
7	0	0	0	0	0	512	598	3	0	0	
8	0	0	0	0	3	520	588	2	0	0	
9	0	0	0	0	0	512	597	3	0	0	
10	0	0	0	0	0	521	588	3	0	0	
11	0	0	0	0	0	513	596	3	0	0	
12	0	0	0	0	3	519	586	2	0	0	
13	0	0	0	0	0	516	596	3	0	0	
14	0	0	0	0	0	522	586	3	0	0	
15	0	0	0	0	0	512	596	3	0	0	
0	0	0	0	0	3	518	586	3	0	0	
1	0	0	0	0	0	508	596	3	0	0	
2	0	0	0	0	0	530	586	3	0	0	
3	0	0	0	0	0	527	596	3	0	0	
4	0	0	0	0	3	531	586	2	0	0	
5	0	0	0	0	0	529	596	3	0	0	
6	0	0	0	0	0	533	586	3	0	0	
7	0	0	0	0	0	516	596	3	0	0	
8	0	0	0	0	3	517	585	2	0	0	
9	0	0	0	0	0	499	595	3	0	0	
10	0	0	0	0	0	499	585	3	0	0	
11	0	0	0	0	0	490	595	3	0	0	
12	0	0	0	0	3	502	585	2	0	0	
13	0	0	0	0	0	472	595	3	0	0	
14	0	0	0	0	0	494	585	3	0	0	
15	0	0	0	0	0	681	595	3	0	0	
0	0	0	0	0	3	1012	587	2	0	0	
1	0	0	0	0	0	967	599	3	0	0	
2	0	0	0	0	0	499	591	3	0	0	
3	0	0	0	0	0	236	603	3	0	0	
4	0	0	0	0	1	327	594	2	0	0	
5	0	0	0	0	0	390	607	3	0	0	
6	0	0	0	0	0	424	598	3	0	0	
7	0	0	0	0	0	427	610	3	0	0	
8	0	0	0	0	3	446	600	2	0	0	
9	0	0	0	0	0	447	611	3	0	0	
10	0	0	0	0	0	470	603	3	0	0	
11	0	0	0	0	0	470	614	3	0	0	
12	0	0	0	0	3	489	606	3	0	0	
13	0	0	0	0	0	487	617	3	0	0	
14	0	0	0	0	0	507	609	3	0	0	
15	0	0	0	0	0	505	621	3	0	0	
0	0	0	0	0	3	525	612	3	0	0	
1	0	0	0	0	0	531	624	3	0	0	
2	0	0	0	0	0	551	616	3	0	0	
3	0	0	0	0	0	553	626	3	0	0	
4	0	0	0	0	3	569	619	3	0	0	
5	0	0	0	0	0	568	630	3	0	0	
6	0	0	0	0	0	576	621	3	0	0	
7	0	0	0	0	0	562	632	3	0	0	
8	0	0	0	0	1	562	623	3	0	0	
9	0	0	0	0	0	543	633	3	0	0	
10	0	0	0	0	0	526	624	3	0	0	
11	0	0	0	0	0	486	636	3	0	0	
12	0	0	0	0	3	460	625	3	0	0	
13	0	0	0	0	0	425	635	3	0	0	
14	0	0	0	0	0	423	624	3	0	0	
15	0	0	0	0	0	410	632	3	0	0	
0	0	0	0	0	3	423	621	3	0	0	
1	0	0	0	0	0	422	629	3	0	0	
2	0	0	0	0	0	442	619	3	0	0	
3	0	0	0	0	0	445	627	3	0	0	
4	0	0	0	0	3	463	615	3	0	0	
5	0	0	0	0	0	466	623	3	0	0	
6	0	0	0	0	0	481	611	3	0	0	
7	0	0	0	0	0	484	621	3	0	0	
8	0	0	0	0	3	498	609	3	0	0	
9	0	0	0	0	0	497	618	3	0	0	
10	0	0	0	0	0	507	605	3	0	0	
11	0	0	0	0	0	503	614	3	0	0	
12	0	0	0	0	3	512	602	3	0	0	
13	0	0	0	0	0	506	609	3	0	0	
14	0	0	0	0	0	519	598	3	0	0	
15	0	0	0	0	0	513	607	3	0	0	
0	0	0	0	0	1	523	595	2	0	0	
1	0	0	0	0	0	515	604	3	0	0	
2	0	0	0	0	0	521	593	3	0	0	
3	0	0	0	0	0	516	601	3	0	0	
4	0	0	0	0	3	524	591	2	0	0	
5	0	0	0	0	0	514	600	3	0	0	
6	0	0	0	0	0	521	589	3	0	0	
7	0	0	0	0	0	515	599	3	0	0	
8	0	0	0	0	3	522	588	2	0	0	
9	0	0	0	0	0	514	598	3	0	0	
10	0	0	0	0	0	523	587	3	0	0	
11	0	0	0	0	0	516	598	3	0	0	
12	0	0	0	0	3	526	587	2	0	0	
13	0	0	0	0	0	518	596	3	0	0	
14	0	0	0	0	0	526	587	3	0	0	
15	0	0	0	0	0	519	596	3	0	0	
0	0	0	0	0	3	525	586	2	0	0	
1	0	0	0	0	0	515	596	3	0	0	
2	0	0	0	0	0	522	585	3	0	0	
3	0	0	0	0	0	511	596	3	0	0	
4	0	0	0	0	1	520	585	2	0	0	
5	0	0	0	0	0	515	596	3	0	0	
6	0	0	0	0	0	523	585	3	0	0	
7	0	0	0	0	0	514	595	3	0	0	
8	0	0	0	0	3	523	586	2	0	0	
9	0	0	0	0	0	515	596	3	0	0	
10	0	0	0	0	0	520	585	3	0	0	
11	0	0	0	0	0	512	598	3	0	0	
12	0	0	0	0	3	520	588	2	0	0	
13	0	0	0	0	0	513	600	3	0	0	
14	0	0	0	0	0	519	591	3	0	0	
15	0	0	0	0	0	513	601	3	0	0	
0	0	0	0	0	3	522	593	2	0	0	
1	0	0	0	0	0	512	608	3	0	0	
2	0	0	0	0	0	526	601	3	0	0	
3	0	0	0	0	0	523	615	3	0	0	
4	0	0	0	0	3	527	609	3	0	0	
5	0	0	0	0	0	521	622	3	0	0	
6	0	0	0	0	0	522	615	3	0	0	
7	0	0	0	0	0	506	629	3	0	0	
8	0	0	0	0	3	502	621	3	0	0	
9	0	0	0	0	0	485	634	3	0	0	
10	0	0	0	0	0	487	625	3	0	0	
11	0	0	0	0	0	476	639	3	0	0	
12	0	0	0	0	3	486	630	3	0	0	
13	0	0	0	0	0	454	642	3	0	0	
14	0	0	0	0	0	501	634	3	0	0	
15	0	0	0	0	0	729	646	3	0	0	
0	0	0	0	0	3	1022	639	3	0	0	
1	0	0	0	0	0	910	648	3	0	0	
2	0	0	0	0	0	419	640	3	0	0	
3	0	0	0	0	0	213	651	3	0	0	
4	0	0	0	0	3	316	642	3	0	0	
5	0	0	0	0	0	384	652	3	0	0	
6	0	0	0	0	0	418	643	3	0	0	
7	0	0	0	0	0	426	653	3	0	0	
8	0	0	0	0	3	448	643	3	0	0	
9	0	0	0	0	0	453	652	3	0	0	
10	0	0	0	0	0	471	642	3	0	0	
11	0	0	0	0	0	475	651	3	0	0	
12	0	0	0	0	3	491	641	3	0	0	
13	0	0	0	0	0	487	651	3	0	0	
14	0	0	0	0	0	503	639	3	0	0	
15	0	0	0	0	0	499	649	3	0	0	
0	0	0	0	0	1	518	639	3	0	0	
1	0	0	0	0	0	524	649	3	0	0	
2	0	0	0	0	0	551	640	3	0	0	
3	0	0	0	0	0	564	651	3	0	0	
4	0	0	0	0	3	591	641	3	0	0	
5	0	0	0	0	0	595	652	3	0	0	
6	0	0	0	0	0	601	642	3	0	0	
7	0	0	0	0	0	585	652	3	0	0	
8	0	0	0	0	3	581	642	3	0	0	
9	0	0	0	0	0	556	651	3	0	0	
10	0	0	0	0	0	536	642	3	0	0	
11	0	0	0	0	0	491	652	3	0	0	
12	0	0	0	0	3	460	642	3	0	0	
13	0	0	0	0	0	420	652	3	0	0	
14	0	0	0	0	0	410	642	3	0	0	
15	0	0	0	0	0	397	654	3	0	0	
0	0	0	0	0	3	406	643	3	0	0	
1	0	0	0	0	0	409	653	3	0	0	
2	0	0	0	0	0	425	643	3	0	0	
3	0	0	0	0	0	428	653	3	0	0	
4	0	0	0	0	3	447	642	3	0	0	
5	0	0	0	0	0	454	652	3	0	0	
6	0	0	0	0	0	473	642	3	0	0	
7	0	0	0	0	0	474	652	3	0	0	
8	0	0	0	0	3	492	642	3	0	0	
9	0	0	0	0	0	493	651	3	0	0	
10	0	0	0	0	0	505	641	3	0	0	
11	0	0	0	0	0	501	652	3	0	0	
12	0	0	0	0	3	510	641	3	0	0	
13	0	0	0	0	0	507	651	3	0	0	
14	0	0	0	0	0	517	641	3	0	0	
15	0	0	0	0	0	512	651	3	0	0	
0	0	0	0	0	3	519	641	3	0	0	
1	0	0	0	0	0	511	652	3	0	0	
2	0	0	0	0	0	518	641	3	0	0	
3	0	0	0	0	0	507	650	3	0	0	
4	0	0	0	0	3	515	641	3	0	0	
5	0	0	0	0	0	508	650	3	0	0	
6	0	0	0	0	0	517	639	3	0	0	
7	0	0	0	0	0	508	651	3	0	0	
8	0	0	0	0	3	514	641	3	0	0	
9	0	0	0	0	1	506	650	3	0	0	
10	0	0	0	0	0	513	640	3	0	0	
11	0	0	0	0	0	508	650	3	0	0	
12	0	0	0	0	1	517	640	3	0	0	
13	0	0	0	0	0	509	650	3	0	0	
14	0	0	0	0	0	521	640	3	0	0	
15	0	0	0	0	0	513	649	3	0	0	
0	0	0	0	0	3	520	640	3	0	0	
1	0	0	0	0	0	513	650	3	0	0	
2	0	0	0	0	0	521	639	3	0	0	
3	0	0	0	0	0	514	650	3	0	0	
4	0	0	0	0	3	524	639	3	0	0	
5	0	0	0	0	0	516	649	3	0	0	
6	0	0	0	0	0	524	638	3	0	0	
7	0	0	0	0	0	516	649	3	0	0	
8	0	0	0	0	3	522	638	3	0	0	
9	0	0	0	0	0	513	649	3	0	0	
10	0	0	0	0	0	518	639	3	0	0	
11	0	0	0	0	0	511	649	3	0	0	
12	0	0	0	0	3	519	639	3	0	0	
13	0	0	0	0	0	509	649	3	0	0	
14	0	0	0	0	0	519	640	3	0	0	
15	0	0	0	0	0	512	649	3	0	0	
0	0	0	0	0	3	520	639	3	0	0	
1	0	0	0	0	0	517	649	3	0	0	
2	0	0	0	0	0	537	639	3	0	0	
3	0	0	0	0	0	525	649	3	0	0	
4	0	0	0	0	3	536	638	3	0	0	
5	0	0	0	0	0	525	648	3	0	0	
6	0	0	0	0	0	528	638	3	0	0	
7	0	0	0	0	0	513	649	3	0	0	
8	0	0	0	0	3	512	637	3	0	0	
9	0	0	0	0	0	497	648	3	0	0	
10	0	0	0	0	0	502	638	3	0	0	
11	0	0	0	0	0	497	649	3	0	0	
12	0	0	0	0	3	478	638	3	0	0	
13	0	0	0	0	0	529	649	3	0	0	
14	0	0	0	0	0	791	639	3	0	0	
15	0	0	0	0	0	1022	649	3	0	0	
0	0	0	0	0	3	888	639	3	0	0	
1	0	0	0	0	0	373	649	3	0	0	
2	0	0	0	0	0	246	639	3	0	0	
3	0	0	0	0	0	336	649	3	0	0	
4	0	0	0	0	3	411	638	3	0	0	
5	0	0	0	0	0	420	649	3	0	0	
6	0	0	0	0	0	438	638	3	0	0	
7	0	0	0	0	0	438	647	3	0	0	
8	0	0	0	0	1	458	639	3	0	0	
9	0	0	0	0	1	465	648	3	0	0	
10	0	0	0	0	0	484	638	3	0	0	
11	0	0	0	0	0	490	648	3	0	0	
12	0	0	0	0	3	505	638	3	0	0	
13	0	0	0	0	0	505	648	3	0	0	
14	0	0	0	0	0	519	638	3	0	0	
15	0	0	0	0	0	524	648	3	0	0	
0	0	0	0	0	3	546	637	3	0	0	
1	0	0	0	0	0	555	648	3	0	0	
2	0	0	0	0	0	577	638	3	0	0	
3	0	0	0	0	0	582	647	3	0	0	
4	0	0	0	0	3	595	637	3	0	0	
5	0	0	0	0	0	587	648	3	0	0	
6	0	0	0	0	0	588	637	3	0	0	
7	0	0	0	0	0	571	648	3	0	0	
8	0	0	0	0	3	560	638	3	0	0	
9	0	0	0	0	0	519	649	3	0	0	
10	0	0	0	0	0	486	637	3	0	0	
11	0	0	0	0	0	441	648	3	0	0	
12	0	0	0	0	3	420	637	3	0	0	
13	0	0	0	0	0	398	648	3	0	0	
14	0	0	0	0	0	401	637	3	0	0	
15	0	0	0	0	0	398	647	3	0	0	
0	0	0	0	0	3	414	636	3	0	0	
1	0	0	0	0	0	415	647	3	0	0	
2	0	0	0	0	0	433	636	3	0	0	
3	0	0	0	0	0	439	647	3	0	0	
4	0	0	0	0	3	460	636	3	0	0	
5	0	0	0	0	0	461	648	3	0	0	
6	0	0	0	0	0	478	636	3	0	0	
7	0	0	0	0	0	480	647	3	0	0	
8	0	0	0	0	3	493	636	3	0	0	
9	0	0	0	0	0	493	647	3	0	0	
10	0	0	0	0	0	505	636	3	0	0	
11	0	0	0	0	0	500	647	3	0	0	
12	0	0	0	0	3	509	636	3	0	0	
13	0	0	0	0	0	505	647	3	0	0	
14	0	0	0	0	0	514	636	3	0	0	
15	0	0	0	0	0	507	647	3	0	0	
0	0	0	0	0	3	512	636	3	0	0	
1	0	0	0	0	0	504	646	3	0	0	
2	0	0	0	0	0	512	636	3	0	0	
3	0	0	0	0	1	507	646	3	0	0	
4	0	0	0	0	1	516	636	3	0	0	
5	0	0	0	0	0	509	646	3	0	0	
6	0	0	0	0	0	518	636	3	0	0	
7	0	0	0	0	0	511	647	3	0	0	
8	0	0	0	0	3	521	636	3	0	0	
9	0	0	0	0	0	516	646	3	0	0	
10	0	0	0	0	0	523	637	3	0	0	
11	0	0	0	0	0	515	646	3	0	0	
12	0	0	0	0	3	521	636	3	0	0	
13	0	0	0	0	0	516	646	3	0	0	
14	0	0	0	0	0	525	636	3	0	0	
15	0	0	0	0	0	519	646	3	0	0	
0	0	0	0	0	3	524	636	3	0	0	
1	0	0	0	0	0	518	647	3	0	0	
2	0	0	0	0	0	524	636	3	0	0	
3	0	0	0	0	0	518	646	3	0	0	
4	0	0	0	0	3	525	635	3	0	0	
5	0	0	0	0	0	517	646	3	0	0	
6	0	0	0	0	0	523	635	3	0	0	
7	0	0	0	0	0	518	645	3	0	0	
8	0	0	0	0	3	526	635	3	0	0	
9	0	0	0	0	0	519	646	3	0	0	
10	0	0	0	0	0	525	635	3	0	0	
11	0	0	0	0	0	518	646	3	0	0	
12	0	0	0	0	3	525	635	3	0	0	
13	0	0	0	0	0	516	645	3	0	0	
14	0	0	0	0	0	523	635	3	0	0	
15	0	0	0	0	0	528	645	3	0	0	
0	0	0	0	0	3	541	635	3	0	0	
1	0	0	0	0	0	531	645	3	0	0	
2	0	0	0	0	0	538	634	3	0	0	
3	0	0	0	0	0	529	646	3	0	0	
4	0	0	0	0	3	529	635	3	0	0	
5	0	0	0	0	0	514	644	3	0	0	
6	0	0	0	0	0	513	634	3	0	0	
7	0	0	0	0	0	497	644	3	0	0	
8	0	0	0	0	3	506	635	3	0	0	
9	0	0	0	0	0	492	644	3	0	0	
10	0	0	0	0	0	484	634	3	0	0	
11	0	0	0	0	0	604	644	3	0	0	
12	0	0	0	0	3	902	634	3	0	0	
13	0	0	0	0	0	1022	644	3	0	0	
14	0	0	0	0	0	701	634	3	0	0	
15	0	0	0	0	0	266	644	3	0	0	
0	0	0	0	0	1	295	633	3	0	0	
1	0	0	0	0	0	381	644	3	0	0	
2	0	0	0	0	0	429	635	3	0	0	
3	0	0	0	0	0	431	644	3	0	0	
4	0	0	0	0	3	447	634	3	0	0	
5	0	0	0	0	0	453	644	3	0	0	
6	0	0	0	0	0	471	634	3	0	0	
7	0	0	0	0	0	476	645	3	0	0	
8	0	0	0	0	3	494	633	3	0	0	
9	0	0	0	0	0	496	643	3	0	0	
10	0	0	0	0	0	509	633	3	0	0	
11	0	0	0	0	0	508	643	3	0	0	
12	0	0	0	0	3	525	633	3	0	0	
13	0	0	0	0	0	531	643	3	0	0	
14	0	0	0	0	0	551	633	3	0	0	
15	0	0	0	0	0	560	644	3	0	0	
0	0	0	0	0	3	577	633	3	0	0	
1	0	0	0	0	0	583	644	3	0	0	
2	0	0	0	0	0	593	632	3	0	0	
3	0	0	0	0	0	587	643	3	0	0	
4	0	0	0	0	1	587	632	3	0	0	
5	0	0	0	0	0	568	643	3	0	0	
6	0	0	0	0	0	551	633	3	0	0	
7	0	0	0	0	0	509	642	3	0	0	
8	0	0	0	0	3	475	632	3	0	0	
9	0	0	0	0	0	431	643	3	0	0	
10	0	0	0	0	0	414	633	3	0	0	
11	0	0	0	0	0	396	643	3	0	0	
12	0	0	0	0	3	403	633	3	0	0	
13	0	0	0	0	0	404	643	3	0	0	
14	0	0	0	0	0	420	632	3	0	0	
15	0	0	0	0	0	425	644	3	0	0	
0	0	0	0	0	3	442	633	3	0	0	
1	0	0	0	0	0	449	642	3	0	0	
2	0	0	0	0	0	467	632	3	0	0	
3	0	0	0	0	0	470	641	3	0	0	
4	0	0	0	0	3	485	632	3	0	0	
5	0	0	0	0	0	484	641	3	0	0	
6	0	0	0	0	0	495	631	3	0	0	
7	0	0	0	0	0	494	642	3	0	0	
8	0	0	0	0	3	503	632	3	0	0	
9	0	0	0	0	0	501	641	3	0	0	
10	0	0	0	0	0	511	632	3	0	0	
11	0	0	0	0	0	507	642	3	0	0	
12	0	0	0	0	1	512	632	3	0	0	
13	0	0	0	0	0	504	643	3	0	0	
14	0	0	0	0	0	509	632	3	0	0	
15	0	0	0	0	0	503	642	3	0	0	
0	0	0	0	0	3	510	631	3	0	0	
1	0	0	0	0	0	508	641	3	0	0	
2	0	0	0	0	0	514	631	3	0	0	
3	0	0	0	0	0	510	640	3	0	0	
4	0	0	0	0	3	519	630	3	0	0	
5	0	0	0	0	0	513	640	3	0	0	
6	0	0	0	0	0	521	631	3	0	0	
7	0	0	0	0	0	515	641	3	0	0	
8	0	0	0	0	3	521	631	3	0	0	
9	0	0	0	0	0	516	641	3	0	0	
10	0	0	0	0	0	523	630	3	0	0	
11	0	0	0	0	0	519	640	3	0	0	
12	0	0	0	0	3	525	630	3	0	0	
13	0	0	0	0	0	520	641	3	0	0	
14	0	0	0	0	0	526	631	3	0	0	
15	0	0	0	0	0	519	640	3	0	0	
0	0	0	0	0	1	526	630	3	0	0	
1	0	0	0	0	0	520	641	3	0	0	
2	0	0	0	0	0	525	630	3	0	0	
3	0	0	0	0	0	518	640	3	0	0	
4	0	0	0	0	3	524	630	3	0	0	
5	0	0	0	0	0	518	640	3	0	0	
6	0	0	0	0	0	525	631	3	0	0	
7	0	0	0	0	0	519	640	3	0	0	
8	0	0	0	0	3	525	631	3	0	0	
9	0	0	0	0	0	518	640	3	0	0	
10	0	0	0	0	0	523	632	3	0	0	
11	0	0	0	0	0	519	640	3	0	0	
