id,user_id,scenario_type,move_type,start_datetime,end_datetime,start_position,end_position,distance
0,"ALE","S1_BasicMechanics","real_life","1-1-1 0:0:0.0","2024-10-21 16:42:24.433","(0.0;0.0)","(40.368015;9.139678)","0.413897"
1,"ALE","S1_BasicMechanics","real_life","2024-10-21 16:42:24.448","2024-10-21 16:42:29.68","(40.368015;9.139678)","(39.286144;36.222229)","0.271042"
2,"ALE","S1_BasicMechanics","real_life","2024-10-21 16:42:29.80","2024-10-21 16:42:29.601","(39.286144;36.222229)","(30.300257;55.578552)","0.213404"
3,"ALE","S1_BasicMechanics","real_life","2024-10-21 16:42:29.613","2024-10-21 16:42:30.115","(30.300257;55.578552)","(15.037675;60.54052)","0.160489"
4,"ALE","S1_BasicMechanics","real_life","2024-10-21 16:42:30.128","2024-10-21 16:42:30.639","(15.037675;60.54052)","(16.456743;73.056534)","0.125962"
5,"ALE","S1_BasicMechanics","real_life","2024-10-21 16:42:30.650","2024-10-21 16:42:32.176","(16.456743;73.056534)","(16.246622;44.797596)","0.282597"
6,"ALE","S1_BasicMechanics","real_life","2024-10-21 16:42:32.188","2024-10-21 16:42:32.716","(16.246622;44.797596)","(27.617472;45.422935)","0.11388"
7,"ALE","S1_BasicMechanics","real_life","2024-10-21 16:42:32.728","2024-10-21 16:42:33.201","(27.617472;45.422935)","(30.075476;25.278755)","0.202936"
8,"ALE","S1_BasicMechanics","virtual_reality","2024-10-21 16:42:45.798","2024-10-21 16:42:45.898","(12367.115234;-3070.450928)","(12534.584961;-3198.685059)","2.109267"
9,"ALE","S1_BasicMechanics","virtual_reality","2024-10-21 16:42:46.288","2024-10-21 16:42:47.67","(12533.714844;-3200.790771)","(12808.829102;-3388.826416)","3.332346"
10,"ALE","S1_BasicMechanics","real_life","2024-10-21 16:42:33.213","2024-10-21 16:42:48.208","(0.0;0.0)","(-5.629087;-13.812216)","0.149152"
