id,user_id,scenario_type,move_type,start_datetime,end_datetime,start_position,end_position,distance
0,"ALE","T1_BasicMechanics","real_life","1-1-1 0:0:0.0","2024-10-21 16:40:28.952","(0.0;0.0)","(-11.55176;55.530464)","0.567193"
1,"ALE","T1_BasicMechanics","real_life","2024-10-21 16:40:28.965","2024-10-21 16:40:29.991","(-11.55176;55.530464)","(11.580064;60.562618)","0.236729"
2,"ALE","T1_BasicMechanics","real_life","2024-10-21 16:40:30.2","2024-10-21 16:40:30.517","(11.580064;60.562618)","(32.795612;56.353008)","0.216292"
3,"ALE","T1_BasicMechanics","real_life","2024-10-21 16:40:30.528","2024-10-21 16:40:31.16","(32.795612;56.353008)","(13.097832;40.659275)","0.251852"
4,"ALE","T1_BasicMechanics","real_life","2024-10-21 16:40:31.29","2024-10-21 16:40:32.70","(13.097832;40.659275)","(19.296637;23.799524)","0.179632"
5,"ALE","T1_BasicMechanics","real_life","2024-10-21 16:40:32.81","2024-10-21 16:40:34.592","(19.296637;23.799524)","(19.674301;35.045559)","0.112524"
6,"ALE","T1_BasicMechanics","real_life","2024-10-21 16:40:34.603","2024-10-21 16:40:36.107","(19.674301;35.045559)","(21.979383;52.592964)","0.176982"
7,"ALE","T1_BasicMechanics","real_life","2024-10-21 16:40:36.118","2024-10-21 16:40:38.143","(21.979383;52.592964)","(19.836124;37.642616)","0.151032"
8,"ALE","T1_BasicMechanics","real_life","2024-10-21 16:40:38.154","2024-10-21 16:40:38.645","(19.836124;37.642616)","(19.449667;10.198287)","0.274471"
9,"ALE","T1_BasicMechanics","real_life","2024-10-21 16:40:38.656","2024-10-21 16:40:55.301","(19.449667;10.198287)","(-2090.032715;169.987579)","21.155493"
10,"ALE","T1_BasicMechanics","real_life","2024-10-21 16:40:55.313","2024-10-21 16:40:57.325","(-2090.032715;169.987579)","(-2084.430908;182.669708)","0.138643"
11,"ALE","T1_BasicMechanics","real_life","2024-10-21 16:40:57.337","2024-10-21 16:40:57.828","(-2084.430908;182.669708)","(-2088.530029;172.251846)","0.111954"
12,"ALE","T1_BasicMechanics","real_life","2024-10-21 16:40:57.841","2024-10-21 16:40:58.829","(-2088.530029;172.251846)","(-2077.79126;165.973541)","0.124394"
13,"ALE","T1_BasicMechanics","real_life","2024-10-21 16:40:58.850","2024-10-21 16:41:3.418","(-2077.79126;165.973541)","(-2087.955811;167.029663)","0.102192"
14,"ALE","T1_BasicMechanics","real_life","2024-10-21 16:41:3.431","2024-10-21 16:41:3.918","(-2087.955811;167.029663)","(-2097.998535;161.06337)","0.116813"
15,"ALE","T1_BasicMechanics","virtual_reality","2024-10-21 16:41:4.716","2024-10-21 16:41:4.851","(2092.762939;-173.75383)","(2156.778076;-175.126572)","0.640299"
16,"ALE","T1_BasicMechanics","virtual_reality","2024-10-21 16:41:5.168","2024-10-21 16:41:5.331","(2155.392822;-174.338974)","(2222.064453;-169.887604)","0.6682"
