id,user_id,scenario_type,actor_id,actor_name,event_type,hand,event_datetime
0,"TEST","T1_BasicMechanics","3","BP_Dosimeter_SABG103","start_detection","Left","2024-10-17 12:12:44.750"
1,"TEST","T1_BasicMechanics","3","BP_Dosimeter_SABG103","stop_detection","Left","2024-10-17 12:12:45.601"
2,"TEST","T1_BasicMechanics","2","BP_TrafficCone2","start_detection","Left","2024-10-17 12:12:46.541"
3,"TEST","T1_BasicMechanics","2","BP_TrafficCone2","stop_detection","Left","2024-10-17 12:12:46.778"
4,"TEST","T1_BasicMechanics","4","BP_Dosimeter_EPD","start_detection","Left","2024-10-17 12:12:48.667"
5,"TEST","T1_BasicMechanics","4","BP_Dosimeter_EPD","stop_detection","Left","2024-10-17 12:12:48.684"
6,"TEST","T1_BasicMechanics","4","BP_Dosimeter_EPD","start_detection","Left","2024-10-17 12:12:48.765"
7,"TEST","T1_BasicMechanics","4","BP_Dosimeter_EPD","stop_detection","Left","2024-10-17 12:12:48.917"
8,"TEST","T1_BasicMechanics","3","BP_Dosimeter_SABG104","start_detection","Left","2024-10-17 12:12:57.370"
9,"TEST","T1_BasicMechanics","3","BP_Dosimeter_SABG104","grab","Left","2024-10-17 12:12:57.575"
10,"TEST","T1_BasicMechanics","3","BP_Dosimeter_SABG104","stop_detection","Left","2024-10-17 12:12:57.585"
11,"TEST","T1_BasicMechanics","3","BP_Dosimeter_SABG104","release","Left","2024-10-17 12:12:58.133"
12,"TEST","T1_BasicMechanics","2","BP_TrafficCone4","start_detection","Right","2024-10-17 12:12:59.508"
13,"TEST","T1_BasicMechanics","2","BP_TrafficCone4","grab","Right","2024-10-17 12:12:59.728"
14,"TEST","T1_BasicMechanics","2","BP_TrafficCone4","stop_detection","Right","2024-10-17 12:12:59.736"
15,"TEST","T1_BasicMechanics","2","BP_TrafficCone4","release","Right","2024-10-17 12:13:0.12"
16,"TEST","T1_BasicMechanics","9","BP_Clamps2","start_detection","Left","2024-10-17 12:13:2.16"
17,"TEST","T1_BasicMechanics","9","BP_Clamps2","grab","Left","2024-10-17 12:13:2.312"
18,"TEST","T1_BasicMechanics","9","BP_Clamps2","stop_detection","Left","2024-10-17 12:13:2.321"
19,"TEST","T1_BasicMechanics","9","BP_Clamps2","release","Left","2024-10-17 12:13:2.631"
20,"TEST","T1_BasicMechanics","3","BP_Dosimeter_SABG105","start_detection","Left","2024-10-17 12:13:10.901"
21,"TEST","T1_BasicMechanics","3","BP_Dosimeter_SABG105","grab","Left","2024-10-17 12:13:11.17"
22,"TEST","T1_BasicMechanics","3","BP_Dosimeter_SABG105","stop_detection","Left","2024-10-17 12:13:11.27"
23,"TEST","T1_BasicMechanics","3","BP_Dosimeter_SABG105","release","Left","2024-10-17 12:13:14.733"
24,"TEST","T1_BasicMechanics","2","BP_TrafficCone5","start_detection","Right","2024-10-17 12:13:17.517"
25,"TEST","T1_BasicMechanics","2","BP_TrafficCone5","stop_detection","Right","2024-10-17 12:13:17.575"
26,"TEST","T1_BasicMechanics","2","BP_TrafficCone5","start_detection","Right","2024-10-17 12:13:18.809"
27,"TEST","T1_BasicMechanics","2","BP_TrafficCone5","stop_detection","Right","2024-10-17 12:13:18.851"
28,"TEST","T1_BasicMechanics","2","BP_TrafficCone5","start_detection","Left","2024-10-17 12:13:23.99"
29,"TEST","T1_BasicMechanics","2","BP_TrafficCone5","grab","Left","2024-10-17 12:13:23.552"
30,"TEST","T1_BasicMechanics","2","BP_TrafficCone5","stop_detection","Left","2024-10-17 12:13:23.560"
31,"TEST","T1_BasicMechanics","2","BP_TrafficCone5","release","Left","2024-10-17 12:13:28.105"
