id,user_id,scenario_type,input_type,input_state,event_datetime
59,"TEST","T1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:13:1.206"
60,"TEST","T1_BasicMechanics","IA_Grab_Left","started","2024-10-17 12:13:2.278"
61,"TEST","T1_BasicMechanics","IA_Grab_Left","completed","2024-10-17 12:13:2.622"
62,"TEST","T1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:13:3.835"
63,"TEST","T1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:13:3.953"
64,"TEST","T1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:13:4.811"
65,"TEST","T1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:13:4.905"
66,"TEST","T1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:13:5.201"
67,"TEST","T1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:13:5.309"
68,"TEST","T1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:13:5.731"
69,"TEST","T1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:13:5.908"
70,"TEST","T1_BasicMechanics","IA_Menu_Interact_Right","started","2024-10-17 12:13:7.132"
71,"TEST","T1_BasicMechanics","IA_Menu_Interact_Right","completed","2024-10-17 12:13:7.215"
72,"TEST","T1_BasicMechanics","IA_Menu_Interact_Right","started","2024-10-17 12:13:9.383"
73,"TEST","T1_BasicMechanics","IA_Menu_Interact_Right","completed","2024-10-17 12:13:9.476"
74,"TEST","T1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:13:10.232"
75,"TEST","T1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:13:10.385"
76,"TEST","T1_BasicMechanics","IA_Grab_Left","started","2024-10-17 12:13:11.7"
77,"TEST","T1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:13:11.506"
78,"TEST","T1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:13:11.601"
79,"TEST","T1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:13:13.941"
80,"TEST","T1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:13:13.969"
81,"TEST","T1_BasicMechanics","IA_Grab_Left","completed","2024-10-17 12:13:14.715"
82,"TEST","T1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:13:15.914"
83,"TEST","T1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:13:16.289"
84,"TEST","T1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:13:18.764"
85,"TEST","T1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:13:18.792"
86,"TEST","T1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:13:19.820"
87,"TEST","T1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:13:19.848"
88,"TEST","T1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:13:20.583"
89,"TEST","T1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:13:20.611"
90,"TEST","T1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:13:20.846"
91,"TEST","T1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:13:21.137"
92,"TEST","T1_BasicMechanics","IA_Grab_Left","started","2024-10-17 12:13:23.542"
93,"TEST","T1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:13:24.474"
94,"TEST","T1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:13:24.627"
95,"TEST","T1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:13:25.4"
96,"TEST","T1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:13:25.127"
97,"TEST","T1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:13:25.350"
98,"TEST","T1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:13:25.456"
99,"TEST","T1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:13:25.658"
100,"TEST","T1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:13:25.764"
101,"TEST","T1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:13:25.951"
102,"TEST","T1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:13:26.69"
103,"TEST","T1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:13:26.270"
104,"TEST","T1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:13:26.391"
105,"TEST","T1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:13:26.777"
106,"TEST","T1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:13:26.922"
107,"TEST","T1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:13:27.257"
108,"TEST","T1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:13:27.419"
109,"TEST","T1_BasicMechanics","IA_Grab_Left","completed","2024-10-17 12:13:28.59"
110,"TEST","T1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:13:30.505"
111,"TEST","T1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:13:30.600"
112,"TEST","T1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:13:30.791"
113,"TEST","T1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:13:30.907"
114,"TEST","T1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:13:31.178"
115,"TEST","T1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:13:31.335"
116,"TEST","T1_BasicMechanics","IA_Menu_Interact_Right","started","2024-10-17 12:13:34.372"
117,"TEST","T1_BasicMechanics","IA_Menu_Interact_Right","completed","2024-10-17 12:13:34.439"
118,"TEST","T1_BasicMechanics","IA_Menu_Interact_Right","started","2024-10-17 12:13:35.399"
119,"TEST","T1_BasicMechanics","IA_Menu_Interact_Right","completed","2024-10-17 12:13:35.479"
120,"TEST","T1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:13:41.22"
121,"TEST","T1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:13:41.104"
122,"TEST","T1_BasicMechanics","IA_Menu_Interact_Right","started","2024-10-17 12:13:41.903"
123,"TEST","T1_BasicMechanics","IA_Menu_Interact_Right","completed","2024-10-17 12:13:42.12"
124,"TEST","T1_BasicMechanics","IA_Move_Left","started","2024-10-17 12:13:43.753"
125,"TEST","T1_BasicMechanics","IA_Move_Left","completed","2024-10-17 12:13:43.937"
126,"TEST","T1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:13:44.977"
127,"TEST","T1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:13:45.154"
128,"TEST","T1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:13:48.599"
129,"TEST","T1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:13:48.723"
130,"TEST","T1_BasicMechanics","IA_Move_Right","started","2024-10-17 12:13:48.964"
131,"TEST","T1_BasicMechanics","IA_Move_Right","completed","2024-10-17 12:13:49.101"
