id,user_id,scenario_type,move_type,start_datetime,end_datetime,start_position,end_position,distance
0,"TEST","T1_BasicMechanics","real_life","1-1-1 0:0:0.0","2024-10-17 12:12:6.301","(0.0;0.0)","(-7.926445;-10.339214)","0.13028"
1,"TEST","T1_BasicMechanics","real_life","2024-10-17 12:12:6.309","2024-10-17 12:12:6.802","(-7.926445;-10.339214)","(1.505049;-3.134487)","0.118685"
2,"TEST","T1_BasicMechanics","real_life","2024-10-17 12:12:6.808","2024-10-17 12:12:7.302","(1.505049;-3.134487)","(15.383741;2.720173)","0.15063"
3,"TEST","T1_BasicMechanics","real_life","2024-10-17 12:12:7.310","2024-10-17 12:12:9.343","(15.383741;2.720173)","(33.18932;12.241559)","0.201915"
4,"TEST","T1_BasicMechanics","real_life","2024-10-17 12:12:9.352","2024-10-17 12:12:9.855","(33.18932;12.241559)","(48.366119;19.938753)","0.170171"
5,"TEST","T1_BasicMechanics","real_life","2024-10-17 12:12:9.864","2024-10-17 12:12:26.577","(48.366119;19.938753)","(-2089.975098;170.039322)","21.436261"
6,"TEST","T1_BasicMechanics","real_life","2024-10-17 12:12:26.585","2024-10-17 12:12:28.104","(-2089.975098;170.039322)","(-2093.837402;158.734299)","0.119467"
7,"TEST","T1_BasicMechanics","real_life","2024-10-17 12:12:28.112","2024-10-17 12:12:29.106","(-2093.837402;158.734299)","(-2100.793457;151.031952)","0.103783"
8,"TEST","T1_BasicMechanics","real_life","2024-10-17 12:12:29.113","2024-10-17 12:12:32.670","(-2100.793457;151.031952)","(-2092.197021;156.9823)","0.104548"
9,"TEST","T1_BasicMechanics","virtual_reality","2024-10-17 12:12:35.399","2024-10-17 12:12:35.481","(2092.795166;-161.13591)","(2236.365723;-269.236908)","1.797174"
10,"TEST","T1_BasicMechanics","virtual_reality","2024-10-17 12:12:35.842","2024-10-17 12:12:35.969","(2237.477783;-269.38089)","(2290.114502;-277.425476)","0.532479"
11,"TEST","T1_BasicMechanics","virtual_reality","2024-10-17 12:12:36.190","2024-10-17 12:12:36.314","(2290.346436;-277.03006)","(2315.738281;-286.6203)","0.271425"
12,"TEST","T1_BasicMechanics","virtual_reality","2024-10-17 12:12:36.493","2024-10-17 12:12:36.632","(2315.578857;-286.109894)","(2329.795166;-286.004395)","0.142168"
13,"TEST","T1_BasicMechanics","virtual_reality","2024-10-17 12:12:36.727","2024-10-17 12:12:36.822","(2329.856445;-285.656708)","(2330.846191;-294.470154)","0.088688"
14,"TEST","T1_BasicMechanics","virtual_reality","2024-10-17 12:12:36.973","2024-10-17 12:12:37.118","(2330.817139;-293.468811)","(2341.614258;-294.282104)","0.108279"
15,"TEST","T1_BasicMechanics","virtual_reality","2024-10-17 12:12:37.605","2024-10-17 12:12:37.727","(2341.116211;-292.648987)","(2340.833496;-301.297821)","0.086535"
16,"TEST","T1_BasicMechanics","virtual_reality","2024-10-17 12:12:38.703","2024-10-17 12:12:39.271","(2342.042725;-302.689484)","(2605.885498;-172.04274)","2.944172"
17,"TEST","T1_BasicMechanics","virtual_reality","2024-10-17 12:12:39.589","2024-10-17 12:12:39.782","(2605.819092;-172.662033)","(2913.774902;-87.209885)","3.195916"
18,"TEST","T1_BasicMechanics","virtual_reality","2024-10-17 12:12:40.452","2024-10-17 12:12:40.576","(2913.309814;-88.132706)","(2995.834961;-159.420914)","1.090522"
19,"TEST","T1_BasicMechanics","virtual_reality","2024-10-17 12:12:44.146","2024-10-17 12:12:44.312","(2995.226318;-158.640961)","(3033.07251;-223.072449)","0.747245"
20,"TEST","T1_BasicMechanics","virtual_reality","2024-10-17 12:12:45.368","2024-10-17 12:12:45.590","(3036.35498;-222.140427)","(3186.662109;-220.0)","1.503223"
21,"TEST","T1_BasicMechanics","virtual_reality","2024-10-17 12:12:45.897","2024-10-17 12:12:46.49","(3186.971191;-220.315414)","(3285.96582;-245.965744)","1.022638"
22,"TEST","T1_BasicMechanics","real_life","2024-10-17 12:12:32.679","2024-10-17 12:12:46.929","(0.0;0.0)","(6.563282;10.534107)","0.124114"
23,"TEST","T1_BasicMechanics","virtual_reality","2024-10-17 12:12:47.452","2024-10-17 12:12:47.604","(3275.875977;-248.336441)","(3250.0;-340.0)","0.952458"
24,"TEST","T1_BasicMechanics","real_life","2024-10-17 12:12:46.938","2024-10-17 12:12:49.443","(0.0;0.0)","(-12.403122;-4.00808)","0.130347"
25,"TEST","T1_BasicMechanics","virtual_reality","2024-10-17 12:12:50.258","2024-10-17 12:12:50.382","(3254.015625;-334.860748)","(3499.654053;-171.857773)","2.948019"
26,"TEST","T1_BasicMechanics","virtual_reality","2024-10-17 12:12:51.298","2024-10-17 12:12:51.446","(3501.92041;-174.281158)","(3797.535889;-148.227402)","2.967613"
27,"TEST","T1_BasicMechanics","virtual_reality","2024-10-17 12:12:51.809","2024-10-17 12:12:51.935","(3798.509521;-147.711182)","(4017.881348;-180.235687)","2.217698"
28,"TEST","T1_BasicMechanics","virtual_reality","2024-10-17 12:12:56.879","2024-10-17 12:12:57.10","(4020.44043;-179.115219)","(4044.979736;-243.583679)","0.689809"
29,"TEST","T1_BasicMechanics","real_life","2024-10-17 12:12:49.452","2024-10-17 12:12:58.142","(0.0;0.0)","(6.421734;9.124627)","0.111578"
30,"TEST","T1_BasicMechanics","virtual_reality","2024-10-17 12:12:58.365","2024-10-17 12:12:58.536","(4040.41333;-250.828949)","(4241.777344;-243.83287)","2.014853"
31,"TEST","T1_BasicMechanics","virtual_reality","2024-10-17 12:13:1.90","2024-10-17 12:13:1.215","(4238.054688;-237.985062)","(4216.246582;-232.184906)","0.225663"
32,"TEST","T1_BasicMechanics","virtual_reality","2024-10-17 12:13:3.844","2024-10-17 12:13:3.963","(4217.628418;-234.709778)","(4436.045898;-118.831764)","2.472525"
33,"TEST","T1_BasicMechanics","virtual_reality","2024-10-17 12:13:4.820","2024-10-17 12:13:4.913","(4436.887207;-121.468063)","(4665.195312;-98.619324)","2.294487"
34,"TEST","T1_BasicMechanics","virtual_reality","2024-10-17 12:13:5.210","2024-10-17 12:13:5.318","(4665.773438;-98.297462)","(4883.598633;-117.335335)","2.186558"
35,"TEST","T1_BasicMechanics","virtual_reality","2024-10-17 12:13:5.742","2024-10-17 12:13:5.918","(4884.280762;-117.38028)","(5012.542969;-222.268433)","1.656887"
36,"TEST","T1_BasicMechanics","real_life","2024-10-17 12:12:58.151","2024-10-17 12:13:9.302","(0.0;0.0)","(-8.021828;-8.597425)","0.117586"
37,"TEST","T1_BasicMechanics","virtual_reality","2024-10-17 12:13:10.242","2024-10-17 12:13:10.394","(5011.867188;-216.302719)","(4974.010742;-230.508133)","0.404341"
38,"TEST","T1_BasicMechanics","real_life","2024-10-17 12:13:9.310","2024-10-17 12:13:11.329","(0.0;0.0)","(-9.817245;1.980042)","0.100149"
39,"TEST","T1_BasicMechanics","virtual_reality","2024-10-17 12:13:11.515","2024-10-17 12:13:11.611","(4982.556641;-231.952728)","(5137.228027;-360.449005)","2.010833"
40,"TEST","T1_BasicMechanics","real_life","2024-10-17 12:13:11.337","2024-10-17 12:13:12.346","(0.0;0.0)","(5.264652;14.022986)","0.149787"
