id,user_id,scenario_type,dose_rate,dose_absortion,event_position,event_datetime
10,"AA","T2_BasicEmergency","[0.881132;0.8826;0.881465;0.881322;0.881743;0.882176;0.882385;0.882191;0.882206;0.882464;]","[0.006494;0.006624;0.006758;0.006884;0.007011;0.007143;0.007272;0.007404;0.007534;0.007663;]","[(-958.94989;12085.285156);(-957.450378;12085.087891);(-958.616821;12085.018555);(-958.762939;12085.038086);(-958.3396;12084.72168);(-957.906189;12084.363281);(-957.701599;12084.051758);(-957.891541;12084.348633);(-957.869263;12084.577148);(-957.600891;12084.700195);]","[2024-10-22 13:56:32.378;2024-10-22 13:56:32.886;2024-10-22 13:56:33.404;2024-10-22 13:56:33.904;2024-10-22 13:56:34.395;2024-10-22 13:56:34.910;2024-10-22 13:56:35.410;2024-10-22 13:56:35.922;2024-10-22 13:56:36.425;2024-10-22 13:56:37.9;]"
11,"AA","T2_BasicEmergency","[0.882551;0.882101;0.881971;0.881897;0.882174;0.882182;0.88231;0.88275;0.884625;0.886589;]","[0.007796;0.007931;0.008061;0.008192;0.008324;0.008456;0.00859;0.008722;0.008851;0.008981;]","[(-957.51709;12084.514648);(-957.980774;12084.464844);(-958.12207;12084.192383);(-958.200806;12084.09668);(-957.925537;12083.799805);(-957.915222;12083.868164);(-957.775391;12084.157227);(-957.313232;12084.518555);(-955.416199;12083.8125);(-953.434875;12083.114258);]","[2024-10-22 13:56:37.460;2024-10-22 13:56:37.989;2024-10-22 13:56:38.477;2024-10-22 13:56:38.993;2024-10-22 13:56:39.519;2024-10-22 13:56:40.20;2024-10-22 13:56:40.549;2024-10-22 13:56:41.61;2024-10-22 13:56:41.562;2024-10-22 13:56:42.140;]"
12,"AA","T2_BasicEmergency","[0.885151;0.883031;0.882721;0.882095;0.88244;0.882711;0.882001;0.883246;0.88622;0.88431;]","[0.009113;0.009246;0.009379;0.00951;0.009639;0.009768;0.009904;0.010034;0.010162;0.010298;]","[(-954.868713;12084.174805);(-957.039124;12084.074219);(-957.339233;12084.642578);(-957.98468;12084.540039);(-957.638123;12084.294922);(-957.355835;12084.44043);(-958.083069;12084.477539);(-956.792603;12084.943359);(-953.690674;12087.030273);(-955.64856;12086.738281);]","[2024-10-22 13:56:42.575;2024-10-22 13:56:43.88;2024-10-22 13:56:43.602;2024-10-22 13:56:44.118;2024-10-22 13:56:44.632;2024-10-22 13:56:45.133;2024-10-22 13:56:45.660;2024-10-22 13:56:46.175;2024-10-22 13:56:46.681;2024-10-22 13:56:47.283;]"
13,"AA","T2_BasicEmergency","[0.883261;0.884251;0.884797;0.884073;0.883696;0.88422;0.883861;0.88346;0.88347;0.882742;]","[0.010434;0.010565;0.0107;0.010829;0.010961;0.011095;0.011225;0.011358;0.011491;0.011626;]","[(-956.755554;12085.658203);(-955.776428;12084.557617);(-955.24823;12083.573242);(-956.011658;12082.763672);(-956.393738;12082.873047);(-955.851685;12083.073242);(-956.207092;12083.480469);(-956.612549;12083.646484);(-956.608643;12083.423828);(-957.367859;12082.956055);]","[2024-10-22 13:56:47.735;2024-10-22 13:56:48.231;2024-10-22 13:56:48.763;2024-10-22 13:56:49.267;2024-10-22 13:56:49.764;2024-10-22 13:56:50.293;2024-10-22 13:56:50.796;2024-10-22 13:56:51.298;2024-10-22 13:56:51.824;2024-10-22 13:56:52.422;]"
14,"AA","T2_BasicEmergency","[0.882587;0.882758;0.883508;0.88402;0.887712;0.885903;0.882951;0.882911;0.88273;0.882498;]","[0.011761;0.011896;0.01203;0.012164;0.012298;0.012427;0.012557;0.012687;0.012818;0.012953;]","[(-957.529846;12082.866211);(-957.355957;12082.798828);(-956.586975;12082.84082);(-956.027344;12084.055664);(-952.154114;12087.604492);(-954.065857;12085.371094);(-957.09906;12084.782227);(-957.162354;12084.072266);(-957.357788;12083.71582);(-957.575745;12084.388672);]","[2024-10-22 13:56:52.876;2024-10-22 13:56:53.384;2024-10-22 13:56:53.905;2024-10-22 13:56:54.422;2024-10-22 13:56:54.957;2024-10-22 13:56:55.456;2024-10-22 13:56:55.959;2024-10-22 13:56:56.460;2024-10-22 13:56:56.962;2024-10-22 13:56:57.564;]"
15,"AA","T2_BasicEmergency","[0.882254;0.882488;0.885303;0.88806;0.888029;0.883783;0.884524;0.884174;0.883664;0.882997;]","[0.013088;0.013218;0.013355;0.013485;0.013623;0.013753;0.013884;0.01402;0.014149;0.014279;]","[(-957.818481;12084.641602);(-957.580383;12084.582031);(-954.659363;12085.949219);(-951.786499;12088.0625);(-951.820618;12087.980469);(-956.213806;12085.905273);(-955.441162;12086.37207);(-955.806946;12086.135742);(-956.344238;12085.619141);(-957.031006;12085.482422);]","[2024-10-22 13:56:58.11;2024-10-22 13:56:58.516;2024-10-22 13:56:59.42;2024-10-22 13:56:59.544;2024-10-22 13:57:0.71;2024-10-22 13:57:0.573;2024-10-22 13:57:1.72;2024-10-22 13:57:1.599;2024-10-22 13:57:2.100;2024-10-22 13:57:2.670;]"
16,"AA","T2_BasicEmergency","[0.882848;0.883017;0.883081;0.882305;0.882126;0.88354;0.887643;0.88457;0.888031;0.891344;]","[0.014414;0.014543;0.014673;0.014803;0.014939;0.015074;0.015211;0.015347;0.015478;0.015609;]","[(-957.174133;12085.802734);(-957.013672;12085.386719);(-956.974731;12084.516602);(-957.793457;12083.737305);(-957.973389;12083.841797);(-956.497864;12084.725586);(-952.239075;12087.15332);(-955.464844;12084.061523);(-951.902893;12085.282227);(-948.446045;12088.517578);]","[2024-10-22 13:57:3.123;2024-10-22 13:57:3.626;2024-10-22 13:57:4.127;2024-10-22 13:57:4.613;2024-10-22 13:57:5.154;2024-10-22 13:57:5.681;2024-10-22 13:57:6.208;2024-10-22 13:57:6.735;2024-10-22 13:57:7.233;2024-10-22 13:57:7.815;]"
17,"AA","T2_BasicEmergency","[0.891592;0.892461;0.891654;0.888514;0.882242;0.877712;0.8811;0.602436;0.590521;0.589268;]","[0.015746;0.015877;0.016014;0.016147;0.016283;0.016413;0.016548;0.016653;0.016744;0.016836;]","[(-948.206177;12088.201172);(-947.236328;12091.012695);(-948.0802;12090.130859);(-950.856018;12101.139648);(-957.01239;12107.094727);(-961.659607;12107.515625);(-958.194824;12106.869141);(-1320.389526;12312.856445);(-1344.182495;12299.849609);(-1345.158447;12310.947266);]","[2024-10-22 13:57:8.261;2024-10-22 13:57:8.764;2024-10-22 13:57:9.290;2024-10-22 13:57:9.797;2024-10-22 13:57:10.324;2024-10-22 13:57:10.827;2024-10-22 13:57:11.350;2024-10-22 13:57:11.877;2024-10-22 13:57:12.428;2024-10-22 13:57:13.1;]"
18,"AA","T2_BasicEmergency","[0.593711;0.534052;0.53177;0.533508;0.533907;0.534013;0.534231;0.534472;0.534501;0.534331;]","[0.016927;0.017014;0.017096;0.017174;0.017259;0.017345;0.017425;0.017509;0.01759;0.017668;]","[(-1335.703125;12319.307617);(-1437.420288;12444.399414);(-1442.234131;12445.773438);(-1438.370361;12445.805664);(-1437.570435;12445.339844);(-1437.282227;12445.634766);(-1436.680298;12446.297852);(-1436.116821;12446.46582);(-1436.074585;12446.34375);(-1436.475098;12446.207031);]","[2024-10-22 13:57:13.482;2024-10-22 13:57:14.9;2024-10-22 13:57:14.483;2024-10-22 13:57:14.988;2024-10-22 13:57:15.519;2024-10-22 13:57:16.42;2024-10-22 13:57:16.557;2024-10-22 13:57:17.101;2024-10-22 13:57:17.608;2024-10-22 13:57:18.187;]"
19,"AA","T2_BasicEmergency","[0.534233;0.539514;0.542135;0.541634;0.538302;0.532033;0.532788;0.533154;0.534033;0.535674;]","[0.01775;0.01783;0.017913;0.017992;0.018076;0.018155;0.018237;0.018315;0.018398;0.01848;]","[(-1436.973511;12444.655273);(-1426.518311;12438.375);(-1420.072021;12442.577148);(-1421.300903;12441.782227);(-1429.140137;12438.495117);(-1441.009399;12449.283203);(-1440.394531;12443.443359);(-1439.586304;12443.422852);(-1437.946777;12441.717773);(-1434.652954;12439.902344);]","[2024-10-22 13:57:18.631;2024-10-22 13:57:19.145;2024-10-22 13:57:19.667;2024-10-22 13:57:20.173;2024-10-22 13:57:20.695;2024-10-22 13:57:21.208;2024-10-22 13:57:21.731;2024-10-22 13:57:22.232;2024-10-22 13:57:22.756;2024-10-22 13:57:23.350;]"
20,"AA","T2_BasicEmergency","[0.540015;0.789232;0.789376;1.35562;1.356154;3.184696;3.168565;4.615186;4.595936;4.600317;]","[0.018562;0.01866;0.018777;0.01897;0.019178;0.01947;0.019953;0.020516;0.021204;0.021874;]","[(-1424.724243;12442.283203);(-1045.458374;12282.954102);(-1045.266602;12283.068359);(-594.185364;12237.959961);(-593.846924;12238.293945);(-65.423653;12291.113281);(-68.693741;12288.449219);(92.913475;12258.275391);(91.292168;12258.629883);(91.624954;12258.425781);]","[2024-10-22 13:57:23.828;2024-10-22 13:57:24.325;2024-10-22 13:57:24.833;2024-10-22 13:57:25.364;2024-10-22 13:57:25.891;2024-10-22 13:57:26.393;2024-10-22 13:57:26.924;2024-10-22 13:57:27.435;2024-10-22 13:57:27.946;2024-10-22 13:57:28.531;]"
21,"AA","T2_BasicEmergency","[4.565412;4.518235;4.519802;4.531206;4.534658;4.526749;4.527083;4.533103;4.645544;4.742393;]","[0.022567;0.023232;0.023898;0.02456;0.025231;0.025901;0.026569;0.02727;0.027973;0.028702;]","[(88.631653;12258.966797);(84.818443;12260.663086);(84.929001;12260.549805);(86.062225;12260.822266);(86.236633;12260.348633);(85.679115;12260.912109);(85.988289;12261.832031);(86.319801;12261.09668);(95.252045;12257.06543);(102.587364;12253.361328);]","[2024-10-22 13:57:28.979;2024-10-22 13:57:29.479;2024-10-22 13:57:29.962;2024-10-22 13:57:30.480;2024-10-22 13:57:30.985;2024-10-22 13:57:31.485;2024-10-22 13:57:31.986;2024-10-22 13:57:32.518;2024-10-22 13:57:33.44;2024-10-22 13:57:33.655;]"
22,"AA","T2_BasicEmergency","[4.714429;4.71;4.696433;4.693969;4.70189;4.706576;4.717122;4.711651;4.70752;4.724243;]","[0.029423;0.03012;0.030811;0.031502;0.032199;0.032893;0.033595;0.034306;0.034995;0.035696;]","[(100.449791;12254.277344);(100.318657;12255.120117);(98.989815;12254.62207);(98.688927;12254.333984);(99.732925;12255.515625);(100.110878;12255.417969);(100.993317;12255.310547);(100.351486;12254.751953);(99.839615;12254.239258);(101.296776;12254.270508);]","[2024-10-22 13:57:34.91;2024-10-22 13:57:34.596;2024-10-22 13:57:35.98;2024-10-22 13:57:35.596;2024-10-22 13:57:36.114;2024-10-22 13:57:36.616;2024-10-22 13:57:37.127;2024-10-22 13:57:37.649;2024-10-22 13:57:38.161;2024-10-22 13:57:38.740;]"
23,"AA","T2_BasicEmergency","[4.714822;4.701014;4.69822;4.691069;4.687009;4.701045;4.701757;4.70394;4.700637;4.697377;]","[0.03641;0.037123;0.037829;0.03854;0.039255;0.039947;0.04065;0.041345;0.042046;0.042754;]","[(100.432434;12254.105469);(99.320007;12254.392578);(99.538727;12255.932617);(99.175079;12256.794922);(98.673622;12256.308594);(99.57148;12255.223633);(99.183296;12253.71875);(99.210464;12253.171875);(99.194893;12254.083984);(99.093307;12254.693359);]","[2024-10-22 13:57:39.201;2024-10-22 13:57:39.711;2024-10-22 13:57:40.230;2024-10-22 13:57:40.760;2024-10-22 13:57:41.287;2024-10-22 13:57:41.812;2024-10-22 13:57:42.284;2024-10-22 13:57:42.800;2024-10-22 13:57:43.313;2024-10-22 13:57:43.913;]"
24,"AA","T2_BasicEmergency","[4.671276;4.66552;4.669244;4.67193;4.67229;4.674632;4.67685;4.68548;4.698315;4.6233;]","[0.043445;0.04412;0.044826;0.045531;0.046232;0.046917;0.047618;0.048304;0.049006;0.049702;]","[(97.262337;12256.201172);(96.998085;12257.004883);(97.410278;12257.285156);(97.559738;12256.998047);(97.609268;12257.057617);(97.856529;12257.195312);(97.868309;12256.588867);(97.732689;12253.611328);(97.729645;12249.805664);(91.005188;12249.361328);]","[2024-10-22 13:57:44.349;2024-10-22 13:57:44.839;2024-10-22 13:57:45.371;2024-10-22 13:57:45.875;2024-10-22 13:57:46.389;2024-10-22 13:57:46.890;2024-10-22 13:57:47.409;2024-10-22 13:57:47.911;2024-10-22 13:57:48.427;2024-10-22 13:57:49.26;]"
25,"AA","T2_BasicEmergency","[4.59879;4.568948;4.46758;4.492111;4.48801;3.634926;3.699257;3.70132;3.684387;3.68654;]","[0.050375;0.051068;0.051828;0.052548;0.053208;0.053755;0.054295;0.054843;0.055375;0.055925;]","[(87.89357;12246.132812);(84.920738;12245.110352);(58.572205;12169.981445);(60.733856;12169.584961);(60.69212;12171.439453);(-13.507218;11810.246094);(-5.941207;11812.070312);(-6.098601;11813.692383);(-8.268901;11814.008789);(-7.859941;11813.444336);]","[2024-10-22 13:57:49.447;2024-10-22 13:57:49.979;2024-10-22 13:57:50.563;2024-10-22 13:57:51.43;2024-10-22 13:57:51.557;2024-10-22 13:57:52.63;2024-10-22 13:57:52.568;2024-10-22 13:57:53.73;2024-10-22 13:57:53.576;2024-10-22 13:57:54.166;]"
26,"AA","T2_BasicEmergency","[3.692117;3.692603;3.691728;3.69274;3.691771;3.692006;3.691006;3.689832;3.693242;3.701264;]","[0.056493;0.057041;0.057573;0.058128;0.058664;0.059223;0.059765;0.060319;0.060861;0.061403;]","[(-7.139432;11813.321289);(-7.029311;11813.123047);(-7.015821;11812.643555);(-6.944919;11812.857422);(-7.08319;11812.930664);(-6.982545;11812.647461);(-7.062467;11812.475586);(-7.206086;11812.469727);(-6.891526;11812.890625);(-6.327653;11814.573242);]","[2024-10-22 13:57:54.609;2024-10-22 13:57:55.124;2024-10-22 13:57:55.631;2024-10-22 13:57:56.148;2024-10-22 13:57:56.647;2024-10-22 13:57:57.169;2024-10-22 13:57:57.662;2024-10-22 13:57:58.190;2024-10-22 13:57:58.693;2024-10-22 13:57:59.271;]"
27,"AA","T2_BasicEmergency","[3.710521;3.707374;3.69865;3.703132;3.705132;3.709297;3.704929;3.709634;3.709054;3.700933;]","[0.061965;0.062518;0.06307;0.063617;0.06417;0.064737;0.0653;0.06585;0.066415;0.06697;]","[(-5.414237;11815.460938);(-5.641847;11814.831055);(-6.316066;11813.251953);(-5.860236;11813.630859);(-5.606435;11813.599609);(-5.32825;11814.522461);(-5.728406;11813.983398);(-5.355367;11814.793945);(-5.227561;11814.004883);(-6.232726;11814.03418);]","[2024-10-22 13:57:59.703;2024-10-22 13:58:0.220;2024-10-22 13:58:0.738;2024-10-22 13:58:1.253;2024-10-22 13:58:1.757;2024-10-22 13:58:2.286;2024-10-22 13:58:2.814;2024-10-22 13:58:3.317;2024-10-22 13:58:3.823;2024-10-22 13:58:4.415;]"
28,"AA","T2_BasicEmergency","[3.681094;3.690977;3.70027;3.706063;3.701279;3.69921;3.70309;3.767476;3.734134;3.652886;]","[0.067504;0.068046;0.068612;0.069174;0.069733;0.070274;0.070809;0.07137;0.071923;0.072468;]","[(-8.851983;11814.706055);(-7.672627;11814.879883);(-6.309464;11814.015625);(-5.661046;11814.268555);(-6.204221;11814.09082);(-6.24812;11813.256836);(-5.298907;11811.402344);(2.75563;11810.503906);(0.063604;11805.389648);(-10.058263;11805.651367);]","[2024-10-22 13:58:4.853;2024-10-22 13:58:5.368;2024-10-22 13:58:5.893;2024-10-22 13:58:6.402;2024-10-22 13:58:6.932;2024-10-22 13:58:7.432;2024-10-22 13:58:7.932;2024-10-22 13:58:8.460;2024-10-22 13:58:8.989;2024-10-22 13:58:9.554;]"
29,"AA","T2_BasicEmergency","[3.670275;3.687018;3.709136;3.699651;3.687499;3.67932;3.678992;3.684075;3.683367;3.692878;]","[0.073007;0.073577;0.074124;0.074687;0.075234;0.07579;0.076328;0.076875;0.077419;0.077956;]","[(-9.479701;11811.862305);(-7.719506;11813.12207);(-5.043693;11813.318359);(-6.209464;11813.317383);(-7.572387;11812.776367);(-8.598268;11812.824219);(-8.542605;11812.443359);(-7.984561;11812.729492);(-8.202855;11813.246094);(-6.910867;11812.790039);]","[2024-10-22 13:58:9.981;2024-10-22 13:58:10.508;2024-10-22 13:58:11.14;2024-10-22 13:58:11.523;2024-10-22 13:58:12.42;2024-10-22 13:58:12.566;2024-10-22 13:58:13.67;2024-10-22 13:58:13.570;2024-10-22 13:58:14.68;2024-10-22 13:58:14.641;]"
30,"AA","T2_BasicEmergency","[3.725398;3.745257;3.765261;4.425691;4.393392;4.392275;4.397841;4.358385;4.53677;4.550514;]","[0.078511;0.079087;0.079639;0.080247;0.080929;0.081572;0.082225;0.082896;0.083563;0.084218;]","[(-4.050715;11817.275391);(-4.008746;11826.984375);(-1.606571;11826.976562);(44.758484;11969.539062);(42.046574;11966.165039);(41.960072;11965.950195);(42.04966;11971.558594);(38.078442;11975.930664);(52.906494;12057.27832);(54.149075;12058.320312);]","[2024-10-22 13:58:15.114;2024-10-22 13:58:15.643;2024-10-22 13:58:16.144;2024-10-22 13:58:16.653;2024-10-22 13:58:17.172;2024-10-22 13:58:17.672;2024-10-22 13:58:18.178;2024-10-22 13:58:18.706;2024-10-22 13:58:19.206;2024-10-22 13:58:19.789;]"
31,"AA","T2_BasicEmergency","[4.525854;4.523003;4.484612;4.492342;4.512846;4.525392;4.523957;4.536278;4.530503;4.531646;]","[0.084909;0.085595;0.086282;0.087006;0.087733;0.088408;0.089102;0.089769;0.090458;0.09113;]","[(52.039513;12059.925781);(51.531483;12052.057617);(48.012959;12047.829102);(48.707825;12048.015625);(50.544769;12048.601562);(51.635872;12047.788086);(51.511559;12047.892578);(52.618027;12048.794922);(52.078987;12047.443359);(52.179649;12047.44043);]","[2024-10-22 13:58:20.225;2024-10-22 13:58:20.756;2024-10-22 13:58:21.305;2024-10-22 13:58:21.834;2024-10-22 13:58:22.360;2024-10-22 13:58:22.869;2024-10-22 13:58:23.391;2024-10-22 13:58:23.898;2024-10-22 13:58:24.417;2024-10-22 13:58:25.2;]"
32,"AA","T2_BasicEmergency","[4.531523;4.532193;4.52444;4.515833;4.512068;4.523171;4.523725;4.525928;4.524166;4.521522;]","[0.091826;0.092497;0.093192;0.093861;0.094523;0.09522;0.095914;0.096582;0.09728;0.097975;]","[(52.18314;12048.084961);(52.243027;12048.124023);(51.556694;12048.003906);(50.811096;12048.673828);(50.514339;12050.188477);(51.475868;12049.338867);(51.505852;12048.541992);(51.706463;12048.803711);(51.543209;12048.474609);(51.300533;12048.074219);]","[2024-10-22 13:58:25.450;2024-10-22 13:58:25.955;2024-10-22 13:58:26.481;2024-10-22 13:58:26.984;2024-10-22 13:58:27.482;2024-10-22 13:58:28.10;2024-10-22 13:58:28.537;2024-10-22 13:58:29.40;2024-10-22 13:58:29.566;2024-10-22 13:58:30.159;]"
