id,user_id,experiment_id,scenario_type,move_type,start_datetime,end_datetime,start_position,end_position,distance
0,AA,1,T2_BasicEmergency,real_life,1-1-1 0:0:0.0,2024-10-22 13:55:41.755,(0.0;0.0),(50.123638;-128.168289),1.376208
1,AA,1,T2_BasicEmergency,real_life,2024-10-22 13:55:41.768,2024-10-22 13:55:42.783,(50.123638;-128.168289),(36.509151;-113.397873),0.200878
2,AA,1,T2_BasicEmergency,real_life,2024-10-22 13:55:42.797,2024-10-22 13:55:43.288,(36.509151;-113.397873),(27.127495;-119.914604),0.114229
3,AA,1,T2_BasicEmergency,real_life,2024-10-22 13:55:43.299,2024-10-22 13:55:44.292,(27.127495;-119.914604),(30.560537;-110.403763),0.101115
4,AA,1,T2_BasicEmergency,real_life,2024-10-22 13:55:44.304,2024-10-22 13:55:46.348,(30.560537;-110.403763),(35.386765;-127.16124),0.174386
5,AA,1,T2_BasicEmergency,real_life,2024-10-22 13:55:46.372,2024-10-22 13:55:47.374,(35.386765;-127.16124),(32.955956;-116.722275),0.107182
6,AA,1,T2_BasicEmergency,real_life,2024-10-22 13:55:47.401,2024-10-22 13:56:14.459,(32.955956;-116.722275),(-2090.365234;170.303802),21.426564
7,AA,1,T2_BasicEmergency,real_life,2024-10-22 13:56:14.483,2024-10-22 13:56:17.64,(-2090.365234;170.303802),(-2079.231201;173.389771),0.115537
8,AA,1,T2_BasicEmergency,real_life,2024-10-22 13:56:17.90,2024-10-22 13:57:7.839,(-2079.231201;173.389771),(-2091.553955;171.4823),0.124695
9,AA,1,T2_BasicEmergency,real_life,2024-10-22 13:57:7.862,2024-10-22 13:57:9.797,(-2091.553955;171.4823),(-2089.144043;158.859909),0.128504
10,AA,1,T2_BasicEmergency,real_life,2024-10-22 13:57:9.823,2024-10-22 13:57:10.827,(-2089.144043;158.859909),(-2078.340332;152.484161),0.125446
11,AA,1,T2_BasicEmergency,virtual_reality,2024-10-22 13:55:41.797,2024-10-22 13:57:11.538,(-3090.123535;12388.167969),(-1339.029053;12324.177734),28.202336
12,AA,1,T2_BasicEmergency,real_life,2024-10-22 13:57:10.853,2024-10-22 13:57:11.877,(0.0;0.0),(-18.639542;11.321388),0.218084
13,AA,1,T2_BasicEmergency,real_life,2024-10-22 13:57:11.901,2024-10-22 13:57:12.402,(-18.639542;11.321388),(5.153477;24.327942),0.27116
14,AA,1,T2_BasicEmergency,real_life,2024-10-22 13:57:12.428,2024-10-22 13:57:13.21,(5.153477;24.327942),(6.129356;13.230057),0.111407
15,AA,1,T2_BasicEmergency,real_life,2024-10-22 13:57:13.43,2024-10-22 13:57:13.456,(6.129356;13.230057),(-3.325993;4.870178),0.126211
16,AA,1,T2_BasicEmergency,virtual_reality,2024-10-22 13:57:13.94,2024-10-22 13:57:13.982,(-1345.158447;12310.947266),(-1437.024902;12444.074219),1.617469
17,AA,1,T2_BasicEmergency,real_life,2024-10-22 13:57:13.481,2024-10-22 13:57:19.145,(0.0;0.0),(-10.506535;5.698669),0.119525
18,AA,1,T2_BasicEmergency,real_life,2024-10-22 13:57:19.171,2024-10-22 13:57:21.208,(-10.506535;5.698669),(3.984589;-5.20932),0.181377
19,AA,1,T2_BasicEmergency,real_life,2024-10-22 13:57:21.232,2024-10-22 13:57:23.373,(3.984589;-5.20932),(-2.37188;4.17186),0.113319
20,AA,1,T2_BasicEmergency,real_life,2024-10-22 13:57:23.396,2024-10-22 13:57:23.804,(-2.37188;4.17186),(-12.300577;1.790634),0.102103
21,AA,1,T2_BasicEmergency,virtual_reality,2024-10-22 13:57:23.141,2024-10-22 13:57:24.166,(-1436.151611;12440.544922),(-1045.302368;12282.591797),4.215594
22,AA,1,T2_BasicEmergency,virtual_reality,2024-10-22 13:57:24.636,2024-10-22 13:57:24.967,(-1045.078369;12283.3125),(-594.389832;12237.279297),4.530334
23,AA,1,T2_BasicEmergency,virtual_reality,2024-10-22 13:57:25.444,2024-10-22 13:57:26.270,(-594.188049;12237.955078),(-65.230072;12290.99707),5.316107
24,AA,1,T2_BasicEmergency,virtual_reality,2024-10-22 13:57:27.143,2024-10-22 13:57:27.280,(-68.565933;12287.71875),(93.212051;12258.544922),1.643874
25,AA,1,T2_BasicEmergency,real_life,2024-10-22 13:57:23.828,2024-10-22 13:57:33.682,(0.0;0.0),(-9.375317;5.183426),0.107128
