id,user_id,scenario_type,move_type,start_datetime,end_datetime,start_position,end_position,distance
137,"AB","S1_BasicMechanics","real_life","2024-10-25 13:49:1.526","2024-10-25 13:49:2.45","(-15.482798;12.132654)","(-31.853268;3.729796)","0.184011"
138,"AB","S1_BasicMechanics","real_life","2024-10-25 13:49:2.55","2024-10-25 13:49:3.78","(-31.853268;3.729796)","(3.480673;21.112663)","0.393783"
139,"AB","S1_BasicMechanics","virtual_reality","2024-10-25 13:49:3.114","2024-10-25 13:49:3.431","(13184.198242;-3847.616211)","(12616.724609;-4014.535889)","5.915139"
140,"AB","S1_BasicMechanics","virtual_reality","2024-10-25 13:49:3.764","2024-10-25 13:49:3.970","(12615.740234;-4013.093262)","(12260.87793;-4056.358398)","3.5749"
141,"AB","S1_BasicMechanics","virtual_reality","2024-10-25 13:49:4.696","2024-10-25 13:49:4.799","(12254.436523;-4051.820801)","(12260.0;-4087.72876)","0.363364"
142,"AB","S1_BasicMechanics","real_life","2024-10-25 13:49:3.88","2024-10-25 13:49:5.183","(0.0;0.0)","(14.270412;-1.418364)","0.143407"
143,"AB","S1_BasicMechanics","real_life","2024-10-25 13:49:5.194","2024-10-25 13:49:5.689","(14.270412;-1.418364)","(38.588177;-3.849447)","0.24439"
144,"AB","S1_BasicMechanics","real_life","2024-10-25 13:49:5.700","2024-10-25 13:49:6.740","(38.588177;-3.849447)","(-2.144131;-18.477116)","0.432792"
145,"AB","S1_BasicMechanics","virtual_reality","2024-10-25 13:49:6.738","2024-10-25 13:49:6.927","(12255.305664;-4068.57959)","(12683.091797;-3999.681152)","4.332988"
146,"AB","S1_BasicMechanics","virtual_reality","2024-10-25 13:49:7.129","2024-10-25 13:49:7.267","(12688.532227;-4000.016602)","(13107.732422;-3847.285889)","4.461562"
147,"AB","S1_BasicMechanics","virtual_reality","2024-10-25 13:49:7.502","2024-10-25 13:49:8.322","(13106.911133;-3847.039795)","(13190.0;-3751.958252)","1.262703"
148,"AB","S1_BasicMechanics","real_life","2024-10-25 13:49:6.749","2024-10-25 13:49:9.271","(0.0;0.0)","(-30.491985;-10.06641)","0.321106"
149,"AB","S1_BasicMechanics","real_life","2024-10-25 13:49:9.281","2024-10-25 13:49:10.298","(-30.491985;-10.06641)","(-2.336548;-8.97271)","0.281767"
150,"AB","S1_BasicMechanics","real_life","2024-10-25 13:49:10.307","2024-10-25 13:49:10.821","(-2.336548;-8.97271)","(21.204733;22.016247)","0.389167"
151,"AB","S1_BasicMechanics","virtual_reality","2024-10-25 13:49:11.54","2024-10-25 13:49:11.313","(13170.526367;-3777.125977)","(12812.509766;-4052.611572)","4.517391"
152,"AB","S1_BasicMechanics","virtual_reality","2024-10-25 13:49:11.804","2024-10-25 13:49:11.853","(12811.623047;-4051.097656)","(12690.572266;-4169.142578)","1.690792"
153,"AB","S1_BasicMechanics","real_life","2024-10-25 13:49:10.831","2024-10-25 13:49:12.907","(0.0;0.0)","(3.881317;-17.13413)","0.175682"
154,"AB","S1_BasicMechanics","real_life","2024-10-25 13:49:12.918","2024-10-25 13:49:13.429","(3.881317;-17.13413)","(-0.165089;-27.388796)","0.110241"
155,"AB","S1_BasicMechanics","virtual_reality","2024-10-25 13:49:13.39","2024-10-25 13:49:13.593","(12688.34668;-4147.507812)","(12558.538086;-3693.514893)","4.721861"
156,"AB","S1_BasicMechanics","virtual_reality","2024-10-25 13:49:14.188","2024-10-25 13:49:14.287","(12556.727539;-3693.283691)","(12522.123047;-3608.232178)","0.918221"
157,"AB","S1_BasicMechanics","virtual_reality","2024-10-25 13:49:16.418","2024-10-25 13:49:16.522","(12517.806641;-3618.732178)","(12515.799805;-3654.9104)","0.36234"
158,"AB","S1_BasicMechanics","real_life","2024-10-25 13:49:13.439","2024-10-25 13:49:17.525","(0.0;0.0)","(-10.490276;-5.750921)","0.119632"
159,"AB","S1_BasicMechanics","real_life","2024-10-25 13:49:17.536","2024-10-25 13:49:18.34","(-10.490276;-5.750921)","(-17.302387;-13.918049)","0.106352"
160,"AB","S1_BasicMechanics","real_life","2024-10-25 13:49:18.44","2024-10-25 13:49:24.229","(-17.302387;-13.918049)","(-5.362129;-14.073536)","0.119413"
161,"AB","S1_BasicMechanics","real_life","2024-10-25 13:49:24.239","2024-10-25 13:49:26.791","(-5.362129;-14.073536)","(-26.116852;-17.307095)","0.210051"
162,"AB","S1_BasicMechanics","real_life","2024-10-25 13:49:26.802","2024-10-25 13:49:27.808","(-26.116852;-17.307095)","(-13.007339;-15.801706)","0.131957"
163,"AB","S1_BasicMechanics","real_life","2024-10-25 13:49:27.823","2024-10-25 13:49:28.830","(-13.007339;-15.801706)","(-27.319614;-22.858202)","0.159573"
164,"AB","S1_BasicMechanics","real_life","2024-10-25 13:49:28.842","2024-10-25 13:49:33.461","(-27.319614;-22.858202)","(-33.113106;3.707884)","0.271905"
165,"AB","S1_BasicMechanics","virtual_reality","2024-10-25 13:49:33.621","2024-10-25 13:49:33.977","(12553.041016;-3659.392822)","(12571.285156;-4255.476074)","5.963625"
166,"AB","S1_BasicMechanics","real_life","2024-10-25 13:49:33.472","2024-10-25 13:49:34.988","(0.0;0.0)","(10.092913;-14.239118)","0.174533"
167,"AB","S1_BasicMechanics","real_life","2024-10-25 13:49:34.998","2024-10-25 13:49:37.530","(10.092913;-14.239118)","(1.00336;-1.930201)","0.153013"
168,"AB","S1_BasicMechanics","real_life","2024-10-25 13:49:37.543","2024-10-25 13:49:39.551","(1.00336;-1.930201)","(14.877831;-10.555906)","0.163372"
169,"AB","S1_BasicMechanics","real_life","2024-10-25 13:49:39.561","2024-10-25 13:49:51.912","(14.877831;-10.555906)","(10.029161;-19.784582)","0.104249"
170,"AB","S1_BasicMechanics","virtual_reality","2024-10-25 13:49:51.464","2024-10-25 13:49:52.103","(12559.875;-4237.911133)","(12202.78418;-3831.813232)","5.407678"
171,"AB","S1_BasicMechanics","real_life","2024-10-25 13:49:51.924","2024-10-25 13:49:52.915","(0.0;0.0)","(6.683674;8.389561)","0.107264"
172,"AB","S1_BasicMechanics","virtual_reality","2024-10-25 13:49:52.821","2024-10-25 13:49:52.970","(12196.275391;-3839.650391)","(11879.345703;-3872.674072)","3.186452"
