id,user_id,scenario_type,move_type,start_datetime,end_datetime,start_position,end_position,distance
0,"AB","T2_BasicEmergency","real_life","1-1-1 0:0:0.0","2024-10-25 13:49:54.76","(0.0;0.0)","(21.231562;0.832744)","0.212479"
1,"AB","T2_BasicEmergency","real_life","2024-10-25 13:49:54.85","2024-10-25 13:49:54.945","(21.231562;0.832744)","(37.954514;20.555153)","0.258579"
2,"AB","T2_BasicEmergency","real_life","2024-10-25 13:49:54.955","2024-10-25 13:49:55.959","(37.954514;20.555153)","(23.318743;-4.835859)","0.293072"
3,"AB","T2_BasicEmergency","real_life","2024-10-25 13:49:55.969","2024-10-25 13:49:57.488","(23.318743;-4.835859)","(10.684491;3.01994)","0.148774"
4,"AB","T2_BasicEmergency","real_life","2024-10-25 13:49:57.498","2024-10-25 13:49:58.39","(10.684491;3.01994)","(14.938672;-12.928255)","0.165058"
5,"AB","T2_BasicEmergency","real_life","2024-10-25 13:49:58.56","2024-10-25 13:49:59.521","(14.938672;-12.928255)","(-3.138562;9.689878)","0.289546"
6,"AB","T2_BasicEmergency","real_life","2024-10-25 13:49:59.537","2024-10-25 13:50:3.600","(-3.138562;9.689878)","(3.004533;25.81609)","0.172567"
7,"AB","T2_BasicEmergency","real_life","2024-10-25 13:50:3.619","2024-10-25 13:50:5.128","(3.004533;25.81609)","(-0.359908;13.851865)","0.124283"
8,"AB","T2_BasicEmergency","real_life","2024-10-25 13:50:5.145","2024-10-25 13:50:6.681","(-0.359908;13.851865)","(8.292829;3.154232)","0.13759"
9,"AB","T2_BasicEmergency","real_life","2024-10-25 13:50:6.700","2024-10-25 13:50:7.205","(8.292829;3.154232)","(6.354455;15.284731)","0.122844"
10,"AB","T2_BasicEmergency","real_life","2024-10-25 13:50:7.222","2024-10-25 13:50:10.770","(6.354455;15.284731)","(8.516504;5.454184)","0.100655"
11,"AB","T2_BasicEmergency","real_life","2024-10-25 13:50:10.787","2024-10-25 13:50:11.274","(8.516504;5.454184)","(19.596292;5.120304)","0.110848"
12,"AB","T2_BasicEmergency","real_life","2024-10-25 13:50:11.292","2024-10-25 13:50:11.789","(19.596292;5.120304)","(4.823148;13.345191)","0.169084"
13,"AB","T2_BasicEmergency","real_life","2024-10-25 13:50:11.807","2024-10-25 13:50:12.818","(4.823148;13.345191)","(0.503755;27.334711)","0.146412"
14,"AB","T2_BasicEmergency","real_life","2024-10-25 13:50:12.841","2024-10-25 13:50:13.849","(0.503755;27.334711)","(-4.07363;9.588489)","0.183271"
15,"AB","T2_BasicEmergency","real_life","2024-10-25 13:50:13.867","2024-10-25 13:50:15.371","(-4.07363;9.588489)","(-4.517802;28.082418)","0.184993"
16,"AB","T2_BasicEmergency","real_life","2024-10-25 13:50:15.391","2024-10-25 13:50:16.902","(-4.517802;28.082418)","(-3.617399;14.408506)","0.137035"
17,"AB","T2_BasicEmergency","real_life","2024-10-25 13:50:16.919","2024-10-25 13:50:17.404","(-3.617399;14.408506)","(-4.743006;2.940331)","0.115233"
18,"AB","T2_BasicEmergency","real_life","2024-10-25 13:50:17.423","2024-10-25 13:50:21.503","(-4.743006;2.940331)","(-7.908554;12.536122)","0.101044"
19,"AB","T2_BasicEmergency","real_life","2024-10-25 13:50:21.521","2024-10-25 13:50:34.763","(-7.908554;12.536122)","(-2089.388184;168.960678)","20.873731"
20,"AB","T2_BasicEmergency","real_life","2024-10-25 13:50:34.781","2024-10-25 13:50:35.757","(-2089.388184;168.960678)","(-2077.986816;179.98996)","0.158631"
21,"AB","T2_BasicEmergency","real_life","2024-10-25 13:50:35.775","2024-10-25 13:50:36.779","(-2077.986816;179.98996)","(-2087.322998;175.178604)","0.105031"
22,"AB","T2_BasicEmergency","real_life","2024-10-25 13:50:36.796","2024-10-25 13:50:37.822","(-2087.322998;175.178604)","(-2066.932373;185.208557)","0.227239"
