id,user_id,experiment_id,scenario_type,move_type,start_datetime,end_datetime,start_position,end_position,distance
0,AA,1,T1_BasicMechanics,real_life,1-1-1 0:0:0.0,2024-10-22 13:47:23.132,(0.0;0.0),(21.026363;-124.116745),1.258852
1,AA,1,T1_BasicMechanics,real_life,2024-10-22 13:47:23.141,2024-10-22 13:47:27.179,(21.026363;-124.116745),(11.391373;-128.680283),0.106611
2,AA,1,T1_BasicMechanics,real_life,2024-10-22 13:47:27.188,2024-10-22 13:48:9.736,(11.391373;-128.680283),(-2090.260742;170.209564),21.228227
3,AA,1,T1_BasicMechanics,real_life,2024-10-22 13:48:9.745,2024-10-22 13:48:12.286,(-2090.260742;170.209564),(-2079.266846;178.94754),0.140435
4,AA,1,T1_BasicMechanics,real_life,2024-10-22 13:48:12.296,2024-10-22 13:48:38.130,(-2079.266846;178.94754),(-2087.46582;169.965652),0.121614
5,AA,1,T1_BasicMechanics,virtual_reality,2024-10-22 13:47:44.243,2024-10-22 13:48:42.874,(-9.787733;123.107063),(2258.931885;-243.219833),24.398387
6,AA,1,T1_BasicMechanics,real_life,2024-10-22 13:48:38.140,2024-10-22 13:48:43.716,(0.0;0.0),(19.130798;4.055702),0.19556
7,AA,1,T1_BasicMechanics,virtual_reality,2024-10-22 13:48:43.434,2024-10-22 13:48:44.4,(2248.294922;-247.965714),(2073.462158;-289.832031),1.797756
8,AA,1,T1_BasicMechanics,virtual_reality,2024-10-22 13:48:44.449,2024-10-22 13:48:44.861,(2071.18457;-289.319244),(1939.005615;-247.142654),1.387449
9,AA,1,T1_BasicMechanics,real_life,2024-10-22 13:48:43.725,2024-10-22 13:48:45.231,(0.0;0.0),(-11.490864;11.516754),0.162689
10,AA,1,T1_BasicMechanics,real_life,2024-10-22 13:48:45.240,2024-10-22 13:48:45.741,(-11.490864;11.516754),(-26.610785;8.275597),0.154634
11,AA,1,T1_BasicMechanics,virtual_reality,2024-10-22 13:48:45.472,2024-10-22 13:48:45.889,(1960.740112;-258.152588),(2090.755371;-339.701355),1.534737
