id,user_id,scenario_type,dose_rate,dose_absortion,event_position,event_datetime
90,"9999","Develop","[0.084817;0.086853;0.0862;0.084782;0.084785;0.095459;0.095459;0.095708;0.095697;0.095669;]","[0.0;0.000013;0.000026;0.000038;0.000051;0.000063;0.000077;0.000092;0.000106;0.000121;]","[(-14021.767578;9922.016602);(-14013.603516;9916.772461);(-13982.052734;9935.216797);(-14021.78418;9922.012695);(-14021.779297;9922.00293);(-14006.232422;9884.238281);(-14006.232422;9884.238281);(-14012.331055;9879.90332);(-14012.326172;9879.953125);(-14012.297852;9880.076172);]","[2024-2-19 15:56:28;2024-2-19 15:56:29;2024-2-19 15:56:29;2024-2-19 15:56:30;2024-2-19 15:56:30;2024-2-19 15:56:31;2024-2-19 15:56:31;2024-2-19 15:56:32;2024-2-19 15:56:32;2024-2-19 15:56:33;]"
91,"9999","Develop","[0.09562;0.095545;0.095526;0.095545;0.095564;0.095589;0.09562;0.095686;0.095685;0.09568;]","[0.000135;0.000149;0.000164;0.000178;0.000192;0.000206;0.000221;0.000234;0.000248;0.000263;]","[(-14012.479492;9880.169922);(-14012.69043;9880.351562);(-14012.811523;9880.363281);(-14012.71875;9880.335938);(-14012.617188;9880.319336);(-14012.544922;9880.260742);(-14012.417969;9880.204102);(-14011.842773;9880.262695);(-14011.921875;9880.222656);(-14011.970703;9880.216797);]","[2024-2-19 15:56:33;2024-2-19 15:56:34;2024-2-19 15:56:34;2024-2-19 15:56:35;2024-2-19 15:56:35;2024-2-19 15:56:36;2024-2-19 15:56:36;2024-2-19 15:56:37;2024-2-19 15:56:37;2024-2-19 15:56:38;]"
92,"9999","Develop","[0.084817;0.084743;0.084743;0.084743;0.083717;0.082746;0.082713;0.08288;0.083062;0.083111;]","[0.0;0.000012;0.000024;0.000037;0.000049;0.000062;0.000074;0.000086;0.000099;0.000111;]","[(-14021.767578;9922.016602);(-14021.791992;9922.195312);(-14021.791992;9922.195312);(-14021.791992;9922.195312);(-14063.445312;9903.204102);(-14066.821289;9905.999023);(-14066.813477;9906.169922);(-14067.118164;9905.134766);(-14067.194336;9904.166016);(-14067.264648;9903.874023);]","[2024-2-19 15:57:49;2024-2-19 15:57:50;2024-2-19 15:57:50;2024-2-19 15:57:51;2024-2-19 15:57:52;2024-2-19 15:57:52;2024-2-19 15:57:53;2024-2-19 15:57:53;2024-2-19 15:57:54;2024-2-19 15:57:54;]"
93,"9999","Develop","[0.083115;0.083167;0.0833;0.083211;0.083218;0.081525;0.080445;0.080728;0.080727;0.080793;]","[0.000124;0.000137;0.00015;0.000162;0.000175;0.000187;0.000199;0.000212;0.000224;0.000236;]","[(-14067.208984;9903.886719);(-14067.411133;9903.498047);(-14067.307617;9902.892578);(-14067.794922;9903.036133);(-14067.28418;9903.316406);(-14074.708984;9907.339844);(-14079.400391;9910.060547);(-14079.432617;9908.536133);(-14079.527344;9908.477539);(-14078.897461;9908.52832);]","[2024-2-19 15:57:55;2024-2-19 15:57:55;2024-2-19 15:57:56;2024-2-19 15:57:56;2024-2-19 15:57:57;2024-2-19 15:57:57;2024-2-19 15:57:58;2024-2-19 15:57:58;2024-2-19 15:57:59;2024-2-19 15:57:59;]"
94,"9999","Develop","[0.084817;0.084767;0.084405;0.083848;0.082628;0.083677;0.084594;0.084731;0.084548;0.084541;]","[0.0;0.000012;0.000026;0.000038;0.000051;0.000063;0.000076;0.000089;0.000103;0.000115;]","[(-14021.767578;9922.016602);(-14021.775391;9922.098633);(-14022.326172;9923.50293);(-14019.925781;9927.426758);(-14020.868164;9932.829102);(-14022.770508;9926.744141);(-14026.286133;9920.477539);(-14028.297852;9918.733398);(-14027.6875;9919.932617);(-14027.420898;9920.112305);]","[2024-2-22 10:11:57;2024-2-22 10:11:58;2024-2-22 10:11:58;2024-2-22 10:11:59;2024-2-22 10:11:59;2024-2-22 10:12:0;2024-2-22 10:12:0;2024-2-22 10:12:1;2024-2-22 10:12:1;2024-2-22 10:12:2;]"
95,"9999","Develop","[0.084299;0.08425;0.084392;0.084404;0.084447;0.084483;0.084525;0.084554;0.0845;0.084058;]","[0.000128;0.000141;0.000153;0.000166;0.000178;0.000191;0.000203;0.000216;0.000228;0.000241;]","[(-14027.633789;9921.149414);(-14027.654297;9921.375);(-14027.451172;9920.806641);(-14027.546875;9920.699219);(-14027.533203;9920.498047);(-14027.34082;9920.432617);(-14027.166016;9920.328125);(-14027.18457;9920.180664);(-14027.243164;9920.404297);(-14028.121094;9922.038086);]","[2024-2-22 10:12:2;2024-2-22 10:12:3;2024-2-22 10:12:3;2024-2-22 10:12:4;2024-2-22 10:12:4;2024-2-22 10:12:5;2024-2-22 10:12:5;2024-2-22 10:12:6;2024-2-22 10:12:6;2024-2-22 10:12:7;]"
96,"9999","Develop","[0.084817;0.086565;0.086563;0.086563;0.086563;0.086563;0.084783;0.084873;0.084873;0.084873;]","[0.0;0.000012;0.000025;0.000038;0.00005;0.000063;0.000076;0.000088;0.0001;0.000113;]","[(-14021.767578;9922.016602);(-14009.685547;9920.118164);(-14009.685547;9920.118164);(-14009.685547;9920.118164);(-14009.685547;9920.118164);(-14009.685547;9920.118164);(-14021.767578;9922.016602);(-14021.44043;9921.765625);(-14021.44043;9921.765625);(-14021.44043;9921.765625);]","[2024-2-22 10:14:24;2024-2-22 10:14:24;2024-2-22 10:14:24;2024-2-22 10:14:25;2024-2-22 10:14:25;2024-2-22 10:14:26;2024-2-22 10:14:26;2024-2-22 10:14:27;2024-2-22 10:14:27;2024-2-22 10:14:28;]"
97,"9999","Develop","[0.088882;0.089065;0.089196;0.089074;0.089237;0.089196;0.089179;0.089176;0.089097;0.088746;]","[0.000125;0.000139;0.000152;0.000165;0.000179;0.000193;0.000206;0.00022;0.000233;0.000246;]","[(-14062.798828;9878.836914);(-14062.163086;9878.404297);(-14062.299805;9877.71582);(-14062.748047;9877.987305);(-14062.943359;9877.114258);(-14063.00293;9877.259766);(-14063.0;9877.34082);(-14062.983398;9877.366211);(-14063.129883;9877.634766);(-14064.436523;9878.408203);]","[2024-2-22 10:14:28;2024-2-22 10:14:29;2024-2-22 10:14:30;2024-2-22 10:14:30;2024-2-22 10:14:31;2024-2-22 10:14:31;2024-2-22 10:14:32;2024-2-22 10:14:32;2024-2-22 10:14:33;2024-2-22 10:14:33;]"
98,"9999","Develop","[0.08882;0.088966;0.08899;0.088961;0.088903;0.088437;0.088395;0.088366;0.088549;0.088555;]","[0.000259;0.000273;0.000286;0.000299;0.000312;0.000325;0.000338;0.000351;0.000364;0.000377;]","[(-14063.891602;9878.417969);(-14063.724609;9877.853516);(-14063.620117;9877.808594);(-14063.649414;9877.922852);(-14063.769531;9878.113281);(-14064.69043;9879.680664);(-14064.727539;9879.849609);(-14064.374023;9880.213867);(-14064.27832;9879.425781);(-14064.350586;9879.348633);]","[2024-2-22 10:14:34;2024-2-22 10:14:34;2024-2-22 10:14:35;2024-2-22 10:14:35;2024-2-22 10:14:36;2024-2-22 10:14:36;2024-2-22 10:14:37;2024-2-22 10:14:37;2024-2-22 10:14:38;2024-2-22 10:14:38;]"
99,"9999","Develop","[0.088586;0.08851;0.08849;0.088721;0.088702;0.0887;0.08869;0.088565;0.089382;0.088671;]","[0.000391;0.000404;0.000417;0.000431;0.000444;0.000458;0.000471;0.000484;0.000498;0.000511;]","[(-14064.321289;9879.223633);(-14064.481445;9879.475586);(-14064.415039;9879.611328);(-14064.086914;9878.75);(-14064.112305;9878.821289);(-14064.113281;9878.830078);(-14064.193359;9878.827148);(-14064.404297;9879.270508);(-14063.196289;9876.285156);(-14064.405273;9878.776367);]","[2024-2-22 10:14:39;2024-2-22 10:14:39;2024-2-22 10:14:40;2024-2-22 10:14:40;2024-2-22 10:14:41;2024-2-22 10:14:41;2024-2-22 10:14:42;2024-2-22 10:14:42;2024-2-22 10:14:43;2024-2-22 10:14:43;]"
100,"9999","Develop","[0.084817;0.088753;0.088731;0.088731;0.084727;0.084727;0.084727;0.083706;0.084113;0.084196;]","[0.0;0.000013;0.000029;0.000042;0.000054;0.000066;0.000079;0.000091;0.000104;0.000116;]","[(-14021.767578;9922.016602);(-14053.400391;9885.482422);(-14053.400391;9885.482422);(-14053.400391;9885.482422);(-14021.852539;9922.243164);(-14021.852539;9922.243164);(-14021.852539;9922.243164);(-14073.5;9896.920898);(-14076.447266;9892.964844);(-14079.820312;9890.332031);]","[2024-2-22 10:16:53;2024-2-22 10:16:53;2024-2-22 10:16:54;2024-2-22 10:16:54;2024-2-22 10:16:55;2024-2-22 10:16:55;2024-2-22 10:16:56;2024-2-22 10:16:56;2024-2-22 10:16:57;2024-2-22 10:16:57;]"
101,"9999","Develop","[0.084181;0.084148;0.084118;0.084093;0.084131;0.084082;0.083993;0.084084;0.084054;0.083953;]","[0.000128;0.000141;0.000153;0.000165;0.000178;0.00019;0.000203;0.000216;0.000228;0.00024;]","[(-14081.504883;9889.291992);(-14081.379883;9889.541016);(-14080.967773;9889.96582);(-14080.828125;9890.18457);(-14080.646484;9890.114258);(-14080.725586;9890.307617);(-14080.438477;9890.951172);(-14080.724609;9890.301758);(-14080.886719;9890.347656);(-14079.880859;9891.521484);]","[2024-2-22 10:16:58;2024-2-22 10:16:58;2024-2-22 10:16:59;2024-2-22 10:16:59;2024-2-22 10:17:0;2024-2-22 10:17:1;2024-2-22 10:17:1;2024-2-22 10:17:2;2024-2-22 10:17:2;2024-2-22 10:17:3;]"
102,"9999","Develop","[0.084817;0.095348;0.095344;0.084913;0.085059;0.084741;0.083701;0.085404;0.085664;0.084701;]","[0.0;0.000013;0.000027;0.000041;0.000054;0.000066;0.000079;0.000091;0.000105;0.000118;]","[(-14021.767578;9922.016602);(-14026.748047;9873.117188);(-14026.748047;9873.117188);(-14019.384766;9922.667969);(-14016.84668;9923.323242);(-14021.770508;9922.209961);(-14072.452148;9897.610352);(-14071.833008;9889.540039);(-14072.540039;9887.811523);(-14075.322266;9890.748047);]","[2024-2-22 10:20:44;2024-2-22 10:20:44;2024-2-22 10:20:44;2024-2-22 10:20:45;2024-2-22 10:20:45;2024-2-22 10:20:46;2024-2-22 10:20:46;2024-2-22 10:20:47;2024-2-22 10:20:48;2024-2-22 10:20:48;]"
103,"9999","Develop","[0.084505;0.084559;0.084501;0.08345;0.079987;0.077093;0.077068;0.077528;0.077548;0.077474;]","[0.000131;0.000143;0.000155;0.000168;0.00018;0.000191;0.000202;0.000214;0.000226;0.000237;]","[(-14076.386719;9891.03125);(-14076.139648;9890.921875);(-14076.241211;9891.145508);(-14079.816406;9894.108398);(-14092.839844;9903.759766);(-14101.704102;9914.086914);(-14099.975586;9915.383789);(-14102.229492;9911.230469);(-14101.954102;9911.296875);(-14100.566406;9912.658203);]","[2024-2-22 10:20:49;2024-2-22 10:20:49;2024-2-22 10:20:50;2024-2-22 10:20:50;2024-2-22 10:20:51;2024-2-22 10:20:51;2024-2-22 10:20:52;2024-2-22 10:20:52;2024-2-22 10:20:53;2024-2-22 10:20:53;]"
104,"9999","Develop","[0.077189;0.077219;0.077332;0.07732;0.077325;0.077327;0.077339;0.077925;0.080474;0.079991;]","[0.000248;0.00026;0.000271;0.000283;0.000295;0.000306;0.000318;0.000329;0.000341;0.000353;]","[(-14099.920898;9914.724609);(-14099.881836;9914.579102);(-14100.429688;9913.5625);(-14100.258789;9913.744141);(-14100.336914;9913.667969);(-14100.299805;9913.677734);(-14100.250977;9913.641602);(-14097.605469;9912.0625);(-14087.192383;9904.860352);(-14089.654297;9905.850586);]","[2024-2-22 10:20:54;2024-2-22 10:20:54;2024-2-22 10:20:55;2024-2-22 10:20:55;2024-2-22 10:20:56;2024-2-22 10:20:56;2024-2-22 10:20:57;2024-2-22 10:20:57;2024-2-22 10:20:58;2024-2-22 10:20:58;]"
105,"9999","Develop","[0.077528;0.077241;0.077263;0.077256;0.077265;0.077304;0.077258;0.077278;0.077297;0.077305;]","[0.000365;0.000378;0.000389;0.000401;0.000412;0.000423;0.000435;0.000447;0.000459;0.00047;]","[(-14101.540039;9911.694336);(-14101.680664;9913.245117);(-14101.723633;9913.09082);(-14101.777344;9913.094727);(-14101.867188;9912.982422);(-14101.133789;9913.253906);(-14101.419922;9913.327148);(-14101.260742;9913.316406);(-14101.1875;9913.253906);(-14101.19043;9913.207031);]","[2024-2-22 10:20:59;2024-2-22 10:20:59;2024-2-22 10:21:0;2024-2-22 10:21:0;2024-2-22 10:21:1;2024-2-22 10:21:1;2024-2-22 10:21:2;2024-2-22 10:21:2;2024-2-22 10:21:3;2024-2-22 10:21:3;]"
106,"9999","Develop","[0.084817;0.082508;0.082508;0.084387;0.083881;0.084712;0.085068;0.085056;0.085;0.085012;]","[0.0;0.000012;0.000024;0.000036;0.000049;0.000061;0.000075;0.000087;0.000099;0.000112;]","[(-14021.767578;9922.016602);(-14065.051758;9908.291992);(-14065.051758;9908.291992);(-14015.755859;9927.041016);(-14020.147461;9927.151367);(-14020.337891;9923.103516);(-14021.276367;9920.926758);(-14021.589844;9920.81543);(-14021.423828;9921.169922);(-14021.352539;9921.150391);]","[2024-2-22 10:22:53;2024-2-22 10:22:54;2024-2-22 10:22:54;2024-2-22 10:22:55;2024-2-22 10:22:55;2024-2-22 10:22:56;2024-2-22 10:22:56;2024-2-22 10:22:57;2024-2-22 10:22:57;2024-2-22 10:22:58;]"
107,"9999","Develop","[0.085019;0.084997;0.084866;0.084771;0.084511;0.084154;0.083968;0.084157;0.084088;0.084056;]","[0.000125;0.000138;0.000151;0.000164;0.000176;0.000189;0.000201;0.000214;0.000226;0.000239;]","[(-14021.380859;9921.102539);(-14021.37207;9921.209961);(-14021.839844;9921.576172);(-14022.655273;9921.588867);(-14024.174805;9922.003906);(-14029.371094;9920.892578);(-14030.348633;9921.253906);(-14030.599609;9920.207031);(-14030.746094;9920.455078);(-14030.458008;9920.769531);]","[2024-2-22 10:22:58;2024-2-22 10:22:59;2024-2-22 10:22:59;2024-2-22 10:23:0;2024-2-22 10:23:0;2024-2-22 10:23:1;2024-2-22 10:23:1;2024-2-22 10:23:2;2024-2-22 10:23:2;2024-2-22 10:23:3;]"
108,"9999","Develop","[0.084817;0.084776;0.084576;0.083907;0.084635;0.085041;0.085109;0.085136;0.085048;0.084921;]","[0.0;0.000012;0.000025;0.000038;0.00005;0.000063;0.000076;0.000089;0.000101;0.000114;]","[(-14021.767578;9922.016602);(-14021.841797;9922.007812);(-14022.043945;9922.848633);(-14022.782227;9925.640625);(-14025.46875;9920.729492);(-14027.179688;9917.880859);(-14027.511719;9917.37793);(-14027.456055;9917.279297);(-14027.453125;9917.696289);(-14027.399414;9918.324219);]","[2024-2-22 10:23:11;2024-2-22 10:23:12;2024-2-22 10:23:13;2024-2-22 10:23:13;2024-2-22 10:23:14;2024-2-22 10:23:14;2024-2-22 10:23:15;2024-2-22 10:23:15;2024-2-22 10:23:16;2024-2-22 10:23:16;]"
109,"9999","Develop","[0.084994;0.084994;0.084954;0.084819;0.08457;0.084003;0.083827;0.083783;0.083897;0.083292;]","[0.000126;0.000139;0.000151;0.000165;0.000178;0.00019;0.000202;0.000215;0.000228;0.00024;]","[(-14027.374023;9917.995117);(-14027.253906;9918.061523);(-14027.275391;9918.238281);(-14027.306641;9918.860352);(-14027.735352;9919.808594);(-14032.016602;9920.176758);(-14031.927734;9921.073242);(-14031.9375;9921.280273);(-14029.650391;9921.985352);(-14023.376953;9928.282227);]","[2024-2-22 10:23:17;2024-2-22 10:23:17;2024-2-22 10:23:18;2024-2-22 10:23:18;2024-2-22 10:23:19;2024-2-22 10:23:19;2024-2-22 10:23:20;2024-2-22 10:23:20;2024-2-22 10:23:21;2024-2-22 10:23:21;]"
110,"9999","Develop","[0.084817;0.08298;0.083176;0.084443;0.084144;0.084284;0.084302;0.084245;0.084262;0.08404;]","[0.0;0.000012;0.000025;0.000038;0.00005;0.000063;0.000076;0.000089;0.000101;0.000114;]","[(-14021.767578;9922.016602);(-14024.887695;9928.972656);(-14030.016602;9925.259766);(-14030.917969;9918.649414);(-14031.975586;9919.5);(-14032.310547;9918.644531);(-14032.209961;9918.614258);(-14032.203125;9918.887695);(-14032.046875;9918.895508);(-14032.058594;9919.953125);]","[2024-2-22 10:23:29;2024-2-22 10:23:30;2024-2-22 10:23:30;2024-2-22 10:23:31;2024-2-22 10:23:31;2024-2-22 10:23:32;2024-2-22 10:23:32;2024-2-22 10:23:33;2024-2-22 10:23:33;2024-2-22 10:23:34;]"
111,"9999","Develop","[0.083935;0.083858;0.083449;0.083191;0.083221;0.083132;0.083641;0.083585;0.082876;0.083022;]","[0.000127;0.000139;0.000152;0.000164;0.000177;0.00019;0.000202;0.000215;0.000227;0.00024;]","[(-14031.820312;9920.592773);(-14032.049805;9920.835938);(-14034.461914;9921.488281);(-14034.935547;9922.487305);(-14035.294922;9922.138672);(-14036.594727;9921.855469);(-14036.352539;9919.501953);(-14035.905273;9920.024414);(-14036.927734;9922.927734);(-14037.504883;9921.884766);]","[2024-2-22 10:23:34;2024-2-22 10:23:35;2024-2-22 10:23:35;2024-2-22 10:23:36;2024-2-22 10:23:36;2024-2-22 10:23:37;2024-2-22 10:23:37;2024-2-22 10:23:38;2024-2-22 10:23:39;2024-2-22 10:23:39;]"
112,"9999","Develop","[0.083044;0.083032;0.083238;0.083765;0.083623;0.083782;0.083698;0.083652;0.08303;0.082916;]","[0.000252;0.000265;0.000277;0.000289;0.000301;0.000314;0.000326;0.000339;0.000351;0.000364;]","[(-14037.212891;9921.943359);(-14037.374023;9921.912109);(-14037.530273;9920.8125);(-14037.911133;9918.026367);(-14037.280273;9919.067383);(-14037.055664;9918.420898);(-14037.144531;9918.78125);(-14037.160156;9918.996094);(-14037.566406;9921.810547);(-14037.742188;9922.276367);]","[2024-2-22 10:23:40;2024-2-22 10:23:40;2024-2-22 10:23:41;2024-2-22 10:23:41;2024-2-22 10:23:42;2024-2-22 10:23:42;2024-2-22 10:23:43;2024-2-22 10:23:43;2024-2-22 10:23:44;2024-2-22 10:23:44;]"
113,"9999","Develop","[0.083022;0.082982;0.082922;0.082946;0.082954;0.082955;0.082946;0.082974;0.082984;0.082944;]","[0.000377;0.00039;0.000402;0.000415;0.000427;0.000439;0.000451;0.000464;0.000476;0.000489;]","[(-14037.638672;9921.810547);(-14037.601562;9922.029297);(-14037.667969;9922.289062);(-14037.499023;9922.265625);(-14037.539062;9922.204102);(-14037.556641;9922.188477);(-14037.53418;9922.242188);(-14037.499023;9922.126953);(-14037.486328;9922.083008);(-14037.416992;9922.318359);]","[2024-2-22 10:23:45;2024-2-22 10:23:45;2024-2-22 10:23:46;2024-2-22 10:23:46;2024-2-22 10:23:47;2024-2-22 10:23:47;2024-2-22 10:23:48;2024-2-22 10:23:48;2024-2-22 10:23:49;2024-2-22 10:23:49;]"
114,"9999","Develop","[0.082935;0.082917;0.082925;0.082963;0.082972;0.082973;0.083113;0.083223;0.082445;0.082896;]","[0.000502;0.000514;0.000526;0.000538;0.000551;0.000564;0.000576;0.000588;0.000601;0.000614;]","[(-14037.40918;9922.365234);(-14037.463867;9922.425781);(-14037.415039;9922.414062);(-14037.338867;9922.267578);(-14037.335938;9922.228516);(-14037.373047;9922.199219);(-14037.214844;9921.599609);(-14037.544922;9920.876953);(-14037.799805;9924.576172);(-14036.611328;9923.00293);]","[2024-2-22 10:23:50;2024-2-22 10:23:50;2024-2-22 10:23:51;2024-2-22 10:23:51;2024-2-22 10:23:52;2024-2-22 10:23:52;2024-2-22 10:23:53;2024-2-22 10:23:53;2024-2-22 10:23:54;2024-2-22 10:23:54;]"
115,"9999","Develop","[0.083017;0.083481;0.083738;0.083727;0.083633;0.083096;0.082746;0.082071;0.083363;0.083453;]","[0.000626;0.000638;0.000651;0.000664;0.000676;0.000688;0.000701;0.000713;0.000725;0.000738;]","[(-14036.327148;9922.567383);(-14036.160156;9920.390625);(-14035.74707;9919.369141);(-14035.692383;9919.450195);(-14036.145508;9919.654297);(-14037.373047;9921.59668);(-14038.500977;9922.691406);(-14038.848633;9925.854492);(-14036.858398;9920.574219);(-14036.473633;9920.347656);]","[2024-2-22 10:23:55;2024-2-22 10:23:55;2024-2-22 10:23:56;2024-2-22 10:23:56;2024-2-22 10:23:57;2024-2-22 10:23:57;2024-2-22 10:23:58;2024-2-22 10:23:58;2024-2-22 10:23:59;2024-2-22 10:23:59;]"
116,"9999","Develop","[0.083262;0.08338;0.083616;0.083703;0.084094;0.084236;0.14657;0.146375;0.141603;0.140117;]","[0.000751;0.000763;0.000775;0.000788;0.0008;0.000813;0.000826;0.000848;0.00087;0.00089;]","[(-14036.918945;9921.033203);(-14036.806641;9920.521484);(-14036.504883;9919.538086);(-14036.283203;9919.237305);(-14034.725586;9918.214844);(-14035.040039;9917.354492);(-13815.574219;9821.015625);(-13815.494141;9821.402344);(-13817.227539;9830.21875);(-13818.806641;9832.810547);]","[2024-2-22 10:24:0;2024-2-22 10:24:1;2024-2-22 10:24:1;2024-2-22 10:24:2;2024-2-22 10:24:2;2024-2-22 10:24:3;2024-2-22 10:24:3;2024-2-22 10:24:4;2024-2-22 10:24:4;2024-2-22 10:24:5;]"
117,"9999","Develop","[0.084817;0.083996;0.084653;0.084665;0.084665;0.081673;0.084617;0.08471;0.085209;0.08506;]","[0.0;0.000015;0.000033;0.000045;0.000058;0.00007;0.000082;0.000096;0.000109;0.000121;]","[(-14021.767578;9922.016602);(-14014.212891;9929.802734);(-14021.250977;9922.90918);(-14021.166016;9922.894531);(-14021.166016;9922.894531);(-14024.5;9935.635742);(-14021.786133;9922.791016);(-14021.600586;9922.449219);(-14020.042969;9920.93457);(-14020.222656;9921.539062);]","[2024-2-22 10:28:28;2024-2-22 10:28:28;2024-2-22 10:28:29;2024-2-22 10:28:29;2024-2-22 10:28:30;2024-2-22 10:28:31;2024-2-22 10:28:31;2024-2-22 10:28:32;2024-2-22 10:28:32;2024-2-22 10:28:33;]"
118,"9999","Develop","[0.085067;0.085065;0.085081;0.085086;0.085088;0.085092;0.085085;0.085081;0.084946;0.084796;]","[0.000134;0.000147;0.00016;0.000172;0.000185;0.000198;0.00021;0.000224;0.000237;0.00025;]","[(-14020.276367;9921.476562);(-14020.261719;9921.492188);(-14020.203125;9921.449219);(-14020.196289;9921.431641);(-14020.244141;9921.393555);(-14020.208984;9921.394531);(-14020.255859;9921.40332);(-14020.313477;9921.389648);(-14020.566406;9921.889648);(-14020.833008;9922.454102);]","[2024-2-22 10:28:33;2024-2-22 10:28:34;2024-2-22 10:28:34;2024-2-22 10:28:35;2024-2-22 10:28:35;2024-2-22 10:28:36;2024-2-22 10:28:36;2024-2-22 10:28:37;2024-2-22 10:28:37;2024-2-22 10:28:38;]"
119,"9999","Develop","[0.084245;0.084332;0.085281;0.085405;0.085376;0.085517;0.085556;0.085495;0.085355;0.08486;]","[0.000262;0.000275;0.000288;0.000301;0.000314;0.000327;0.00034;0.000352;0.000365;0.000377;]","[(-14023.84375;9923.458984);(-14023.693359;9923.124023);(-14022.000977;9919.554688);(-14021.467773;9919.259766);(-14021.542969;9919.353516);(-14020.766602;9919.112305);(-14020.956055;9918.827148);(-14021.003906;9919.086914);(-14020.649414;9919.928711);(-14022.235352;9921.405273);]","[2024-2-22 10:28:38;2024-2-22 10:28:39;2024-2-22 10:28:39;2024-2-22 10:28:40;2024-2-22 10:28:40;2024-2-22 10:28:41;2024-2-22 10:28:41;2024-2-22 10:28:42;2024-2-22 10:28:42;2024-2-22 10:28:43;]"
120,"9999","Develop","[0.084662;0.084231;0.084197;0.084248;0.084373;0.084815;0.084898;0.084555;0.084464;0.084386;]","[0.00039;0.000403;0.000415;0.000428;0.000441;0.000454;0.000466;0.000479;0.000492;0.000505;]","[(-14023.65332;9921.580078);(-14025.885742;9922.430664);(-14025.828125;9922.62207);(-14025.46875;9922.572266);(-14024.647461;9922.418945);(-14021.686523;9921.912109);(-14021.138672;9921.810547);(-14024.21582;9921.786133);(-14024.546875;9922.039062);(-14024.970703;9922.181641);]","[2024-2-22 10:28:43;2024-2-22 10:28:44;2024-2-22 10:28:44;2024-2-22 10:28:45;2024-2-22 10:28:45;2024-2-22 10:28:46;2024-2-22 10:28:46;2024-2-22 10:28:47;2024-2-22 10:28:47;2024-2-22 10:28:48;]"
121,"9999","Develop","[0.084565;0.084251;0.084262;0.084283;0.084315;0.084357;0.084872;0.08555;0.084932;0.085013;]","[0.000518;0.00053;0.000543;0.000556;0.000569;0.000582;0.000595;0.000608;0.000621;0.000633;]","[(-14024.263672;9921.712891);(-14024.864258;9922.883789);(-14024.732422;9922.901367);(-14024.648438;9922.848633);(-14024.511719;9922.769531);(-14024.454102;9922.599609);(-14022.333984;9921.293945);(-14022.044922;9918.274414);(-14022.65332;9920.841797);(-14021.836914;9920.900391);]","[2024-2-22 10:28:49;2024-2-22 10:28:49;2024-2-22 10:28:50;2024-2-22 10:28:50;2024-2-22 10:28:51;2024-2-22 10:28:51;2024-2-22 10:28:52;2024-2-22 10:28:52;2024-2-22 10:28:53;2024-2-22 10:28:53;]"
122,"9999","Develop","[0.085157;0.084931;0.084979;0.084975;0.084948;0.084961;0.08473;0.084395;0.08453;0.084786;]","[0.000646;0.000659;0.000672;0.000685;0.000698;0.000711;0.000723;0.000736;0.000749;0.000762;]","[(-14021.616211;9920.34082);(-14022.18457;9921.09668);(-14022.035156;9920.951172);(-14022.116211;9920.927734);(-14022.174805;9921.025391);(-14022.106445;9921.0);(-14023.260742;9921.469727);(-14024.896484;9922.178711);(-14023.804688;9922.126953);(-14022.427734;9921.652344);]","[2024-2-22 10:28:54;2024-2-22 10:28:54;2024-2-22 10:28:55;2024-2-22 10:28:55;2024-2-22 10:28:56;2024-2-22 10:28:56;2024-2-22 10:28:57;2024-2-22 10:28:57;2024-2-22 10:28:58;2024-2-22 10:28:58;]"
123,"9999","Develop","[0.084847;0.08413;0.083829;0.084304;0.084863;0.084907;0.084907;0.084954;0.084976;0.085074;]","[0.000775;0.000787;0.0008;0.000813;0.000826;0.000838;0.00085;0.000863;0.000876;0.000889;]","[(-14020.97168;9922.138672);(-14024.107422;9923.868164);(-14025.774414;9924.414062);(-14023.672852;9923.268555);(-14022.270508;9921.37207);(-14022.180664;9921.211914);(-14021.984375;9921.317383);(-14020.954102;9921.647461);(-14020.771484;9921.640625);(-14020.504883;9921.322266);]","[2024-2-22 10:28:59;2024-2-22 10:28:59;2024-2-22 10:29:0;2024-2-22 10:29:0;2024-2-22 10:29:1;2024-2-22 10:29:1;2024-2-22 10:29:2;2024-2-22 10:29:2;2024-2-22 10:29:3;2024-2-22 10:29:4;]"
124,"9999","Develop","[0.084982;0.084954;0.084926;0.08497;0.084802;0.084828;0.084883;0.084895;0.084899;0.084813;]","[0.000901;0.000914;0.000927;0.000939;0.000952;0.000965;0.000977;0.000991;0.001003;0.001016;]","[(-14021.125977;9921.425781);(-14021.989258;9921.09375);(-14022.240234;9921.089844);(-14022.318359;9920.844727);(-14022.996094;9921.274414);(-14022.865234;9921.220703);(-14022.6875;9921.052734);(-14022.69043;9920.99707);(-14022.610352;9921.021484);(-14022.739258;9921.357422);]","[2024-2-22 10:29:4;2024-2-22 10:29:5;2024-2-22 10:29:5;2024-2-22 10:29:6;2024-2-22 10:29:6;2024-2-22 10:29:7;2024-2-22 10:29:7;2024-2-22 10:29:8;2024-2-22 10:29:8;2024-2-22 10:29:9;]"
