user_id,actor_id,scenary_type,event_type,event_datetime
69,10,Sandbox,start_point_to,1686825489
69,10,Sandbox,stop_point_to,1686825489
69,10,Sandbox,start_point_to,1686825489
69,10,Sandbox,stop_point_to,1686825490
69,10,Sandbox,start_point_to,1686825490
69,10,Sandbox,stop_point_to,1686825490
69,10,Sandbox,start_point_to,1686825490
69,10,Sandbox,stop_point_to,1686825490
69,10,Sandbox,start_point_to,1686825490
69,10,Sandbox,stop_point_to,1686825490
69,10,Sandbox,start_point_to,1686825490
69,10,Sandbox,stop_point_to,1686825490
69,10,Sandbox,start_point_to,1686825490
69,10,Sandbox,stop_point_to,1686825490
69,10,Sandbox,start_point_to,1686825491
69,10,Sandbox,stop_point_to,1686825491
69,10,Sandbox,start_point_to,1686825491
69,10,Sandbox,stop_point_to,1686825491
69,10,Sandbox,start_point_to,1686825492
69,10,Sandbox,stop_point_to,1686825492
69,10,Sandbox,start_point_to,1686825492
69,10,Sandbox,stop_point_to,1686825492
69,10,Sandbox,start_point_to,1686825492
69,10,Sandbox,start_look_at,1686825493
69,10,Sandbox,stop_point_to,1686825493
69,10,Sandbox,start_point_to,1686825493
69,10,Sandbox,stop_look_at,1686825494
69,10,Sandbox,stop_point_to,1686825494
69,10,Sandbox,start_point_to,1686825494
69,10,Sandbox,stop_point_to,1686825495
69,10,Sandbox,start_point_to,1686825495
69,10,Sandbox,stop_point_to,1686825496
69,10,Sandbox,start_point_to,1686825496
69,10,Sandbox,stop_point_to,1686825498
69,10,Sandbox,start_point_to,1686825498
69,10,Sandbox,stop_point_to,1686825498
69,10,Sandbox,start_point_to,1686825498
69,10,Sandbox,stop_point_to,1686825498
69,10,Sandbox,start_point_to,1686825506
69,10,Sandbox,start_look_at,1686825506
69,10,Sandbox,stop_look_at,1686825506
69,10,Sandbox,start_look_at,1686825506
69,10,Sandbox,stop_point_to,1686825506
69,10,Sandbox,start_point_to,1686825507
69,10,Sandbox,stop_point_to,1686825507
69,10,Sandbox,start_point_to,1686825507
69,10,Sandbox,stop_look_at,1686825507
69,10,Sandbox,start_look_at,1686825507
69,10,Sandbox,stop_look_at,1686825507
69,10,Sandbox,stop_point_to,1686825507
69,10,Sandbox,start_point_to,1686825507
69,10,Sandbox,stop_point_to,1686825508
69,10,Sandbox,start_point_to,1686825508
69,10,Sandbox,stop_point_to,1686825508
69,10,Sandbox,start_point_to,1686825508
69,10,Sandbox,stop_point_to,1686825510
69,10,Sandbox,start_point_to,1686825510
69,10,Sandbox,stop_point_to,1686825510
69,10,Sandbox,start_point_to,1686825516
69,10,Sandbox,start_look_at,1686825517
69,10,Sandbox,stop_point_to,1686825519
69,10,Sandbox,start_point_to,1686825519
69,10,Sandbox,stop_point_to,1686825519
69,10,Sandbox,start_point_to,1686825519
69,10,Sandbox,stop_look_at,1686825520
69,10,Sandbox,start_look_at,1686825520
69,10,Sandbox,stop_look_at,1686825520
69,10,Sandbox,stop_point_to,1686825524
69,10,Sandbox,start_point_to,1686825524
69,10,Sandbox,stop_point_to,1686825524
69,10,Sandbox,start_look_at,1686825524
69,10,Sandbox,stop_look_at,1686825524
69,10,Sandbox,start_point_to,1686825524
69,10,Sandbox,stop_point_to,1686825525
69,10,Sandbox,start_point_to,1686825525
69,10,Sandbox,pick_up,1686825537
69,10,Sandbox,start_look_at,1686825540
69,10,Sandbox,stop_look_at,1686825541
69,10,Sandbox,drop,1686825543
69,10,Sandbox,stop_point_to,1686825543
69,10,Sandbox,start_point_to,1686825544
69,10,Sandbox,stop_point_to,1686825547
69,10,Sandbox,start_point_to,1686825548
69,10,Sandbox,stop_point_to,1686825556
69,10,Sandbox,start_point_to,1686825557
69,10,Sandbox,stop_point_to,1686825561
69,10,Sandbox,start_point_to,1686825565
69,10,Sandbox,stop_point_to,1686825565
69,10,Sandbox,start_point_to,1686825565
69,10,Sandbox,pick_up,1686825567
69,10,Sandbox,start_look_at,1686825567
69,10,Sandbox,stop_look_at,1686825568
69,10,Sandbox,start_look_at,1686825568
69,10,Sandbox,stop_look_at,1686825568
69,10,Sandbox,start_look_at,1686825569
69,10,Sandbox,stop_look_at,1686825569
69,10,Sandbox,start_look_at,1686825569
69,10,Sandbox,stop_look_at,1686825569
69,10,Sandbox,start_look_at,1686825569
69,10,Sandbox,stop_look_at,1686825569
69,10,Sandbox,start_look_at,1686825569
69,10,Sandbox,stop_look_at,1686825569
69,10,Sandbox,start_look_at,1686825570
69,10,Sandbox,stop_look_at,1686825570
69,10,Sandbox,start_look_at,1686825570
69,10,Sandbox,stop_look_at,1686825570
69,10,Sandbox,start_look_at,1686825570
69,10,Sandbox,stop_look_at,1686825570
69,10,Sandbox,start_look_at,1686825570
69,10,Sandbox,stop_look_at,1686825570
69,10,Sandbox,drop,1686825573
69,10,Sandbox,start_look_at,1686825573
69,10,Sandbox,stop_point_to,1686825573
69,10,Sandbox,start_point_to,1686825576
69,10,Sandbox,stop_look_at,1686825576
69,10,Sandbox,pick_up,1686825579
69,11,Sandbox,start_look_at,1686825581
69,11,Sandbox,stop_look_at,1686825581
69,10,Sandbox,start_look_at,1686825584
69,10,Sandbox,stop_look_at,1686825584
69,10,Sandbox,drop,1686825584
69,10,Sandbox,stop_point_to,1686825584
69,10,Sandbox,start_look_at,1686825584
69,10,Sandbox,stop_look_at,1686825584
69,10,Sandbox,start_point_to,1686825584
69,10,Sandbox,stop_point_to,1686825585
69,11,Sandbox,start_point_to,1686825586
69,11,Sandbox,stop_point_to,1686825586
69,10,Sandbox,start_point_to,1686825588
69,10,Sandbox,stop_point_to,1686825588
69,11,Sandbox,start_look_at,1686825589
69,11,Sandbox,stop_look_at,1686825589
