id,user_id,scenario_type,dose_rate,dose_absortion,event_position,event_datetime
10,"ALE","S2_BasicEmergency","[0.004515;0.004507;0.004517;0.004497;0.004499;0.004482;0.004401;0.004405;0.004407;0.004408;]","[0.000078;0.000078;0.000079;0.00008;0.000081;0.000081;0.000082;0.000083;0.000083;0.000084;]","[(11690.165039;-17929.054688);(11689.893555;-17923.890625);(11692.408203;-17925.9375);(11692.005859;-17911.976562);(11691.431641;-17914.25);(11686.720703;-17910.666016);(11676.277344;-17868.564453);(11677.160156;-17869.898438);(11677.770508;-17870.632812);(11677.984375;-17871.029297);]","[2024-10-21 16:47:27.61;2024-10-21 16:47:27.570;2024-10-21 16:47:28.84;2024-10-21 16:47:28.608;2024-10-21 16:47:29.129;2024-10-21 16:47:29.644;2024-10-21 16:47:30.191;2024-10-21 16:47:30.675;2024-10-21 16:47:31.181;2024-10-21 16:47:31.711;]"
11,"ALE","S2_BasicEmergency","[0.004409;0.004406;0.004405;0.004405;0.004405;0.004405;0.004406;0.004407;0.004408;0.004408;]","[0.000085;0.000085;0.000086;0.000087;0.000087;0.000088;0.000089;0.000089;0.00009;0.000091;]","[(11678.223633;-17870.912109);(11677.632812;-17870.326172);(11677.424805;-17869.427734);(11677.488281;-17869.544922);(11677.546875;-17869.457031);(11677.649414;-17869.398438);(11677.741211;-17869.447266);(11677.949219;-17870.394531);(11677.03418;-17872.65625);(11676.739258;-17873.519531);]","[2024-10-21 16:47:32.211;2024-10-21 16:47:32.736;2024-10-21 16:47:33.237;2024-10-21 16:47:33.764;2024-10-21 16:47:34.244;2024-10-21 16:47:34.768;2024-10-21 16:47:35.308;2024-10-21 16:47:35.791;2024-10-21 16:47:36.321;2024-10-21 16:47:36.848;]"
12,"ALE","S2_BasicEmergency","[0.004407;0.004397;0.004398;0.004395;0.0044;0.004405;0.004412;0.004412;0.004412;0.004408;]","[0.000091;0.000092;0.000093;0.000093;0.000094;0.000095;0.000095;0.000096;0.000097;0.000098;]","[(11676.657227;-17872.457031);(11676.490234;-17865.267578);(11680.617188;-17858.007812);(11679.518555;-17858.037109);(11679.974609;-17860.960938);(11679.286133;-17866.232422);(11677.166016;-17875.919922);(11677.80957;-17874.070312);(11678.421875;-17873.035156);(11677.331055;-17872.445312);]","[2024-10-21 16:47:37.354;2024-10-21 16:47:37.880;2024-10-21 16:47:38.424;2024-10-21 16:47:38.907;2024-10-21 16:47:39.435;2024-10-21 16:47:39.964;2024-10-21 16:47:40.505;2024-10-21 16:47:40.974;2024-10-21 16:47:41.490;2024-10-21 16:47:42.17;]"
13,"ALE","S2_BasicEmergency","[0.004408;0.004409;0.004407;0.004405;0.004404;0.004403;0.00439;0.00441;0.004415;0.00447;]","[0.000098;0.000099;0.0001;0.0001;0.000101;0.000102;0.000102;0.000103;0.000104;0.000104;]","[(11677.481445;-17871.619141);(11678.074219;-17871.210938);(11677.423828;-17871.132812);(11676.679688;-17871.527344);(11676.086914;-17871.277344);(11675.65918;-17871.576172);(11669.658203;-17872.984375);(11680.625;-17867.134766);(11679.580078;-17873.041016);(11693.493164;-17888.050781);]","[2024-10-21 16:47:42.544;2024-10-21 16:47:43.49;2024-10-21 16:47:43.548;2024-10-21 16:47:44.76;2024-10-21 16:47:44.600;2024-10-21 16:47:45.101;2024-10-21 16:47:45.632;2024-10-21 16:47:46.179;2024-10-21 16:47:46.678;2024-10-21 16:47:47.263;]"
14,"ALE","S2_BasicEmergency","[0.004395;0.004393;0.005844;0.007702;0.012951;0.013297;0.013635;0.01813;0.018018;0.023659;]","[0.000105;0.000106;0.000107;0.000108;0.000109;0.000111;0.000113;0.000116;0.000119;0.000122;]","[(11666.350586;-17883.482422);(11668.617188;-17877.859375);(12019.699219;-18097.683594);(12282.147461;-18357.474609);(12685.524414;-18836.181641);(12699.889648;-18878.363281);(12711.223633;-18932.357422);(12913.932617;-19198.382812);(12909.37793;-19194.347656);(13107.936523;-19389.837891);]","[2024-10-21 16:47:47.802;2024-10-21 16:47:48.291;2024-10-21 16:47:48.818;2024-10-21 16:47:49.321;2024-10-21 16:47:49.839;2024-10-21 16:47:50.353;2024-10-21 16:47:50.882;2024-10-21 16:47:51.380;2024-10-21 16:47:51.927;2024-10-21 16:47:52.442;]"
15,"ALE","S2_BasicEmergency","[0.029619;0.029761;0.038982;0.038882;0.03846;0.03753;0.037681;0.030577;0.023044;0.020938;]","[0.000126;0.00013;0.000136;0.000142;0.000149;0.000155;0.000161;0.000166;0.000169;0.000173;]","[(13273.303711;-19530.074219);(13275.535156;-19526.916016);(13425.332031;-19507.457031);(13424.438477;-19509.482422);(13419.803711;-19514.615234);(13405.260742;-19509.214844);(13407.066406;-19507.597656);(13264.461914;-19322.626953);(13091.631836;-19132.492188);(13069.46875;-18891.339844);]","[2024-10-21 16:47:52.973;2024-10-21 16:47:53.457;2024-10-21 16:47:53.967;2024-10-21 16:47:54.556;2024-10-21 16:47:55.53;2024-10-21 16:47:55.554;2024-10-21 16:47:56.99;2024-10-21 16:47:56.606;2024-10-21 16:47:57.132;2024-10-21 16:47:57.655;]"
16,"ALE","S2_BasicEmergency","[0.020699;0.020619;0.020789;0.015906;0.015698;0.011991;0.009843;0.007914;0.00532;0.004602;]","[0.000176;0.000179;0.000182;0.000185;0.000188;0.00019;0.000192;0.000193;0.000194;0.000195;]","[(13056.251953;-18909.121094);(13054.912109;-18903.371094);(13059.43457;-18909.134766);(12890.097656;-18761.966797);(12880.852539;-18755.634766);(12671.958984;-18636.130859);(12547.333984;-18424.849609);(12385.913086;-18210.320312);(11971.932617;-17908.617188);(11787.923828;-17803.855469);]","[2024-10-21 16:47:58.148;2024-10-21 16:47:58.662;2024-10-21 16:47:59.177;2024-10-21 16:47:59.713;2024-10-21 16:48:0.261;2024-10-21 16:48:0.748;2024-10-21 16:48:1.321;2024-10-21 16:48:1.832;2024-10-21 16:48:2.401;2024-10-21 16:48:2.895;]"
17,"ALE","S2_BasicEmergency","[0.00431;0.004274;0.004256;0.004254;0.004256;0.004297;0.004319;0.005208;0.006313;0.006279;]","[0.000196;0.000196;0.000197;0.000198;0.000198;0.000199;0.0002;0.0002;0.000201;0.000202;]","[(11709.883789;-17736.607422);(11698.225586;-17730.994141);(11690.507812;-17730.681641);(11688.444336;-17733.398438);(11689.529297;-17732.486328);(11698.25293;-17748.416016);(11704.336914;-17753.367188);(11951.835938;-17882.953125);(12153.788086;-18058.072266);(12142.768555;-18063.830078);]","[2024-10-21 16:48:3.380;2024-10-21 16:48:3.891;2024-10-21 16:48:4.402;2024-10-21 16:48:4.930;2024-10-21 16:48:5.452;2024-10-21 16:48:5.998;2024-10-21 16:48:6.553;2024-10-21 16:48:7.69;2024-10-21 16:48:7.596;2024-10-21 16:48:8.185;]"
18,"ALE","S2_BasicEmergency","[0.0077;0.00957;0.009563;0.011154;0.012984;0.013002;0.013009;0.013012;0.013013;0.013029;]","[0.000203;0.000205;0.000206;0.000208;0.00021;0.000212;0.000214;0.000216;0.000218;0.00022;]","[(12320.473633;-18270.712891);(12505.417969;-18447.667969);(12505.489258;-18445.394531);(12635.953125;-18537.027344);(12754.679688;-18623.582031);(12755.487305;-18624.986328);(12755.9375;-18625.185547);(12756.138672;-18625.134766);(12756.217773;-18625.222656);(12756.911133;-18626.431641);]","[2024-10-21 16:48:8.662;2024-10-21 16:48:9.193;2024-10-21 16:48:9.685;2024-10-21 16:48:10.184;2024-10-21 16:48:10.705;2024-10-21 16:48:11.241;2024-10-21 16:48:11.742;2024-10-21 16:48:12.270;2024-10-21 16:48:12.771;2024-10-21 16:48:13.300;]"
19,"ALE","S2_BasicEmergency","[0.013028;0.013033;0.013034;0.023098;0.060464;0.184125;0.184638;0.184326;0.1846;0.185035;]","[0.000222;0.000224;0.000226;0.000229;0.000235;0.000253;0.000285;0.000311;0.000338;0.000367;]","[(12756.619141;-18627.111328);(12756.94043;-18627.083984);(12757.725586;-18625.328125);(13253.21875;-18618.59375);(13799.989258;-18730.269531);(14284.314453;-18817.003906);(14666.975586;-18851.642578);(14666.861328;-18851.119141);(14665.969727;-18851.035156);(14665.793945;-18851.582031);]","[2024-10-21 16:48:13.826;2024-10-21 16:48:14.341;2024-10-21 16:48:14.867;2024-10-21 16:48:15.431;2024-10-21 16:48:15.945;2024-10-21 16:48:16.447;2024-10-21 16:48:17.20;2024-10-21 16:48:17.477;2024-10-21 16:48:17.981;2024-10-21 16:48:18.509;]"
20,"ALE","S2_BasicEmergency","[0.187479;0.579475;0.182399;0.101972;0.215497;1.64295;1.7056;3.422878;4.051233;4.360873;]","[0.000394;0.000446;0.000512;0.00053;0.000555;0.000675;0.000959;0.001409;0.001954;0.002576;]","[(14665.654297;-18855.080078);(14488.490234;-19006.863281);(14011.758789;-19047.923828);(13822.674805;-19082.853516);(14006.973633;-19172.775391);(14282.65332;-19288.130859);(14285.53125;-19286.433594);(14334.05957;-19284.976562);(14343.341797;-19282.087891);(14347.097656;-19280.066406);]","[2024-10-21 16:48:19.9;2024-10-21 16:48:19.518;2024-10-21 16:48:20.56;2024-10-21 16:48:20.559;2024-10-21 16:48:21.73;2024-10-21 16:48:21.658;2024-10-21 16:48:22.190;2024-10-21 16:48:22.690;2024-10-21 16:48:23.216;2024-10-21 16:48:23.694;]"
21,"ALE","S2_BasicEmergency","[4.665423;4.718979;4.088244;2.799708;0.435775;0.167923;0.167993;0.174456;0.172583;0.09033;]","[0.003274;0.003963;0.004636;0.005151;0.005368;0.005406;0.005432;0.005458;0.005486;0.005506;]","[(14350.415039;-19277.796875);(14350.998047;-19277.580078);(14343.5625;-19279.789062);(14321.269531;-19282.982422);(14176.117188;-19104.009766);(14036.066406;-18970.851562);(14036.113281;-18970.962891);(14049.355469;-18969.050781);(14046.467773;-18968.425781);(13891.520508;-18859.333984);]","[2024-10-21 16:48:24.222;2024-10-21 16:48:24.722;2024-10-21 16:48:25.227;2024-10-21 16:48:25.749;2024-10-21 16:48:26.264;2024-10-21 16:48:26.786;2024-10-21 16:48:27.297;2024-10-21 16:48:27.811;2024-10-21 16:48:28.338;2024-10-21 16:48:28.857;]"
22,"ALE","S2_BasicEmergency","[0.093062;0.080547;0.08192;0.081758;0.081775;0.077598;0.076423;0.078824;0.079241;0.077514;]","[0.005521;0.005533;0.005545;0.005557;0.00557;0.005582;0.005594;0.005606;0.005617;0.00563;]","[(13900.731445;-18863.933594);(14081.705078;-18639.785156);(14084.477539;-18645.220703);(14083.352539;-18645.041016);(14084.685547;-18644.373047);(14195.189453;-18573.582031);(14180.203125;-18572.945312);(14189.070312;-18581.865234);(14186.612305;-18584.8125);(14089.966797;-18619.226562);]","[2024-10-21 16:48:29.419;2024-10-21 16:48:29.916;2024-10-21 16:48:30.415;2024-10-21 16:48:30.903;2024-10-21 16:48:31.415;2024-10-21 16:48:31.907;2024-10-21 16:48:32.457;2024-10-21 16:48:32.956;2024-10-21 16:48:33.489;2024-10-21 16:48:33.983;]"
23,"ALE","S2_BasicEmergency","[0.07769;0.065717;0.065507;0.05509;0.055003;0.047106;0.040499;0.040494;0.035175;0.030456;]","[0.005641;0.005652;0.005663;0.005672;0.00568;0.005688;0.005694;0.0057;0.005706;0.005711;]","[(14090.808594;-18619.726562);(13976.876953;-18614.337891);(13976.96875;-18612.708984);(13883.811523;-18592.201172);(13883.705078;-18591.392578);(13798.075195;-18572.146484);(13710.979492;-18552.923828);(13710.856445;-18552.945312);(13627.609375;-18532.527344);(13541.436523;-18506.599609);]","[2024-10-21 16:48:34.482;2024-10-21 16:48:34.988;2024-10-21 16:48:35.516;2024-10-21 16:48:36.39;2024-10-21 16:48:36.568;2024-10-21 16:48:37.69;2024-10-21 16:48:37.571;2024-10-21 16:48:38.74;2024-10-21 16:48:38.602;2024-10-21 16:48:39.126;]"
24,"ALE","S2_BasicEmergency","[0.02681;0.026801;0.023937;0.024006;0.024068;0.023956;0.023884;0.023894;0.024045;0.012913;]","[0.005716;0.00572;0.005723;0.005727;0.005731;0.005735;0.005738;0.005742;0.005746;0.005748;]","[(13462.099609;-18480.845703);(13462.02832;-18480.621094);(13388.112305;-18456.4375);(13389.022461;-18458.386719);(13386.375977;-18464.650391);(13386.916016;-18458.869141);(13386.213867;-18456.509766);(13385.03418;-18458.462891);(13387.115234;-18462.634766);(12814.083984;-18474.744141);]","[2024-10-21 16:48:39.635;2024-10-21 16:48:40.179;2024-10-21 16:48:40.678;2024-10-21 16:48:41.189;2024-10-21 16:48:41.702;2024-10-21 16:48:42.258;2024-10-21 16:48:42.794;2024-10-21 16:48:43.320;2024-10-21 16:48:43.814;2024-10-21 16:48:44.336;]"
25,"ALE","S2_BasicEmergency","[0.010239;0.008167;0.006771;0.006506;0.006485;0.006137;0.006094;0.006099;0.006095;0.006149;]","[0.005751;0.005752;0.005753;0.005754;0.005755;0.005756;0.005757;0.005758;0.005759;0.00576;]","[(12618.046875;-18369.582031);(12416.410156;-18229.744141);(12171.958008;-18221.390625);(12099.082031;-18261.466797);(12100.477539;-18247.779297);(12001.946289;-18298.636719);(11992.649414;-18296.828125);(11994.212891;-18295.822266);(11994.008789;-18294.421875);(12006.238281;-18294.791016);]","[2024-10-21 16:48:44.855;2024-10-21 16:48:45.376;2024-10-21 16:48:45.889;2024-10-21 16:48:46.393;2024-10-21 16:48:46.946;2024-10-21 16:48:47.431;2024-10-21 16:48:47.976;2024-10-21 16:48:48.455;2024-10-21 16:48:48.965;2024-10-21 16:48:49.483;]"
26,"ALE","S2_BasicEmergency","[0.005628;0.005638;0.005633;0.005633;0.005631;0.005619;0.004585;0.00428;0.004266;0.004251;]","[0.005761;0.005762;0.005762;0.005763;0.005764;0.005765;0.005766;0.005767;0.005767;0.005768;]","[(12049.316406;-17930.439453);(12051.71582;-17931.421875);(12049.978516;-17931.857422);(12049.821289;-17932.033203);(12049.023438;-17932.46875);(12044.8125;-17934.125);(11790.789062;-17787.132812);(11696.057617;-17739.599609);(11685.710938;-17747.529297);(11646.446289;-17808.644531);]","[2024-10-21 16:48:49.993;2024-10-21 16:48:50.515;2024-10-21 16:48:51.19;2024-10-21 16:48:51.564;2024-10-21 16:48:52.59;2024-10-21 16:48:52.589;2024-10-21 16:48:53.77;2024-10-21 16:48:53.596;2024-10-21 16:48:54.167;2024-10-21 16:48:54.671;]"
27,"ALE","S2_BasicEmergency","[0.004246;0.004292;0.004317;0.004326;0.004329;0.004331;0.004332;0.004331;0.00433;0.00433;]","[0.005769;0.005769;0.00577;0.005771;0.005771;0.005772;0.005773;0.005773;0.005774;0.005775;]","[(11645.736328;-17806.210938);(11668.177734;-17799.986328);(11678.691406;-17799.400391);(11682.109375;-17799.896484);(11682.749023;-17800.513672);(11683.421875;-17801.128906);(11683.758789;-17800.849609);(11683.412109;-17801.287109);(11683.063477;-17800.884766);(11683.141602;-17800.978516);]","[2024-10-21 16:48:55.160;2024-10-21 16:48:55.675;2024-10-21 16:48:56.242;2024-10-21 16:48:56.742;2024-10-21 16:48:57.227;2024-10-21 16:48:57.750;2024-10-21 16:48:58.280;2024-10-21 16:48:58.781;2024-10-21 16:48:59.309;2024-10-21 16:48:59.807;]"
28,"ALE","S2_BasicEmergency","[0.004332;0.004333;0.004332;0.004331;0.00433;0.00433;0.00433;0.00433;0.00433;0.00433;]","[0.005775;0.005776;0.005777;0.005777;0.005778;0.005779;0.005779;0.00578;0.005781;0.005781;]","[(11683.583984;-17801.291016);(11683.84668;-17801.759766);(11683.216797;-17802.421875);(11682.967773;-17801.978516);(11682.731445;-17801.84375);(11682.578125;-17801.8125);(11682.432617;-17801.847656);(11682.34668;-17802.138672);(11682.650391;-17801.978516);(11682.594727;-17801.835938);]","[2024-10-21 16:49:0.332;2024-10-21 16:49:0.828;2024-10-21 16:49:1.360;2024-10-21 16:49:1.838;2024-10-21 16:49:2.371;2024-10-21 16:49:2.867;2024-10-21 16:49:3.418;2024-10-21 16:49:3.927;2024-10-21 16:49:4.445;2024-10-21 16:49:4.950;]"
29,"ALE","S2_BasicEmergency","[0.004329;0.004329;0.004328;0.004327;0.004326;0.004327;0.004327;0.004327;0.004326;0.004324;]","[0.005782;0.005783;0.005783;0.005784;0.005785;0.005785;0.005786;0.005787;0.005787;0.005788;]","[(11682.350586;-17801.888672);(11682.348633;-17801.644531);(11681.774414;-17801.783203);(11681.553711;-17801.558594);(11681.118164;-17801.931641);(11681.104492;-17802.630859);(11681.123047;-17802.341797);(11680.952148;-17802.548828);(11680.606445;-17802.197266);(11680.18457;-17802.130859);]","[2024-10-21 16:49:5.475;2024-10-21 16:49:6.5;2024-10-21 16:49:6.584;2024-10-21 16:49:7.55;2024-10-21 16:49:7.605;2024-10-21 16:49:8.101;2024-10-21 16:49:8.641;2024-10-21 16:49:9.154;2024-10-21 16:49:9.660;2024-10-21 16:49:10.182;]"
30,"ALE","S2_BasicEmergency","[0.004334;0.00434;0.004321;0.005404;0.006119;0.00607;0.006014;0.005802;0.005814;0.005821;]","[0.005789;0.005789;0.00579;0.005791;0.005792;0.005793;0.005794;0.005795;0.005796;0.005797;]","[(11674.814453;-17819.623047);(11675.330078;-17823.652344);(11674.884766;-17809.207031);(11861.132812;-18187.902344);(11961.201172;-18396.037109);(11950.144531;-18395.888672);(11938.893555;-18390.890625);(11909.90918;-18330.085938);(11913.567383;-18327.892578);(11916.06543;-18326.015625);]","[2024-10-21 16:49:10.711;2024-10-21 16:49:11.222;2024-10-21 16:49:11.787;2024-10-21 16:49:12.270;2024-10-21 16:49:12.758;2024-10-21 16:49:13.308;2024-10-21 16:49:13.841;2024-10-21 16:49:14.325;2024-10-21 16:49:14.842;2024-10-21 16:49:15.395;]"
31,"ALE","S2_BasicEmergency","[0.00526;0.005267;0.005268;0.00527;0.005273;0.005271;0.005268;0.00527;0.005273;0.005273;]","[0.005797;0.005798;0.005799;0.0058;0.0058;0.005801;0.005802;0.005803;0.005804;0.005804;]","[(11786.276367;-18273.886719);(11788.549805;-18273.144531);(11788.145508;-18274.607422);(11789.024414;-18274.382812);(11789.827148;-18273.994141);(11789.417969;-18274.039062);(11788.275391;-18274.921875);(11788.762695;-18274.787109);(11789.546875;-18274.710938);(11789.694336;-18274.550781);]","[2024-10-21 16:49:15.894;2024-10-21 16:49:16.397;2024-10-21 16:49:16.924;2024-10-21 16:49:17.401;2024-10-21 16:49:17.903;2024-10-21 16:49:18.404;2024-10-21 16:49:18.931;2024-10-21 16:49:19.432;2024-10-21 16:49:19.934;2024-10-21 16:49:20.462;]"
