id,user_id,scenario_type,move_type,start_datetime,end_datetime,start_position,end_position,distance
0,"ALE","S2_BasicEmergency","real_life","1-1-1 0:0:0.0","2024-10-21 16:46:36.149","(0.0;0.0)","(27.005335;64.151497)","0.696039"
1,"ALE","S2_BasicEmergency","real_life","2024-10-21 16:46:36.169","2024-10-21 16:46:37.688","(27.005335;64.151497)","(23.5277;37.916061)","0.264649"
2,"ALE","S2_BasicEmergency","real_life","2024-10-21 16:46:37.700","2024-10-21 16:46:38.213","(23.5277;37.916061)","(23.506054;20.96974)","0.169463"
3,"ALE","S2_BasicEmergency","real_life","2024-10-21 16:46:38.224","2024-10-21 16:46:39.214","(23.506054;20.96974)","(24.158012;31.680855)","0.107309"
4,"ALE","S2_BasicEmergency","virtual_reality","2024-10-21 16:47:10.621","2024-10-21 16:47:10.717","(11671.876953;-18487.041016)","(11798.745117;-18229.673828)","2.869384"
5,"ALE","S2_BasicEmergency","virtual_reality","2024-10-21 16:47:10.979","2024-10-21 16:47:11.87","(11801.166016;-18237.542969)","(11917.801758;-17999.074219)","2.654642"
6,"ALE","S2_BasicEmergency","virtual_reality","2024-10-21 16:47:11.340","2024-10-21 16:47:11.465","(11915.875;-17997.042969)","(12008.036133;-17844.259766)","1.78428"
7,"ALE","S2_BasicEmergency","real_life","2024-10-21 16:46:39.228","2024-10-21 16:47:12.20","(0.0;0.0)","(3.742542;-9.733746)","0.104284"
8,"ALE","S2_BasicEmergency","real_life","2024-10-21 16:47:12.38","2024-10-21 16:47:13.549","(3.742542;-9.733746)","(-4.721163;-4.112062)","0.101606"
9,"ALE","S2_BasicEmergency","virtual_reality","2024-10-21 16:47:19.784","2024-10-21 16:47:19.977","(12003.363281;-17842.927734)","(11777.488281;-17791.228516)","2.317164"
10,"ALE","S2_BasicEmergency","virtual_reality","2024-10-21 16:47:20.589","2024-10-21 16:47:20.776","(11774.257812;-17795.228516)","(11676.063477;-17935.541016)","1.712592"
11,"ALE","S2_BasicEmergency","real_life","2024-10-21 16:47:13.567","2024-10-21 16:47:21.836","(0.0;0.0)","(12.523247;-23.315275)","0.264657"
