id,user_id,scenario_type,input_type,input_state,event_datetime
0,"ALE","S2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:47:10.604"
1,"ALE","S2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:47:10.699"
2,"ALE","S2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:47:10.960"
3,"ALE","S2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:47:11.69"
4,"ALE","S2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:47:11.321"
5,"ALE","S2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:47:11.446"
6,"ALE","S2_BasicEmergency","IA_Menu_Interact_Right","started","2024-10-21 16:47:12.600"
7,"ALE","S2_BasicEmergency","IA_Menu_Interact_Right","completed","2024-10-21 16:47:12.705"
8,"ALE","S2_BasicEmergency","IA_Menu_Interact_Right","started","2024-10-21 16:47:13.578"
9,"ALE","S2_BasicEmergency","IA_Menu_Interact_Right","completed","2024-10-21 16:47:13.713"
10,"ALE","S2_BasicEmergency","IA_Menu_Interact_Right","started","2024-10-21 16:47:14.633"
11,"ALE","S2_BasicEmergency","IA_Menu_Interact_Right","completed","2024-10-21 16:47:14.736"
12,"ALE","S2_BasicEmergency","IA_Menu_Interact_Right","started","2024-10-21 16:47:15.853"
13,"ALE","S2_BasicEmergency","IA_Menu_Interact_Right","completed","2024-10-21 16:47:15.957"
14,"ALE","S2_BasicEmergency","IA_Menu_Interact_Right","started","2024-10-21 16:47:17.354"
15,"ALE","S2_BasicEmergency","IA_Menu_Interact_Right","completed","2024-10-21 16:47:17.461"
16,"ALE","S2_BasicEmergency","IA_Menu_Interact_Right","started","2024-10-21 16:47:17.771"
17,"ALE","S2_BasicEmergency","IA_Menu_Interact_Right","completed","2024-10-21 16:47:17.803"
18,"ALE","S2_BasicEmergency","IA_Menu_Interact_Right","started","2024-10-21 16:47:19.20"
19,"ALE","S2_BasicEmergency","IA_Menu_Interact_Right","completed","2024-10-21 16:47:19.153"
20,"ALE","S2_BasicEmergency","IA_Move_Right","started","2024-10-21 16:47:19.764"
21,"ALE","S2_BasicEmergency","IA_Move_Right","completed","2024-10-21 16:47:19.956"
