id,user_id,scenario_type,actor_id,actor_name,place_point_name,activation_count,start_datetime,end_datetime
0,"ALE","S2_BasicEmergency","2","BP_TrafficCone_C_0","BP_PlacePoint","4","2024-10-21 16:47:54.460","2024-10-21 16:47:54.478"
